The time spent in the parallel computing activating process is 0.000262s.
-----
No.1	 toolpath -527.019689	[r = -600.000000] is calculated within 0.041731s.
7	-241.913320	3.803068
8	-242.683455	3.588117
9	-243.453590	3.270230
10	-244.223725	3.021797
11	-244.993859	2.925943
12	-245.763994	2.915372
13	-246.534129	2.847413
14	-247.304264	2.758832
15	-248.074398	2.695714
16	-248.844533	2.688726
17	-249.614668	2.677870
18	-250.384803	2.379814
19	-251.154937	2.367093
20	-251.925072	2.331930
21	-252.695207	2.085472
22	-253.465342	1.891460
23	-254.235476	1.783669
24	-255.005611	1.688166
25	-255.775746	1.546288
26	-256.545881	1.533224
27	-257.316015	1.528930
28	-258.086150	1.524636
29	-258.856285	1.520341
30	-259.626419	1.487341
31	-260.396554	1.297228
32	-261.166689	1.294077
33	-261.936824	1.290925
34	-262.706958	1.287773
35	-263.477093	1.284621
36	-264.247228	0.964853
37	-265.017363	0.399414
38	-265.787497	0.397146
39	-266.557632	0.394878
40	-267.327767	0.143014
41	-268.097902	0.141696
42	-268.868036	0.140378
43	-269.638171	0.139060
44	-270.408306	0.129235
45	-271.178441	-0.154520
bisection interval found by 1-dim search: [-271.178441,-270.408306]
No.46	 toolpath -233.764244	[r = -270.871590] is calculated within 7.847820s.
-----
initial linear search begins: 
No.	x	f(x)
0	-232.343277	4.004256
1	-233.113844	3.994989
2	-233.884410	3.985720
3	-234.654976	3.976452
4	-235.425542	3.967182
5	-236.196109	3.957912
6	-236.966675	3.948641
7	-237.737241	3.902900
8	-238.507807	3.689128
9	-239.278374	3.369546
10	-240.048940	3.114791
11	-240.819506	3.015632
12	-241.590073	3.002498
13	-242.360639	2.933352
14	-243.131205	2.843315
15	-243.901771	2.771398
16	-244.672338	2.764412
17	-245.442904	2.754501
18	-246.213470	2.458609
19	-246.984036	2.436438
20	-247.754603	2.402684
21	-248.525169	2.153850
22	-249.295735	1.956700
23	-250.066301	1.846203
24	-250.836868	1.749279
25	-251.607434	1.605751
26	-252.378000	1.579679
27	-253.148566	1.575386
28	-253.919133	1.571092
29	-254.689699	1.566798
30	-255.460265	1.534370
31	-256.230831	1.331294
32	-257.001398	1.328145
33	-257.771964	1.324995
34	-258.542530	1.321845
35	-259.313096	1.318694
36	-260.083663	1.003315
37	-260.854229	0.425766
38	-261.624795	0.421651
39	-262.395361	0.419384
40	-263.165928	0.157258
41	-263.936494	0.155940
42	-264.707060	0.154622
43	-265.477626	0.153303
44	-266.248193	0.143464
45	-267.018759	-0.140702
bisection interval found by 1-dim search: [-267.018759,-266.248193]
No.47	 toolpath -229.628474	[r = -266.735816] is calculated within 7.800157s.
-----
initial linear search begins: 
No.	x	f(x)
0	-228.186379	4.104194
1	-228.957368	4.094926
2	-229.728357	4.085658
3	-230.499345	4.076389
4	-231.270334	4.067118
5	-232.041323	4.057847
6	-232.812312	4.048575
7	-233.583300	4.002879
8	-234.354289	3.789581
9	-235.125278	3.468386
10	-235.896267	3.208855
11	-236.667255	3.104588
12	-237.438244	3.089134
13	-238.209233	3.018825
14	-238.980222	2.926281
15	-239.751210	2.846613
16	-240.522199	2.839629
17	-241.293188	2.830543
18	-242.064177	2.537066
19	-242.835165	2.505365
20	-243.606154	2.473001
21	-244.377143	2.223907
22	-245.148132	2.022804
23	-245.919120	1.908398
24	-246.690109	1.809261
25	-247.461098	1.664905
26	-248.232087	1.625847
27	-249.003075	1.621555
28	-249.774064	1.617264
29	-250.545053	1.612971
30	-251.316042	1.582320
31	-252.087030	1.365144
32	-252.858019	1.361996
33	-253.629008	1.358848
34	-254.399997	1.355700
35	-255.170985	1.352551
36	-255.941974	1.041578
37	-256.712963	0.463329
38	-257.483952	0.446002
39	-258.254940	0.443736
40	-259.025929	0.171424
41	-259.796918	0.170106
42	-260.567907	0.168787
43	-261.338895	0.167468
44	-262.109884	0.157619
45	-262.880873	-0.129306
bisection interval found by 1-dim search: [-262.880873,-262.109884]
No.48	 toolpath -225.514529	[r = -262.621869] is calculated within 7.865612s.
-----
initial linear search begins: 
No.	x	f(x)
0	-224.051752	4.203546
1	-224.823154	4.194278
2	-225.594556	4.185010
3	-226.365959	4.175740
4	-227.137361	4.166470
5	-227.908763	4.157199
6	-228.680166	4.147927
7	-229.451568	4.102251
8	-230.222970	3.891944
9	-230.994373	3.566748
10	-231.765775	3.302503
11	-232.537177	3.193350
12	-233.308580	3.175280
13	-234.079982	3.103832
14	-234.851384	3.008787
15	-235.622787	2.921363
16	-236.394189	2.914380
17	-237.165591	2.905992
18	-237.936994	2.615179
19	-238.708396	2.573864
20	-239.479798	2.542880
21	-240.251201	2.291563
22	-241.022603	2.087371
23	-241.794006	1.971050
24	-242.565408	1.869753
25	-243.336810	1.722605
26	-244.108213	1.671736
27	-244.879615	1.667445
28	-245.651017	1.663154
29	-246.422420	1.658863
30	-247.193822	1.628765
31	-247.965224	1.398789
32	-248.736627	1.395642
33	-249.508029	1.392494
34	-250.279431	1.389346
35	-251.050834	1.386198
36	-251.822236	1.073265
37	-252.593638	0.492754
38	-253.365041	0.470200
39	-254.136443	0.467935
40	-254.907845	0.185511
41	-255.679248	0.184192
42	-256.450650	0.182873
43	-257.222052	0.181554
44	-257.993455	0.171699
45	-258.764857	-0.115599
bisection interval found by 1-dim search: [-258.764857,-257.993455]
No.49	 toolpath -221.422484	[r = -258.541874] is calculated within 7.952414s.
-----
initial linear search begins: 
No.	x	f(x)
0	-219.951576	4.302159
1	-220.723382	4.292892
2	-221.495188	4.283624
3	-222.266993	4.274355
4	-223.038799	4.265085
5	-223.810605	4.255815
6	-224.582411	4.246543
7	-225.354217	4.199448
8	-226.126023	3.986182
9	-226.897829	3.658742
10	-227.669635	3.392253
11	-228.441441	3.281191
12	-229.213247	3.260639
13	-229.985053	3.186858
14	-230.756859	3.089564
15	-231.528665	2.995544
16	-232.300471	2.988564
17	-233.072277	2.980052
18	-233.844083	2.684115
19	-234.615889	2.641844
20	-235.387695	2.610219
21	-236.159501	2.356659
22	-236.931307	2.150230
23	-237.703113	2.030856
24	-238.474919	1.927276
25	-239.246725	1.778735
26	-240.018531	1.717269
27	-240.790336	1.712979
28	-241.562142	1.708690
29	-242.333948	1.704400
30	-243.105754	1.672477
31	-243.877560	1.432169
32	-244.649366	1.429023
33	-245.421172	1.425878
34	-246.192978	1.422731
35	-246.964784	1.419585
36	-247.736590	1.104703
37	-248.508396	0.513903
38	-249.280202	0.494208
39	-250.052008	0.491944
40	-250.823814	0.199499
41	-251.595620	0.198179
42	-252.367426	0.196860
43	-253.139232	0.195540
44	-253.911038	0.184177
45	-254.682844	-0.109157
bisection interval found by 1-dim search: [-254.682844,-253.911038]
No.50	 toolpath -217.364470	[r = -254.471803] is calculated within 7.827012s.
-----
initial linear search begins: 
No.	x	f(x)
0	-215.861698	4.400176
1	-216.633901	4.390909
2	-217.406103	4.381642
3	-218.178305	4.372374
4	-218.950507	4.363105
5	-219.722709	4.353835
6	-220.494911	4.344565
7	-221.267113	4.298886
8	-222.039315	4.089750
9	-222.811517	3.761754
10	-223.583719	3.488284
11	-224.355921	3.369660
12	-225.128124	3.345937
13	-225.900326	3.272191
14	-226.672528	3.173349
15	-227.444730	3.069256
16	-228.216932	3.062279
17	-228.989134	3.055052
18	-229.761336	2.767200
19	-230.533538	2.709395
20	-231.305740	2.682064
21	-232.077942	2.429795
22	-232.850144	2.216566
23	-233.622347	2.093597
24	-234.394549	1.987905
25	-235.166751	1.839183
26	-235.938953	1.762523
27	-236.711155	1.758235
28	-237.483357	1.753947
29	-238.255559	1.749658
30	-239.027761	1.721800
31	-239.799963	1.465332
32	-240.572165	1.462189
33	-241.344367	1.459045
34	-242.116570	1.455900
35	-242.888772	1.452755
36	-243.660974	1.148740
37	-244.433176	0.559052
38	-245.205378	0.518063
39	-245.977580	0.515800
40	-246.749782	0.213407
41	-247.521984	0.212087
42	-248.294186	0.210767
43	-249.066388	0.209447
44	-249.838590	0.199105
45	-250.610793	-0.090775
bisection interval found by 1-dim search: [-250.610793,-249.838590]
No.51	 toolpath -213.316445	[r = -250.435841] is calculated within 8.087350s.
-----
initial linear search begins: 
No.	x	f(x)
0	-211.806415	4.497592
1	-212.579004	4.488327
2	-213.351592	4.479061
3	-214.124181	4.469794
4	-214.896769	4.460526
5	-215.669358	4.451257
6	-216.441946	4.441988
7	-217.214535	4.394925
8	-217.987123	4.185343
9	-218.759712	3.852669
10	-219.532300	3.576987
11	-220.304889	3.456153
12	-221.077477	3.430213
13	-221.850066	3.354954
14	-222.622654	3.253187
15	-223.395243	3.142501
16	-224.167831	3.135525
17	-224.940420	3.128253
18	-225.713008	2.838180
19	-226.485597	2.776527
20	-227.258185	2.748621
21	-228.030774	2.492007
22	-228.803362	2.277374
23	-229.575951	2.153495
24	-230.348539	2.045587
25	-231.121128	1.893482
26	-231.893716	1.807490
27	-232.666305	1.803203
28	-233.438893	1.798915
29	-234.211482	1.794627
30	-234.984070	1.765040
31	-235.756659	1.498279
32	-236.529247	1.495138
33	-237.301836	1.491995
34	-238.074424	1.488853
35	-238.847013	1.485710
36	-239.619602	1.173425
37	-240.392190	0.579792
38	-241.164779	0.541764
39	-241.937367	0.539502
40	-242.709956	0.227235
41	-243.482544	0.225915
42	-244.255133	0.224595
43	-245.027721	0.223274
44	-245.800310	0.211390
45	-246.572898	-0.084508
bisection interval found by 1-dim search: [-246.572898,-245.800310]
No.52	 toolpath -209.302603	[r = -246.409930] is calculated within 7.887645s.
-----
initial linear search begins: 
No.	x	f(x)
0	-207.761550	4.594407
1	-208.534517	4.585143
2	-209.307485	4.575878
3	-210.080453	4.566613
4	-210.853420	4.557346
5	-211.626388	4.548079
6	-212.399355	4.538811
7	-213.172323	4.493094
8	-213.945291	4.287726
9	-214.718258	3.954820
10	-215.491226	3.672397
11	-216.264193	3.543864
12	-217.037161	3.514565
13	-217.810129	3.439371
14	-218.583096	3.336149
15	-219.356064	3.215288
16	-220.129031	3.208315
17	-220.901999	3.201341
18	-221.674967	2.920687
19	-222.447934	2.843231
20	-223.220902	2.818469
21	-223.993869	2.564537
22	-224.766837	2.344465
23	-225.539805	2.215661
24	-226.312772	2.105621
25	-227.085740	1.953340
26	-227.858708	1.852174
27	-228.631675	1.847889
28	-229.404643	1.843604
29	-230.177610	1.839318
30	-230.950578	1.813605
31	-231.723546	1.531022
32	-232.496513	1.527881
33	-233.269481	1.524739
34	-234.042448	1.521597
35	-234.815416	1.518455
36	-235.588384	1.217080
37	-236.361351	0.624743
38	-237.134319	0.565311
39	-237.907286	0.563051
40	-238.680254	0.240983
41	-239.453222	0.239663
42	-240.226189	0.238342
43	-240.999157	0.237021
44	-241.772124	0.226196
45	-242.545092	-0.066198
bisection interval found by 1-dim search: [-242.545092,-241.772124]
No.53	 toolpath -205.298875	[r = -242.418277] is calculated within 7.841577s.
-----
initial linear search begins: 
No.	x	f(x)
0	-203.751415	4.690617
1	-204.524752	4.681355
2	-205.298089	4.672092
3	-206.071427	4.662827
4	-206.844764	4.653563
5	-207.618101	4.644297
6	-208.391438	4.635031
7	-209.164776	4.587973
8	-209.938113	4.382193
9	-210.711450	4.044653
10	-211.484787	3.760050
11	-212.258125	3.629328
12	-213.031462	3.597941
13	-213.804799	3.520456
14	-214.578136	3.415045
15	-215.351474	3.287605
16	-216.124811	3.280635
17	-216.898148	3.273664
18	-217.671485	2.990829
19	-218.444822	2.909515
20	-219.218160	2.884228
21	-219.991497	2.628111
22	-220.764834	2.404480
23	-221.538171	2.274852
24	-222.311509	2.162617
25	-223.084846	2.008150
26	-223.858183	1.896574
27	-224.631520	1.892290
28	-225.404858	1.888005
29	-226.178195	1.883720
30	-226.951532	1.857462
31	-227.724869	1.563548
32	-228.498207	1.560409
33	-229.271544	1.557270
34	-230.044881	1.554129
35	-230.818218	1.550989
36	-231.591556	1.241388
37	-232.364893	0.645075
38	-233.138230	0.588705
39	-233.911567	0.586446
40	-234.684905	0.254651
41	-235.458242	0.253331
42	-236.231579	0.252010
43	-237.004916	0.250688
44	-237.778254	0.238832
45	-238.551591	-0.060104
bisection interval found by 1-dim search: [-238.551591,-237.778254]
No.54	 toolpath -201.329477	[r = -238.436799] is calculated within 7.799766s.
-----
initial linear search begins: 
No.	x	f(x)
0	-199.751811	4.786221
1	-200.525511	4.776961
2	-201.299210	4.767700
3	-202.072910	4.758438
4	-202.846610	4.749175
5	-203.620310	4.739911
6	-204.394009	4.730645
7	-205.167709	4.684878
8	-205.941409	4.483371
9	-206.715109	4.145929
10	-207.488808	3.854840
11	-208.262508	3.716285
12	-209.036208	3.681355
13	-209.809908	3.604668
14	-210.583607	3.497177
15	-211.357307	3.367115
16	-212.131007	3.352485
17	-212.904707	3.345517
18	-213.678407	3.072727
19	-214.452106	2.975369
20	-215.225806	2.953902
21	-215.999506	2.697853
22	-216.773206	2.471065
23	-217.546905	2.336441
24	-218.320605	2.222056
25	-219.094305	2.067420
26	-219.868005	1.940689
27	-220.641704	1.936407
28	-221.415404	1.932125
29	-222.189104	1.927842
30	-222.962804	1.905169
31	-223.736503	1.595859
32	-224.510203	1.592722
33	-225.283903	1.589584
34	-226.057603	1.586446
35	-226.831302	1.583307
36	-227.605002	1.290966
37	-228.378702	0.689822
38	-229.152402	0.611945
39	-229.926101	0.609687
40	-230.699801	0.268239
41	-231.473501	0.266918
42	-232.247201	0.265596
43	-233.020900	0.264275
44	-233.794600	0.253488
45	-234.568300	-0.041869
bisection interval found by 1-dim search: [-234.568300,-233.794600]
No.55	 toolpath -197.370314	[r = -234.489721] is calculated within 7.850691s.
-----
initial linear search begins: 
No.	x	f(x)
0	-195.787069	4.881219
1	-196.561122	4.871961
2	-197.335175	4.862701
3	-198.109228	4.853441
4	-198.883281	4.844180
5	-199.657334	4.834917
6	-200.431387	4.825655
7	-201.205440	4.778597
8	-201.979493	4.576706
9	-202.753546	4.237710
10	-203.527599	3.941440
11	-204.301652	3.800718
12	-205.075705	3.763629
13	-205.849758	3.684783
14	-206.623811	3.575130
15	-207.397865	3.442889
16	-208.171918	3.423881
17	-208.945971	3.416914
18	-209.720024	3.142029
19	-210.494077	3.040805
20	-211.268130	3.018875
21	-212.042183	2.760654
22	-212.816236	2.530286
23	-213.590289	2.394923
24	-214.364342	2.278365
25	-215.138395	2.120362
26	-215.912448	1.984520
27	-216.686501	1.980239
28	-217.460554	1.975958
29	-218.234607	1.971676
30	-219.008660	1.947501
31	-219.782713	1.627954
32	-220.556766	1.624818
33	-221.330819	1.621682
34	-222.104872	1.618546
35	-222.878925	1.615409
36	-223.652978	1.314979
37	-224.427031	0.709747
38	-225.201084	0.635032
39	-225.975138	0.632775
40	-226.749191	0.281746
41	-227.523244	0.280424
42	-228.297297	0.279103
43	-229.071350	0.277781
44	-229.845403	0.265429
45	-230.619456	-0.035947
bisection interval found by 1-dim search: [-230.619456,-229.845403]
No.56	 toolpath -193.445620	[r = -230.552936] is calculated within 7.974559s.
-----
initial linear search begins: 
No.	x	f(x)
0	-191.832967	4.975608
1	-192.607366	4.966351
2	-193.381766	4.957094
3	-194.156165	4.947836
4	-194.930564	4.938578
5	-195.704964	4.929318
6	-196.479363	4.920057
7	-197.253762	4.874853
8	-198.028162	4.676659
9	-198.802561	4.338124
10	-199.576961	4.035608
11	-200.351360	3.886924
12	-201.125759	3.846114
13	-201.900159	3.767335
14	-202.674558	3.655147
15	-203.448957	3.523191
16	-204.223357	3.494806
17	-204.997756	3.487842
18	-205.772156	3.223285
19	-206.546555	3.105810
20	-207.320954	3.087386
21	-208.095354	2.831964
22	-208.869753	2.596361
23	-209.644152	2.455933
24	-210.418552	2.338171
25	-211.192951	2.180257
26	-211.967351	2.028067
27	-212.741750	2.023788
28	-213.516149	2.019508
29	-214.290549	2.015228
30	-215.064948	1.994450
31	-215.839347	1.659842
32	-216.613747	1.656707
33	-217.388146	1.653572
34	-218.162546	1.650436
35	-218.936945	1.647300
36	-219.711344	1.357765
37	-220.485744	0.754287
38	-221.260143	0.657965
39	-222.034542	0.655710
40	-222.808942	0.295172
41	-223.583341	0.293850
42	-224.357741	0.292529
43	-225.132140	0.291208
44	-225.906539	0.279960
45	-226.680939	-0.017789
bisection interval found by 1-dim search: [-226.680939,-225.906539]
No.57	 toolpath -189.531276	[r = -226.650689] is calculated within 7.839787s.
-----
initial linear search begins: 
No.	x	f(x)
0	-187.913852	5.069388
1	-188.688589	5.060134
2	-189.463325	5.050879
3	-190.238062	5.041623
4	-191.012799	5.032366
5	-191.787536	5.023108
6	-192.562272	5.013850
7	-193.337009	4.967416
8	-194.111746	4.768854
9	-194.886482	4.425806
10	-195.661219	4.121154
11	-196.435956	3.970325
12	-197.210693	3.927513
13	-197.985429	3.847205
14	-198.760166	3.733434
15	-199.534903	3.598042
16	-200.309640	3.565262
17	-201.084376	3.558301
18	-201.859113	3.291745
19	-202.633850	3.170397
20	-203.408587	3.151569
21	-204.183323	2.894007
22	-204.958060	2.654786
23	-205.732797	2.512714
24	-206.507534	2.392828
25	-207.282270	2.232525
26	-208.057007	2.071330
27	-208.831744	2.067052
28	-209.606480	2.062773
29	-210.381217	2.058494
30	-211.155954	2.036305
31	-211.930691	1.691517
32	-212.705427	1.688384
33	-213.480164	1.685250
34	-214.254901	1.682116
35	-215.029638	1.678982
36	-215.804374	1.381405
37	-216.579111	0.773804
38	-217.353848	0.680745
39	-218.128585	0.678491
40	-218.903321	0.308516
41	-219.678058	0.307195
42	-220.452795	0.305874
43	-221.227532	0.304553
44	-222.002268	0.292266
45	-222.777005	-0.012039
bisection interval found by 1-dim search: [-222.777005,-222.002268]
No.58	 toolpath -185.651537	[r = -222.758847] is calculated within 7.851991s.
-----
initial linear search begins: 
No.	x	f(x)
0	-184.005481	5.162557
1	-184.780548	5.153306
2	-185.555616	5.144054
3	-186.330683	5.134800
4	-187.105750	5.125546
5	-187.880818	5.116290
6	-188.655885	5.107033
7	-189.430952	5.061786
8	-190.206020	4.867562
9	-190.981087	4.525315
10	-191.756154	4.214686
11	-192.531222	4.055783
12	-193.306289	4.009083
13	-194.081356	3.929539
14	-194.856424	3.812574
15	-195.631491	3.677525
16	-196.406558	3.635260
17	-197.181626	3.628300
18	-197.956693	3.372328
19	-198.731760	3.234553
20	-199.506828	3.218892
21	-200.281895	2.964697
22	-201.056962	2.720351
23	-201.832029	2.574136
24	-202.607097	2.452065
25	-203.382164	2.291849
26	-204.157231	2.114307
27	-204.932299	2.110031
28	-205.707366	2.105754
29	-206.482433	2.101477
30	-207.257501	2.083348
31	-208.032568	1.727230
32	-208.807635	1.719844
33	-209.582703	1.716713
34	-210.357770	1.713581
35	-211.132837	1.710448
36	-211.907905	1.430026
37	-212.682972	0.818132
38	-213.458039	0.703372
39	-214.233107	0.701119
40	-215.008174	0.321781
41	-215.783241	0.320460
42	-216.558309	0.319139
43	-217.333376	0.317817
44	-218.108443	0.306645
45	-218.883511	0.006040
46	-219.658578	-0.328241
bisection interval found by 1-dim search: [-219.658578,-218.883511]
No.59	 toolpath -181.782258	[r = -218.901676] is calculated within 7.931418s.
-----
initial linear search begins: 
No.	x	f(x)
0	-180.132217	4.204899
1	-180.907607	4.095127
2	-181.682996	4.048939
3	-182.458385	5.227366
4	-183.233774	5.218114
5	-184.009163	5.208862
6	-184.784553	5.199608
7	-185.559942	5.153186
8	-186.335331	4.958610
9	-187.110720	4.615032
10	-187.886109	4.299176
11	-188.661498	4.138844
12	-189.436888	4.089358
13	-190.212277	4.007703
14	-190.987666	3.889947
15	-191.763055	3.751453
16	-192.538444	3.704791
17	-193.313833	3.697835
18	-194.089223	3.439944
19	-194.864612	3.298291
20	-195.640001	3.282284
21	-196.415390	3.023699
22	-197.190779	2.777978
23	-197.966168	2.630161
24	-198.741558	2.506003
25	-199.516947	2.343444
26	-200.292336	2.157001
27	-201.067725	2.152726
28	-201.843114	2.148451
29	-202.618504	2.144175
30	-203.393893	2.124765
31	-204.169282	1.767387
32	-204.944671	1.751089
33	-205.720060	1.747960
34	-206.495449	1.744830
35	-207.270839	1.741699
36	-208.046228	1.453376
37	-208.821617	0.837244
38	-209.597006	0.725846
39	-210.372395	0.723594
40	-211.147784	0.334965
41	-211.923174	0.333643
42	-212.698563	0.332321
43	-213.473952	0.330999
44	-214.249341	0.318244
45	-215.024730	0.011621
46	-215.800119	-0.323032
bisection interval found by 1-dim search: [-215.800119,-215.024730]
No.60	 toolpath -177.923483	[r = -215.042903] is calculated within 7.873547s.
-----
initial linear search begins: 
No.	x	f(x)
0	-176.257633	4.314969
1	-177.033339	4.199552
2	-177.809044	4.151703
3	-178.584749	4.037915
4	-179.360455	3.910757
5	-180.136160	3.762789
6	-180.911866	3.753649
7	-181.687571	3.707623
8	-182.463276	5.054161
9	-183.238982	4.707758
10	-184.014687	4.387946
11	-184.790393	4.222514
12	-185.566098	4.169941
13	-186.341803	4.087967
14	-187.117509	3.967210
15	-187.893214	3.828725
16	-188.668920	3.774179
17	-189.444625	3.767226
18	-190.220330	3.513781
19	-190.996036	3.361898
20	-191.771741	3.346872
21	-192.547447	3.089436
22	-193.323152	2.840147
23	-194.098858	2.689196
24	-194.874563	2.562879
25	-195.650268	2.398685
26	-196.425974	2.199610
27	-197.201679	2.195337
28	-197.977385	2.191064
29	-198.753090	2.186790
30	-199.528795	2.168676
31	-200.304501	1.811848
32	-201.080206	1.782271
33	-201.855912	1.779142
34	-202.631617	1.776013
35	-203.407322	1.772883
36	-204.183028	1.489179
37	-204.958733	0.864655
38	-205.734439	0.748273
39	-206.510144	0.746022
40	-207.285849	0.348128
41	-208.061555	0.346806
42	-208.837260	0.345484
43	-209.612966	0.344162
44	-210.388671	0.331456
45	-211.164376	0.024662
46	-211.940082	-0.311361
bisection interval found by 1-dim search: [-211.940082,-211.164376]
No.61	 toolpath -174.087375	[r = -211.206798] is calculated within 7.948372s.
-----
initial linear search begins: 
No.	x	f(x)
0	-172.406094	4.422942
1	-173.182108	4.303020
2	-173.958122	4.253516
3	-174.734136	4.138468
4	-175.510150	4.008686
5	-176.286164	3.853468
6	-177.062178	3.844330
7	-177.838192	3.801192
8	-178.614206	3.426690
9	-179.390221	3.413950
10	-180.166235	3.324674
11	-180.942249	3.024758
12	-181.718263	2.813020
13	-182.494277	4.166997
14	-183.270291	4.045378
15	-184.046305	3.905577
16	-184.822319	3.843105
17	-185.598333	3.836154
18	-186.374347	3.587228
19	-187.150361	3.425086
20	-187.926375	3.411588
21	-188.702389	3.154822
22	-189.478404	2.902017
23	-190.254418	2.746851
24	-191.030432	2.619446
25	-191.806446	2.453613
26	-192.582460	2.241936
27	-193.358474	2.237664
28	-194.134488	2.233392
29	-194.910502	2.229119
30	-195.686516	2.211433
31	-196.462530	1.856061
32	-197.238544	1.813243
33	-198.014558	1.810116
34	-198.790573	1.806989
35	-199.566587	1.803861
36	-200.342601	1.518521
37	-201.118615	0.900321
38	-201.894629	0.770546
39	-202.670643	0.768296
40	-203.446657	0.361209
41	-204.222671	0.359887
42	-204.998685	0.358565
43	-205.774699	0.357242
44	-206.550713	0.344023
45	-207.326727	0.037647
46	-208.102742	-0.302987
bisection interval found by 1-dim search: [-208.102742,-207.326727]
No.62	 toolpath -170.273991	[r = -207.393416] is calculated within 7.952074s.
-----
initial linear search begins: 
No.	x	f(x)
0	-168.577651	4.530350
1	-169.353966	4.406345
2	-170.130282	4.354694
3	-170.906597	4.238413
4	-171.682912	4.107600
5	-172.459228	3.943539
6	-173.235543	3.934405
7	-174.011858	3.895701
8	-174.788173	3.522328
9	-175.564489	3.498332
10	-176.340804	3.413060
11	-177.117119	3.110370
12	-177.893435	2.894889
13	-178.669750	2.751935
14	-179.446065	2.610497
15	-180.222381	2.406019
16	-180.998696	2.258088
17	-181.775011	2.251626
18	-182.551326	3.660278
19	-183.327642	3.487845
20	-184.103957	3.475207
21	-184.880272	3.219855
22	-185.656588	2.961955
23	-186.432903	2.805260
24	-187.209218	2.674650
25	-187.985534	2.508230
26	-188.761849	2.283975
27	-189.538164	2.279706
28	-190.314479	2.275436
29	-191.090795	2.271165
30	-191.867110	2.254698
31	-192.643425	1.900026
32	-193.419741	1.844000
33	-194.196056	1.840875
34	-194.972371	1.837749
35	-195.748687	1.834624
36	-196.525002	1.553927
37	-197.301317	0.927389
38	-198.077633	0.792666
39	-198.853948	0.790417
40	-199.630263	0.374208
41	-200.406578	0.372885
42	-201.182894	0.371563
43	-201.959209	0.370241
44	-202.735524	0.357082
45	-203.511840	0.048053
46	-204.288155	-0.294672
bisection interval found by 1-dim search: [-204.288155,-203.511840]
No.63	 toolpath -166.483386	[r = -203.602814] is calculated within 8.020161s.
-----
initial linear search begins: 
No.	x	f(x)
0	-164.772355	4.637195
1	-165.548965	4.508650
2	-166.325574	4.455237
3	-167.102183	4.337747
4	-167.878792	4.204352
5	-168.655401	4.037639
6	-169.432010	4.023875
7	-170.208620	3.987826
8	-170.985229	3.614823
9	-171.761838	3.582147
10	-172.538447	3.499180
11	-173.315056	3.195529
12	-174.091665	2.976321
13	-174.868275	2.830608
14	-175.644884	2.686128
15	-176.421493	2.481348
16	-177.198102	2.321330
17	-177.974711	2.314870
18	-178.751321	2.308409
19	-179.527930	2.301948
20	-180.304539	2.193520
21	-181.081148	1.850824
22	-181.857757	1.845507
23	-182.634366	2.863367
24	-183.410976	2.730586
25	-184.187585	2.562536
26	-184.964194	2.325732
27	-185.740803	2.321464
28	-186.517412	2.317195
29	-187.294021	2.312925
30	-188.070631	2.297618
31	-188.847240	1.943743
32	-189.623849	1.874541
33	-190.400458	1.871418
34	-191.177067	1.868295
35	-191.953676	1.865171
36	-192.730286	1.589116
37	-193.506895	0.962774
38	-194.283504	0.814633
39	-195.060113	0.812385
40	-195.836722	0.387124
41	-196.613332	0.385802
42	-197.389941	0.384481
43	-198.166550	0.383159
44	-198.943159	0.370065
45	-199.719768	0.060920
46	-200.496377	-0.286415
bisection interval found by 1-dim search: [-200.496377,-199.719768]
No.64	 toolpath -162.715616	[r = -199.835046] is calculated within 8.133858s.
-----
initial linear search begins: 
No.	x	f(x)
0	-160.990256	4.745266
1	-161.767152	4.610880
2	-162.544048	4.555148
3	-163.320944	4.437530
4	-164.097840	4.302122
5	-164.874735	4.134034
6	-165.651631	4.112750
7	-166.428527	4.080713
8	-167.205423	3.706869
9	-167.982319	3.665404
10	-168.759214	3.586384
11	-169.536110	3.280233
12	-170.313006	3.055876
13	-171.089902	2.907753
14	-171.866798	2.762443
15	-172.643693	2.556226
16	-173.420589	2.384152
17	-174.197485	2.377693
18	-174.974381	2.371233
19	-175.751277	2.364773
20	-176.528172	2.260160
21	-177.305068	1.902506
22	-178.081964	1.897190
23	-178.858860	1.891875
24	-179.635755	1.886558
25	-180.412651	1.869769
26	-181.189547	1.372679
27	-181.966443	0.811267
28	-182.743339	2.358669
29	-183.520234	2.354402
30	-184.297130	2.340194
31	-185.074026	1.987210
32	-185.850922	1.904868
33	-186.627818	1.901746
34	-187.404713	1.898625
35	-188.181609	1.895503
36	-188.958505	1.624084
37	-189.735401	0.989499
38	-190.512297	0.836446
39	-191.289192	0.834200
40	-192.066088	0.399960
41	-192.842984	0.398638
42	-193.619880	0.397316
43	-194.396776	0.395994
44	-195.173671	0.382971
45	-195.950567	0.071190
46	-196.727463	-0.278215
bisection interval found by 1-dim search: [-196.727463,-195.950567]
No.65	 toolpath -158.970733	[r = -196.078027] is calculated within 8.049884s.
-----
initial linear search begins: 
No.	x	f(x)
0	-157.219218	4.854925
1	-157.996395	4.713307
2	-158.773571	4.655815
3	-159.550747	4.537910
4	-160.327923	4.401105
5	-161.105099	4.233949
6	-161.882275	4.201160
7	-162.659452	4.174173
8	-163.436628	3.807472
9	-164.213804	3.748229
10	-164.990980	3.674705
11	-165.768156	3.369225
12	-166.545332	3.139473
13	-167.322509	2.987852
14	-168.099685	2.840764
