The time spent in the parallel computing activating process is 0.001094s.
-----
No.1	 toolpath -2200.890749	[r = -2200.000000] is calculated within 0.061250s.
-----
initial linear search begins: 
No.	x	f(x)
34	-1330.310265	0.133910
35	-1330.865086	0.133910
36	-1331.419907	0.133910
37	-1331.974727	0.133910
38	-1332.529548	0.133910
39	-1333.084369	0.133910
40	-1333.639190	0.133910
41	-1334.194011	0.133910
42	-1334.748832	0.133909
43	-1335.303652	0.133909
44	-1335.858473	0.133909
45	-1336.413294	0.133909
46	-1336.968115	0.133909
47	-1337.522936	0.133909
48	-1338.077756	-0.001617
bisection interval found by 1-dim search: [-1338.077756,-1337.522936]
No.777	 toolpath -1338.967422	[r = -1338.077215] is calculated within 6.387577s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1310.336174	3.661936
1	-1310.890995	3.326039
2	-1311.445816	2.642996
3	-1312.000636	2.450388
4	-1312.555457	2.346047
5	-1313.110278	1.975722
6	-1313.665099	1.975721
7	-1314.219920	1.975720
8	-1314.774740	1.975719
9	-1315.329561	1.975718
10	-1315.884382	1.975717
11	-1316.439203	1.975716
12	-1316.994024	1.975715
13	-1317.548844	1.967159
14	-1318.103665	1.857510
15	-1318.658486	1.275920
16	-1319.213307	1.114456
17	-1319.768128	1.114455
18	-1320.322949	1.114454
19	-1320.877769	1.114453
20	-1321.432590	1.114453
21	-1321.987411	1.114452
22	-1322.542232	1.114451
23	-1323.097053	1.114451
24	-1323.651873	1.111306
25	-1324.206694	0.915317
26	-1324.761515	0.420424
27	-1325.316336	0.532577
28	-1325.871157	0.532577
29	-1326.425978	0.420423
30	-1326.980798	0.419942
31	-1327.535619	0.379478
32	-1328.090440	0.286333
33	-1328.645261	0.167219
34	-1329.200082	0.133910
35	-1329.754902	0.133910
36	-1330.309723	0.133910
37	-1330.864544	0.133910
38	-1331.419365	0.133910
39	-1331.974186	0.133910
40	-1332.529006	0.133910
41	-1333.083827	0.133910
42	-1333.638648	0.133910
43	-1334.193469	0.133910
44	-1334.748290	0.133910
45	-1335.303111	0.133910
46	-1335.857931	0.133909
47	-1336.412752	0.133909
48	-1336.967573	-0.001617
bisection interval found by 1-dim search: [-1336.967573,-1336.412752]
No.778	 toolpath -1337.857239	[r = -1336.965948] is calculated within 6.380592s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1309.224907	3.661942
1	-1309.779728	3.326044
2	-1310.334548	2.643002
3	-1310.889369	2.450394
4	-1311.444190	2.347232
5	-1311.999011	1.975726
6	-1312.553832	1.975725
7	-1313.108653	1.975724
8	-1313.663473	1.975723
9	-1314.218294	1.975722
10	-1314.773115	1.975721
11	-1315.327936	1.975720
12	-1315.882757	1.975719
13	-1316.437577	1.967163
14	-1316.992398	1.857514
15	-1317.547219	1.279156
16	-1318.102040	1.114459
17	-1318.656861	1.114458
18	-1319.211681	1.114457
19	-1319.766502	1.114456
20	-1320.321323	1.114456
21	-1320.876144	1.114455
22	-1321.430965	1.114454
23	-1321.985786	1.114453
24	-1322.540606	1.111309
25	-1323.095427	0.915320
26	-1323.650248	0.420427
27	-1324.205069	0.532575
28	-1324.759890	0.532575
29	-1325.314710	0.420425
30	-1325.869531	0.419944
31	-1326.424352	0.380023
32	-1326.979173	0.286335
33	-1327.533994	0.168143
34	-1328.088815	0.133911
35	-1328.643635	0.133911
36	-1329.198456	0.133911
37	-1329.753277	0.133910
38	-1330.308098	0.133910
39	-1330.862919	0.133910
40	-1331.417739	0.133910
41	-1331.972560	0.133910
42	-1332.527381	0.133910
43	-1333.082202	0.133910
44	-1333.637023	0.133910
45	-1334.191843	0.133910
46	-1334.746664	0.133910
47	-1335.301485	0.133910
48	-1335.856306	-0.001616
bisection interval found by 1-dim search: [-1335.856306,-1335.301485]
No.779	 toolpath -1336.745971	[r = -1335.855764] is calculated within 6.391134s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1308.114723	3.661947
1	-1308.669544	3.326050
2	-1309.224365	2.643007
3	-1309.779186	2.450399
4	-1310.334007	2.346057
5	-1310.888827	1.975730
6	-1311.443648	1.975729
7	-1311.998469	1.975728
8	-1312.553290	1.975727
9	-1313.108111	1.975726
10	-1313.662932	1.975725
11	-1314.217752	1.975724
12	-1314.772573	1.975723
13	-1315.327394	1.967167
14	-1315.882215	1.857518
15	-1316.437036	1.275928
16	-1316.991856	1.114461
17	-1317.546677	1.114461
18	-1318.101498	1.114460
19	-1318.656319	1.114459
20	-1319.211140	1.114459
21	-1319.765960	1.114458
22	-1320.320781	1.114457
23	-1320.875602	1.114456
24	-1321.430423	1.111312
25	-1321.985244	0.915323
26	-1322.540065	0.420429
27	-1323.094885	0.532573
28	-1323.649706	0.532573
29	-1324.204527	0.420427
30	-1324.759348	0.419946
31	-1325.314169	0.379482
32	-1325.868989	0.286337
33	-1326.423810	0.167223
34	-1326.978631	0.133911
35	-1327.533452	0.133911
36	-1328.088273	0.133911
37	-1328.643094	0.133911
38	-1329.197914	0.133911
39	-1329.752735	0.133911
40	-1330.307556	0.133911
41	-1330.862377	0.133910
42	-1331.417198	0.133910
43	-1331.972018	0.133910
44	-1332.526839	0.133910
45	-1333.081660	0.133910
46	-1333.636481	0.133910
47	-1334.191302	0.133910
48	-1334.746122	-0.001616
bisection interval found by 1-dim search: [-1334.746122,-1334.191302]
No.780	 toolpath -1335.635788	[r = -1334.744497] is calculated within 6.394591s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1307.003456	3.661953
1	-1307.558277	3.326055
2	-1308.113098	2.643012
3	-1308.667919	2.450404
4	-1309.222740	2.347243
5	-1309.777560	1.975734
6	-1310.332381	1.975733
7	-1310.887202	1.975732
8	-1311.442023	1.975731
9	-1311.996844	1.975730
10	-1312.551664	1.975729
11	-1313.106485	1.975728
12	-1313.661306	1.975727
13	-1314.216127	1.967171
14	-1314.770948	1.857522
15	-1315.325768	1.279163
16	-1315.880589	1.114464
17	-1316.435410	1.114464
18	-1316.990231	1.114463
19	-1317.545052	1.114462
20	-1318.099873	1.114461
21	-1318.654693	1.114461
22	-1319.209514	1.114460
23	-1319.764335	1.114459
24	-1320.319156	1.111314
25	-1320.873977	0.915325
26	-1321.428797	0.420431
27	-1321.983618	0.532571
28	-1322.538439	0.532572
29	-1323.093260	0.420429
30	-1323.648081	0.419949
31	-1324.202902	0.380027
32	-1324.757722	0.286339
33	-1325.312543	0.168147
34	-1325.867364	0.133911
35	-1326.422185	0.133911
36	-1326.977006	0.133911
37	-1327.531826	0.133911
38	-1328.086647	0.133911
39	-1328.641468	0.133911
40	-1329.196289	0.133911
41	-1329.751110	0.133911
42	-1330.305930	0.133911
43	-1330.860751	0.133911
44	-1331.415572	0.133911
45	-1331.970393	0.133910
46	-1332.525214	0.133910
47	-1333.080035	0.133910
48	-1333.634855	-0.001616
bisection interval found by 1-dim search: [-1333.634855,-1333.080035]
No.781	 toolpath -1334.524521	[r = -1333.634314] is calculated within 6.355883s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1305.893273	3.661958
1	-1306.448094	3.326060
2	-1307.002914	2.643018
3	-1307.557735	2.450409
4	-1308.112556	2.346068
5	-1308.667377	1.975738
6	-1309.222198	1.975737
7	-1309.777019	1.975736
8	-1310.331839	1.975735
9	-1310.886660	1.975734
10	-1311.441481	1.975733
11	-1311.996302	1.975732
12	-1312.551123	1.975731
13	-1313.105943	1.967175
14	-1313.660764	1.857526
15	-1314.215585	1.275936
16	-1314.770406	1.114467
17	-1315.325227	1.114467
18	-1315.880047	1.114466
19	-1316.434868	1.114465
20	-1316.989689	1.114464
21	-1317.544510	1.114464
22	-1318.099331	1.114463
23	-1318.654152	1.114462
24	-1319.208972	1.111317
25	-1319.763793	0.915328
26	-1320.318614	0.420433
27	-1320.873435	0.532569
28	-1321.428256	0.532570
29	-1321.983076	0.420432
30	-1322.537897	0.419951
31	-1323.092718	0.379486
32	-1323.647539	0.286341
33	-1324.202360	0.167226
34	-1324.757181	0.133912
35	-1325.312001	0.133912
36	-1325.866822	0.133911
37	-1326.421643	0.133911
38	-1326.976464	0.133911
39	-1327.531285	0.133911
40	-1328.086105	0.133911
41	-1328.640926	0.133911
42	-1329.195747	0.133911
43	-1329.750568	0.133911
44	-1330.305389	0.133911
45	-1330.860209	0.133911
46	-1331.415030	0.133911
47	-1331.969851	0.133911
48	-1332.524672	-0.001616
bisection interval found by 1-dim search: [-1332.524672,-1331.969851]
No.782	 toolpath -1333.414338	[r = -1332.523046] is calculated within 6.619506s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1304.782006	3.661964
1	-1305.336827	3.326066
2	-1305.891647	2.643023
3	-1306.446468	2.450415
4	-1307.001289	2.347253
5	-1307.556110	1.975743
6	-1308.110931	1.975742
7	-1308.665751	1.975741
8	-1309.220572	1.975740
9	-1309.775393	1.975738
10	-1310.330214	1.975737
11	-1310.885035	1.975736
12	-1311.439856	1.975735
13	-1311.994676	1.967179
14	-1312.549497	1.857530
15	-1313.104318	1.279171
16	-1313.659139	1.114470
17	-1314.213960	1.114469
18	-1314.768780	1.114469
19	-1315.323601	1.114468
20	-1315.878422	1.114467
21	-1316.433243	1.114467
22	-1316.988064	1.114466
23	-1317.542884	1.114465
24	-1318.097705	1.111320
25	-1318.652526	0.915331
26	-1319.207347	0.420435
27	-1319.762168	0.532567
28	-1320.316989	0.532568
29	-1320.871809	0.420434
30	-1321.426630	0.419953
31	-1321.981451	0.380032
32	-1322.536272	0.286343
33	-1323.091093	0.168151
34	-1323.645913	0.133912
35	-1324.200734	0.133912
36	-1324.755555	0.133912
37	-1325.310376	0.133912
38	-1325.865197	0.133912
39	-1326.420018	0.133912
40	-1326.974838	0.133911
41	-1327.529659	0.133911
42	-1328.084480	0.133911
43	-1328.639301	0.133911
44	-1329.194122	0.133911
45	-1329.748942	0.133911
46	-1330.303763	0.133911
47	-1330.858584	0.133911
48	-1331.413405	-0.001615
bisection interval found by 1-dim search: [-1331.413405,-1330.858584]
No.783	 toolpath -1332.303070	[r = -1331.412863] is calculated within 6.372480s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1303.671822	3.661969
1	-1304.226643	3.326071
2	-1304.781464	2.643028
3	-1305.336285	2.450420
4	-1305.891106	2.346078
5	-1306.445926	1.975747
6	-1307.000747	1.975746
7	-1307.555568	1.975745
8	-1308.110389	1.975744
9	-1308.665210	1.975743
10	-1309.220030	1.975742
11	-1309.774851	1.975741
12	-1310.329672	1.975740
13	-1310.884493	1.967184
14	-1311.439314	1.857534
15	-1311.994135	1.275943
16	-1312.548955	1.114473
17	-1313.103776	1.114472
18	-1313.658597	1.114472
19	-1314.213418	1.114471
20	-1314.768239	1.114470
21	-1315.323059	1.114469
22	-1315.877880	1.114469
23	-1316.432701	1.114468
24	-1316.987522	1.111323
25	-1317.542343	0.915334
26	-1318.097163	0.420438
27	-1318.651984	0.532565
28	-1319.206805	0.532566
29	-1319.761626	0.420436
30	-1320.316447	0.419955
31	-1320.871268	0.379491
32	-1321.426088	0.286345
33	-1321.980909	0.167230
34	-1322.535730	0.133912
35	-1323.090551	0.133912
36	-1323.645372	0.133912
37	-1324.200192	0.133912
38	-1324.755013	0.133912
39	-1325.309834	0.133912
40	-1325.864655	0.133912
41	-1326.419476	0.133912
42	-1326.974297	0.133912
43	-1327.529117	0.133912
44	-1328.083938	0.133911
45	-1328.638759	0.133911
46	-1329.193580	0.133911
47	-1329.748401	0.133911
48	-1330.303221	-0.001615
bisection interval found by 1-dim search: [-1330.303221,-1329.748401]
No.784	 toolpath -1331.192887	[r = -1330.301596] is calculated within 6.373284s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1302.560555	3.661975
1	-1303.115376	3.326077
2	-1303.670197	2.643034
3	-1304.225018	2.450425
4	-1304.779838	2.347263
5	-1305.334659	1.975751
6	-1305.889480	1.975750
7	-1306.444301	1.975749
8	-1306.999122	1.975748
9	-1307.553943	1.975747
10	-1308.108763	1.975746
11	-1308.663584	1.975745
12	-1309.218405	1.975744
13	-1309.773226	1.967188
14	-1310.328047	1.857538
15	-1310.882867	1.279179
16	-1311.437688	1.114476
17	-1311.992509	1.114475
18	-1312.547330	1.114475
19	-1313.102151	1.114474
20	-1313.656972	1.114473
21	-1314.211792	1.114472
22	-1314.766613	1.114472
23	-1315.321434	1.114471
24	-1315.876255	1.111326
25	-1316.431076	0.915336
26	-1316.985896	0.420440
27	-1317.540717	0.532563
28	-1318.095538	0.532564
29	-1318.650359	0.420438
30	-1319.205180	0.419957
31	-1319.760000	0.380036
32	-1320.314821	0.286347
33	-1320.869642	0.168154
34	-1321.424463	0.133913
35	-1321.979284	0.133912
36	-1322.534105	0.133912
37	-1323.088925	0.133912
38	-1323.643746	0.133912
39	-1324.198567	0.133912
40	-1324.753388	0.133912
41	-1325.308209	0.133912
42	-1325.863029	0.133912
43	-1326.417850	0.133912
44	-1326.972671	0.133912
45	-1327.527492	0.133912
46	-1328.082313	0.133912
47	-1328.637134	0.133912
48	-1329.191954	-0.001615
bisection interval found by 1-dim search: [-1329.191954,-1328.637134]
No.785	 toolpath -1330.081620	[r = -1329.191413] is calculated within 6.393984s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1301.450372	3.661980
1	-1302.005193	3.326082
2	-1302.560013	2.643039
3	-1303.114834	2.450430
4	-1303.669655	2.346088
5	-1304.224476	1.975755
6	-1304.779297	1.975754
7	-1305.334117	1.975753
8	-1305.888938	1.975752
9	-1306.443759	1.975751
10	-1306.998580	1.975750
11	-1307.553401	1.975749
12	-1308.108222	1.975748
13	-1308.663042	1.967192
14	-1309.217863	1.857542
15	-1309.772684	1.275951
16	-1310.327505	1.114479
17	-1310.882326	1.114478
18	-1311.437146	1.114477
19	-1311.991967	1.114477
20	-1312.546788	1.114476
21	-1313.101609	1.114475
22	-1313.656430	1.114475
23	-1314.211251	1.114474
24	-1314.766071	1.111329
25	-1315.320892	0.915339
26	-1315.875713	0.420442
27	-1316.430534	0.532561
28	-1316.985355	0.532562
29	-1317.540175	0.420440
30	-1318.094996	0.419960
31	-1318.649817	0.379495
32	-1319.204638	0.286349
33	-1319.759459	0.167234
34	-1320.314279	0.133913
35	-1320.869100	0.133913
36	-1321.423921	0.133913
37	-1321.978742	0.133913
38	-1322.533563	0.133913
39	-1323.088384	0.133912
40	-1323.643204	0.133912
41	-1324.198025	0.133912
42	-1324.752846	0.133912
43	-1325.307667	0.133912
44	-1325.862488	0.133912
45	-1326.417308	0.133912
46	-1326.972129	0.133912
47	-1327.526950	0.133912
48	-1328.081771	-0.001615
bisection interval found by 1-dim search: [-1328.081771,-1327.526950]
No.786	 toolpath -1328.971436	[r = -1328.080145] is calculated within 6.402009s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1300.339105	3.661986
1	-1300.893925	3.326088
2	-1301.448746	2.643044
3	-1302.003567	2.450435
4	-1302.558388	2.347273
5	-1303.113209	1.975759
6	-1303.668030	1.975758
7	-1304.222850	1.975757
8	-1304.777671	1.975756
9	-1305.332492	1.975755
10	-1305.887313	1.975754
11	-1306.442134	1.975753
12	-1306.996954	1.975752
13	-1307.551775	1.967196
14	-1308.106596	1.857546
15	-1308.661417	1.279187
16	-1309.216238	1.114482
17	-1309.771059	1.114481
18	-1310.325879	1.114480
19	-1310.880700	1.114480
20	-1311.435521	1.114479
21	-1311.990342	1.114478
22	-1312.545163	1.114477
23	-1313.099983	1.114477
24	-1313.654804	1.111332
25	-1314.209625	0.915342
26	-1314.764446	0.420444
27	-1315.319267	0.532559
28	-1315.874087	0.532560
29	-1316.428908	0.420443
30	-1316.983729	0.419962
31	-1317.538550	0.380040
32	-1318.093371	0.286351
33	-1318.648192	0.168158
34	-1319.203012	0.133913
35	-1319.757833	0.133913
36	-1320.312654	0.133913
37	-1320.867475	0.133913
38	-1321.422296	0.133913
39	-1321.977116	0.133913
40	-1322.531937	0.133913
41	-1323.086758	0.133913
42	-1323.641579	0.133913
43	-1324.196400	0.133912
44	-1324.751221	0.133912
45	-1325.306041	0.133912
46	-1325.860862	0.133912
47	-1326.415683	0.133912
48	-1326.970504	-0.001615
bisection interval found by 1-dim search: [-1326.970504,-1326.415683]
No.787	 toolpath -1327.860169	[r = -1326.969962] is calculated within 6.361741s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1299.228921	3.661991
1	-1299.783742	3.326093
2	-1300.338563	2.643050
3	-1300.893384	2.450441
4	-1301.448204	2.346098
5	-1302.003025	1.975763
6	-1302.557846	1.975762
7	-1303.112667	1.975761
8	-1303.667488	1.975760
9	-1304.222309	1.975759
10	-1304.777129	1.975758
11	-1305.331950	1.975757
12	-1305.886771	1.975756
13	-1306.441592	1.967200
14	-1306.996413	1.857550
15	-1307.551233	1.275959
16	-1308.106054	1.114485
17	-1308.660875	1.114484
18	-1309.215696	1.114483
19	-1309.770517	1.114483
20	-1310.325338	1.114482
21	-1310.880158	1.114481
22	-1311.434979	1.114480
23	-1311.989800	1.114480
24	-1312.544621	1.111335
25	-1313.099442	0.915345
26	-1313.654262	0.420447
27	-1314.209083	0.532557
28	-1314.763904	0.532558
29	-1315.318725	0.420445
30	-1315.873546	0.419964
31	-1316.428366	0.379499
32	-1316.983187	0.286353
33	-1317.538008	0.167238
34	-1318.092829	0.133913
35	-1318.647650	0.133913
36	-1319.202471	0.133913
37	-1319.757291	0.133913
38	-1320.312112	0.133913
39	-1320.866933	0.133913
40	-1321.421754	0.133913
41	-1321.976575	0.133913
42	-1322.531395	0.133913
43	-1323.086216	0.133913
44	-1323.641037	0.133913
45	-1324.195858	0.133913
46	-1324.750679	0.133913
47	-1325.305500	0.133912
48	-1325.860320	-0.001614
bisection interval found by 1-dim search: [-1325.860320,-1325.305500]
No.788	 toolpath -1326.749986	[r = -1325.858695] is calculated within 6.350023s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1298.117654	3.661997
1	-1298.672475	3.326098
2	-1299.227296	2.643055
3	-1299.782117	2.450446
4	-1300.336937	2.347283
5	-1300.891758	1.975768
6	-1301.446579	1.975767
7	-1302.001400	1.975765
8	-1302.556221	1.975764
9	-1303.111041	1.975763
10	-1303.665862	1.975762
11	-1304.220683	1.975761
12	-1304.775504	1.975760
13	-1305.330325	1.967204
14	-1305.885146	1.857554
15	-1306.439966	1.279194
16	-1306.994787	1.114488
17	-1307.549608	1.114487
18	-1308.104429	1.114486
19	-1308.659250	1.114485
20	-1309.214070	1.114485
21	-1309.768891	1.114484
22	-1310.323712	1.114483
23	-1310.878533	1.114483
24	-1311.433354	1.111338
25	-1311.988175	0.915348
26	-1312.542995	0.420449
27	-1313.097816	0.532555
28	-1313.652637	0.532556
29	-1314.207458	0.420447
30	-1314.762279	0.419966
31	-1315.317099	0.380044
32	-1315.871920	0.286355
33	-1316.426741	0.168162
34	-1316.981562	0.133914
35	-1317.536383	0.133914
36	-1318.091203	0.133914
37	-1318.646024	0.133913
38	-1319.200845	0.133913
39	-1319.755666	0.133913
40	-1320.310487	0.133913
41	-1320.865308	0.133913
42	-1321.420128	0.133913
43	-1321.974949	0.133913
44	-1322.529770	0.133913
45	-1323.084591	0.133913
46	-1323.639412	0.133913
47	-1324.194232	0.133913
48	-1324.749053	-0.001614
bisection interval found by 1-dim search: [-1324.749053,-1324.194232]
No.789	 toolpath -1325.638719	[r = -1324.748511] is calculated within 6.368953s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1297.007471	3.662003
1	-1297.562292	3.326104
2	-1298.117112	2.643060
3	-1298.671933	2.450451
4	-1299.226754	2.346108
5	-1299.781575	1.975772
6	-1300.336396	1.975771
7	-1300.891216	1.975770
8	-1301.446037	1.975769
9	-1302.000858	1.975768
10	-1302.555679	1.975767
11	-1303.110500	1.975765
12	-1303.665320	1.975764
13	-1304.220141	1.967208
14	-1304.774962	1.857558
15	-1305.329783	1.275967
16	-1305.884604	1.114491
17	-1306.439425	1.114490
18	-1306.994245	1.114489
19	-1307.549066	1.114488
20	-1308.103887	1.114488
21	-1308.658708	1.114487
22	-1309.213529	1.114486
23	-1309.768349	1.114485
24	-1310.323170	1.111340
25	-1310.877991	0.915350
26	-1311.432812	0.420451
27	-1311.987633	0.532553
28	-1312.542454	0.532554
29	-1313.097274	0.420449
30	-1313.652095	0.419969
31	-1314.206916	0.379503
32	-1314.761737	0.286357
33	-1315.316558	0.167241
34	-1315.871378	0.133914
35	-1316.426199	0.133914
36	-1316.981020	0.133914
37	-1317.535841	0.133914
38	-1318.090662	0.133914
39	-1318.645482	0.133914
40	-1319.200303	0.133914
41	-1319.755124	0.133914
42	-1320.309945	0.133913
43	-1320.864766	0.133913
44	-1321.419587	0.133913
45	-1321.974407	0.133913
46	-1322.529228	0.133913
47	-1323.084049	0.133913
48	-1323.638870	-0.001614
bisection interval found by 1-dim search: [-1323.638870,-1323.084049]
No.790	 toolpath -1324.528535	[r = -1323.637244] is calculated within 6.384501s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1295.896204	3.662008
1	-1296.451024	3.326109
2	-1297.005845	2.643066
3	-1297.560666	2.450456
4	-1298.115487	2.347294
5	-1298.670308	1.975776
6	-1299.225129	1.975775
7	-1299.779949	1.975774
8	-1300.334770	1.975773
9	-1300.889591	1.975772
10	-1301.444412	1.975771
11	-1301.999233	1.975770
12	-1302.554053	1.975769
13	-1303.108874	1.967212
14	-1303.663695	1.857562
15	-1304.218516	1.279202
16	-1304.773337	1.114493
17	-1305.328157	1.114493
18	-1305.882978	1.114492
19	-1306.437799	1.114491
20	-1306.992620	1.114491
21	-1307.547441	1.114490
22	-1308.102262	1.114489
23	-1308.657082	1.114488
24	-1309.211903	1.111343
25	-1309.766724	0.915353
26	-1310.321545	0.420453
27	-1310.876366	0.532551
28	-1311.431186	0.532552
29	-1311.986007	0.420452
30	-1312.540828	0.419971
31	-1313.095649	0.380048
32	-1313.650470	0.286359
33	-1314.205291	0.168166
34	-1314.760111	0.133914
35	-1315.314932	0.133914
36	-1315.869753	0.133914
37	-1316.424574	0.133914
38	-1316.979395	0.133914
39	-1317.534215	0.133914
40	-1318.089036	0.133914
41	-1318.643857	0.133914
42	-1319.198678	0.133914
43	-1319.753499	0.133914
44	-1320.308319	0.133914
45	-1320.863140	0.133914
46	-1321.417961	0.133913
47	-1321.972782	0.133913
48	-1322.527603	-0.001614
bisection interval found by 1-dim search: [-1322.527603,-1321.972782]
No.791	 toolpath -1323.417268	[r = -1322.527061] is calculated within 6.447262s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1294.786020	3.662014
1	-1295.340841	3.326115
2	-1295.895662	2.643071
3	-1296.450483	2.450461
4	-1297.005303	2.346119
5	-1297.560124	1.975780
6	-1298.114945	1.975779
7	-1298.669766	1.975778
8	-1299.224587	1.975777
9	-1299.779408	1.975776
10	-1300.334228	1.975775
11	-1300.889049	1.975774
12	-1301.443870	1.975773
13	-1301.998691	1.967216
14	-1302.553512	1.857566
15	-1303.108332	1.275974
16	-1303.663153	1.114496
17	-1304.217974	1.114496
18	-1304.772795	1.114495
19	-1305.327616	1.114494
20	-1305.882436	1.114493
21	-1306.437257	1.114493
22	-1306.992078	1.114492
23	-1307.546899	1.114491
24	-1308.101720	1.111346
25	-1308.656541	0.915356
26	-1309.211361	0.420456
27	-1309.766182	0.532549
28	-1310.321003	0.532550
29	-1310.875824	0.420454
30	-1311.430645	0.419973
31	-1311.985465	0.379507
32	-1312.540286	0.286361
33	-1313.095107	0.167245
34	-1313.649928	0.133915
35	-1314.204749	0.133915
36	-1314.759570	0.133914
37	-1315.314390	0.133914
38	-1315.869211	0.133914
39	-1316.424032	0.133914
40	-1316.978853	0.133914
41	-1317.533674	0.133914
42	-1318.088494	0.133914
43	-1318.643315	0.133914
44	-1319.198136	0.133914
45	-1319.752957	0.133914
46	-1320.307778	0.133914
47	-1320.862598	0.133914
48	-1321.417419	-0.001613
bisection interval found by 1-dim search: [-1321.417419,-1320.862598]
No.792	 toolpath -1322.307085	[r = -1321.415794] is calculated within 6.412802s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1293.674753	3.662019
1	-1294.229574	3.326120
2	-1294.784395	2.643076
3	-1295.339216	2.450467
4	-1295.894036	2.347304
5	-1296.448857	1.975784
6	-1297.003678	1.975783
7	-1297.558499	1.975782
8	-1298.113320	1.975781
9	-1298.668140	1.975780
10	-1299.222961	1.975779
11	-1299.777782	1.975778
12	-1300.332603	1.975777
13	-1300.887424	1.967220
14	-1301.442244	1.857570
15	-1301.997065	1.279210
16	-1302.551886	1.114499
17	-1303.106707	1.114498
18	-1303.661528	1.114498
19	-1304.216349	1.114497
20	-1304.771169	1.114496
21	-1305.325990	1.114496
22	-1305.880811	1.114495
23	-1306.435632	1.114494
24	-1306.990453	1.111349
25	-1307.545273	0.915359
26	-1308.100094	0.420458
27	-1308.654915	0.532547
28	-1309.209736	0.532548
29	-1309.764557	0.420456
30	-1310.319378	0.419975
31	-1310.874198	0.380053
32	-1311.429019	0.286363
33	-1311.983840	0.168170
34	-1312.538661	0.133915
35	-1313.093482	0.133915
36	-1313.648302	0.133915
37	-1314.203123	0.133915
38	-1314.757944	0.133915
39	-1315.312765	0.133915
40	-1315.867586	0.133914
41	-1316.422407	0.133914
42	-1316.977227	0.133914
43	-1317.532048	0.133914
44	-1318.086869	0.133914
45	-1318.641690	0.133914
46	-1319.196511	0.133914
47	-1319.751331	0.133914
48	-1320.306152	-0.001613
bisection interval found by 1-dim search: [-1320.306152,-1319.751331]
No.793	 toolpath -1321.195818	[r = -1320.305610] is calculated within 6.359631s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1292.564570	3.662025
1	-1293.119390	3.326126
2	-1293.674211	2.643082
3	-1294.229032	2.450472
4	-1294.783853	2.346129
5	-1295.338674	1.975788
6	-1295.893495	1.975787
7	-1296.448315	1.975786
8	-1297.003136	1.975785
9	-1297.557957	1.975784
10	-1298.112778	1.975783
11	-1298.667599	1.975782
12	-1299.222419	1.975781
13	-1299.777240	1.967225
14	-1300.332061	1.857574
15	-1300.886882	1.275982
16	-1301.441703	1.114502
17	-1301.996523	1.114501
18	-1302.551344	1.114501
19	-1303.106165	1.114500
20	-1303.660986	1.114499
21	-1304.215807	1.114498
22	-1304.770628	1.114498
23	-1305.325448	1.114497
24	-1305.880269	1.111352
25	-1306.435090	0.915361
26	-1306.989911	0.420460
27	-1307.544732	0.532545
28	-1308.099552	0.532546
29	-1308.654373	0.420458
30	-1309.209194	0.419977
31	-1309.764015	0.379512
32	-1310.318836	0.286365
33	-1310.873657	0.167249
34	-1311.428477	0.133915
35	-1311.983298	0.133915
36	-1312.538119	0.133915
37	-1313.092940	0.133915
38	-1313.647761	0.133915
39	-1314.202581	0.133915
40	-1314.757402	0.133915
41	-1315.312223	0.133915
42	-1315.867044	0.133915
43	-1316.421865	0.133915
44	-1316.976686	0.133914
45	-1317.531506	0.133914
46	-1318.086327	0.133914
47	-1318.641148	0.133914
48	-1319.195969	-0.001613
bisection interval found by 1-dim search: [-1319.195969,-1318.641148]
No.794	 toolpath -1320.085634	[r = -1319.194343] is calculated within 6.374644s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1291.453303	3.662030
1	-1292.008123	3.326131
2	-1292.562944	2.643087
3	-1293.117765	2.450477
4	-1293.672586	2.347314
5	-1294.227407	1.975792
6	-1294.782227	1.975791
7	-1295.337048	1.975790
8	-1295.891869	1.975789
9	-1296.446690	1.975788
10	-1297.001511	1.975787
11	-1297.556332	1.975786
12	-1298.111152	1.975785
13	-1298.665973	1.967229
14	-1299.220794	1.857578
15	-1299.775615	1.279218
16	-1300.330436	1.114505
17	-1300.885256	1.114504
18	-1301.440077	1.114504
19	-1301.994898	1.114503
20	-1302.549719	1.114502
21	-1303.104540	1.114501
22	-1303.659360	1.114501
23	-1304.214181	1.114500
24	-1304.769002	1.111355
25	-1305.323823	0.915364
