The time spent in the parallel computing activating process is 0.000223s.
-----
No.1	 toolpath -3218.237076	[r = -3300.000000] is calculated within 0.029801s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2797.239857	2.455531
1	-2797.757396	2.332313
2	-2798.274935	2.212289
3	-2798.792474	2.093327
4	-2799.310013	1.976686
5	-2799.827552	1.861343
6	-2800.345091	1.747404
7	-2800.862630	1.633844
8	-2801.380169	1.520770
9	-2801.897708	1.407177
10	-2802.415247	1.294300
11	-2802.932786	1.180075
12	-2803.450325	1.065105
13	-2803.967864	0.950455
14	-2804.485403	0.837319
15	-2805.002942	0.727011
16	-2805.520481	0.619169
17	-2806.038020	0.516637
18	-2806.555559	0.421467
19	-2807.073098	0.334051
20	-2807.590637	0.258531
21	-2808.108176	0.197999
22	-2808.625715	0.196516
23	-2809.143254	0.196135
24	-2809.660793	0.195754
25	-2810.178332	0.195373
26	-2810.695871	0.194992
27	-2811.213410	0.194611
28	-2811.730949	0.194230
29	-2812.248488	0.193850
30	-2812.766027	0.188656
31	-2813.283566	0.174932
32	-2813.801105	0.154606
33	-2814.318644	0.129137
34	-2814.836183	0.099265
35	-2815.353722	0.065606
36	-2815.871261	0.029309
37	-2816.388800	-0.009984
bisection interval found by 1-dim search: [-2816.388800,-2815.871261]
No.60	 toolpath -2748.851972	[r = -2816.258909] is calculated within 6.766749s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2790.373821	2.480701
1	-2790.891523	2.355869
2	-2791.409225	2.235367
3	-2791.926927	2.115922
4	-2792.444628	1.998800
5	-2792.962330	1.882976
6	-2793.480032	1.768558
7	-2793.997734	1.654518
8	-2794.515435	1.540964
9	-2795.033137	1.426888
10	-2795.550839	1.313534
11	-2796.068541	1.198828
12	-2796.586242	1.083376
13	-2797.103944	0.968245
14	-2797.621646	0.854628
15	-2798.139348	0.743841
16	-2798.657050	0.635516
17	-2799.174751	0.532504
18	-2799.692453	0.436116
19	-2800.210155	0.348957
20	-2800.727857	0.272957
21	-2801.245558	0.211944
22	-2801.763260	0.206631
23	-2802.280962	0.206249
24	-2802.798664	0.205867
25	-2803.316365	0.205486
26	-2803.834067	0.205104
27	-2804.351769	0.204722
28	-2804.869471	0.204340
29	-2805.387172	0.203947
30	-2805.904874	0.198275
31	-2806.422576	0.184071
32	-2806.940278	0.163262
33	-2807.457980	0.137049
34	-2807.975681	0.106960
35	-2808.493383	0.072817
36	-2809.011085	0.035671
37	-2809.528787	-0.004125
bisection interval found by 1-dim search: [-2809.528787,-2809.011085]
No.61	 toolpath -2742.072809	[r = -2809.478735] is calculated within 6.843240s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2783.585623	2.504456
1	-2784.103485	2.380288
2	-2784.621347	2.259315
3	-2785.139210	2.139393
4	-2785.657072	2.021795
5	-2786.174934	1.905494
6	-2786.692796	1.790600
7	-2787.210659	1.676081
8	-2787.728521	1.562048
9	-2788.246383	1.447490
10	-2788.764245	1.332540
11	-2789.282108	1.217359
12	-2789.799970	1.101431
13	-2790.317832	0.986883
14	-2790.835694	0.872752
15	-2791.353557	0.760472
16	-2791.871419	0.652579
17	-2792.389281	0.549016
18	-2792.907143	0.452063
19	-2793.425006	0.363687
20	-2793.942868	0.287213
21	-2794.460730	0.225725
22	-2794.978592	0.216650
23	-2795.496455	0.216267
24	-2796.014317	0.215884
25	-2796.532179	0.215502
26	-2797.050041	0.215119
27	-2797.567904	0.214736
28	-2798.085766	0.214354
29	-2798.603628	0.213932
30	-2799.121490	0.207780
31	-2799.639353	0.193100
32	-2800.157215	0.171816
33	-2800.675077	0.145393
34	-2801.192939	0.114564
35	-2801.710802	0.080290
36	-2802.228664	0.042697
37	-2802.746526	0.002448
38	-2803.264388	-0.040209
bisection interval found by 1-dim search: [-2803.264388,-2802.746526]
No.62	 toolpath -2735.371449	[r = -2802.777375] is calculated within 6.905210s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2776.876353	2.529070
1	-2777.394374	2.404437
2	-2777.912394	2.281851
3	-2778.430415	2.161458
4	-2778.948435	2.043391
5	-2779.466456	1.926620
6	-2779.984476	1.811258
7	-2780.502496	1.696270
8	-2781.020517	1.581768
9	-2781.538537	1.466740
10	-2782.056558	1.351319
11	-2782.574578	1.235669
12	-2783.092599	1.120363
13	-2783.610619	1.004256
14	-2784.128640	0.889656
15	-2784.646660	0.776905
16	-2785.164680	0.668545
17	-2785.682701	0.564511
18	-2786.200721	0.467088
19	-2786.718742	0.378883
20	-2787.236762	0.301299
21	-2787.754783	0.239342
22	-2788.272803	0.226572
23	-2788.790823	0.226189
24	-2789.308844	0.225805
25	-2789.826864	0.225422
26	-2790.344885	0.225038
27	-2790.862905	0.224655
28	-2791.380926	0.224271
29	-2791.898946	0.223795
30	-2792.416967	0.217172
31	-2792.934987	0.202023
32	-2793.453007	0.180269
33	-2793.971028	0.153377
34	-2794.489048	0.122077
35	-2795.007069	0.087336
36	-2795.525089	0.049272
37	-2796.043110	0.008554
38	-2796.561130	-0.034573
bisection interval found by 1-dim search: [-2796.561130,-2796.043110]
No.63	 toolpath -2728.738865	[r = -2796.144791] is calculated within 6.916305s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2770.235962	2.553443
1	-2770.754139	2.427199
2	-2771.272315	2.304147
3	-2771.790492	2.184441
4	-2772.308668	2.065910
5	-2772.826845	1.948673
6	-2773.345022	1.831696
7	-2773.863198	1.716244
8	-2774.381375	1.601279
9	-2774.899551	1.485785
10	-2775.417728	1.371023
11	-2775.935904	1.254899
12	-2776.454081	1.138018
13	-2776.972258	1.021445
14	-2777.490434	0.906381
15	-2778.008611	0.794142
16	-2778.526787	0.684341
17	-2779.044964	0.579842
18	-2779.563141	0.481955
19	-2780.081317	0.393287
20	-2780.599494	0.315754
21	-2781.117670	0.253184
22	-2781.635847	0.236413
23	-2782.154023	0.236028
24	-2782.672200	0.235644
25	-2783.190377	0.235259
26	-2783.708553	0.234875
27	-2784.226730	0.234490
28	-2784.744906	0.234106
29	-2785.263083	0.233553
30	-2785.781260	0.226464
31	-2786.299436	0.210851
32	-2786.817613	0.188631
33	-2787.335789	0.161276
34	-2787.853966	0.129511
35	-2788.372143	0.094306
36	-2788.890319	0.055777
37	-2789.408496	0.014595
38	-2789.926672	-0.028997
bisection interval found by 1-dim search: [-2789.926672,-2789.408496]
No.64	 toolpath -2722.179175	[r = -2789.585101] is calculated within 6.977739s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2763.668570	0.313744
1	-2764.186901	0.254277
2	-2764.705232	0.243247
3	-2765.223562	0.242495
4	-2765.741893	0.241742
5	-2766.260223	0.240990
6	-2766.778554	0.240237
7	-2767.296885	0.239485
8	-2767.815215	0.238732
9	-2768.333546	0.236729
10	-2768.851876	0.226345
11	-2769.370207	0.207829
12	-2769.888538	1.155472
13	-2770.406868	1.038439
14	-2770.925199	0.922915
15	-2771.443530	0.810220
16	-2771.961860	0.699957
17	-2772.480191	0.595000
18	-2772.998521	0.496652
19	-2773.516852	0.407527
20	-2774.035183	0.329536
21	-2774.553513	0.266507
22	-2775.071844	0.246164
23	-2775.590174	0.245778
24	-2776.108505	0.245393
25	-2776.626836	0.245007
26	-2777.145166	0.244622
27	-2777.663497	0.244237
28	-2778.181827	0.243852
29	-2778.700158	0.243201
30	-2779.218489	0.235650
31	-2779.736819	0.219578
32	-2780.255150	0.196898
33	-2780.773480	0.169085
34	-2781.291811	0.136860
35	-2781.810142	0.101198
36	-2782.328472	0.062209
37	-2782.846803	0.020567
38	-2783.365134	-0.023484
bisection interval found by 1-dim search: [-2783.365134,-2782.846803]
No.65	 toolpath -2715.688400	[r = -2783.094326] is calculated within 7.287134s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2757.170195	0.336459
1	-2757.688678	0.276878
2	-2758.207161	0.262124
3	-2758.725643	0.261371
4	-2759.244126	0.260617
5	-2759.762609	0.259864
6	-2760.281091	0.259111
7	-2760.799574	0.258357
8	-2761.318056	0.257604
9	-2761.836539	0.255357
10	-2762.355022	0.244520
11	-2762.873504	0.225549
12	-2763.391987	0.200381
13	-2763.910469	0.170426
14	-2764.428952	0.135995
15	-2764.947435	0.098311
16	-2765.465917	0.057454
17	-2765.984400	0.014104
18	-2766.502882	-0.031498
bisection interval found by 1-dim search: [-2766.502882,-2765.984400]
No.66	 toolpath -2709.231374	[r = -2766.146932] is calculated within 5.587050s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2740.203051	0.396237
1	-2740.721929	0.334974
2	-2741.240807	0.311488
3	-2741.759684	0.310732
4	-2742.278562	0.309977
5	-2742.797439	0.309221
6	-2743.316317	0.308465
7	-2743.835195	0.307710
8	-2744.354072	0.306954
9	-2744.872950	0.304017
10	-2745.391827	0.291949
11	-2745.910705	0.271789
12	-2746.429583	0.245696
13	-2746.948460	0.214300
14	-2747.467338	0.179030
15	-2747.986216	0.139810
16	-2748.505093	0.098180
17	-2749.023971	0.053232
18	-2749.542848	0.006448
19	-2750.061726	-0.042836
bisection interval found by 1-dim search: [-2750.061726,-2749.542848]
No.67	 toolpath -2692.698738	[r = -2749.614295] is calculated within 5.742123s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2723.651279	0.454022
1	-2724.170539	0.391960
2	-2724.689799	0.359753
3	-2725.209060	0.358994
4	-2725.728320	0.358237
5	-2726.247580	0.357479
6	-2726.766841	0.356721
7	-2727.286101	0.355963
8	-2727.805361	0.355205
9	-2728.324622	0.351406
10	-2728.843882	0.338322
11	-2729.363142	0.317073
12	-2729.882403	0.289621
13	-2730.401663	0.257065
14	-2730.920923	0.220644
15	-2731.440184	0.180658
16	-2731.959444	0.137483
17	-2732.478704	0.091818
18	-2732.997965	0.043436
19	-2733.517225	-0.006539
bisection interval found by 1-dim search: [-2733.517225,-2732.997965]
No.68	 toolpath -2676.533211	[r = -2733.449782] is calculated within 5.728776s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2707.468180	0.510998
1	-2707.987812	0.447293
2	-2708.507444	0.407051
3	-2709.027076	0.406291
4	-2709.546708	0.405530
5	-2710.066340	0.404770
6	-2710.585972	0.404010
7	-2711.105604	0.403250
8	-2711.625236	0.402490
9	-2712.144868	0.397704
10	-2712.664500	0.383497
11	-2713.184132	0.361116
12	-2713.703764	0.332534
13	-2714.223396	0.298846
14	-2714.743028	0.261301
15	-2715.262660	0.220188
16	-2715.782292	0.175882
17	-2716.301924	0.129090
18	-2716.821556	0.079573
19	-2717.341189	0.028475
20	-2717.860821	-0.024895
bisection interval found by 1-dim search: [-2717.860821,-2717.341189]
No.69	 toolpath -2660.702194	[r = -2717.617751] is calculated within 5.794502s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2691.618064	0.566784
1	-2692.138058	0.501817
2	-2692.658051	0.457140
3	-2693.178045	0.452717
4	-2693.698039	0.451955
5	-2694.218032	0.451192
6	-2694.738026	0.450430
7	-2695.258020	0.449667
8	-2695.778014	0.448891
9	-2696.298007	0.443089
10	-2696.818001	0.427705
11	-2697.337995	0.404450
12	-2697.857989	0.374822
13	-2698.377982	0.340075
14	-2698.897976	0.301087
15	-2699.417970	0.258872
16	-2699.937964	0.213459
17	-2700.457957	0.165564
18	-2700.977951	0.115420
19	-2701.497945	0.062741
20	-2702.017938	0.008265
21	-2702.537932	-0.048109
bisection interval found by 1-dim search: [-2702.537932,-2702.017938]
No.70	 toolpath -2645.178045	[r = -2702.094617] is calculated within 5.954858s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2676.077313	0.566663
1	-2676.597659	0.516754
2	-2677.118005	0.509122
3	-2677.638351	0.498347
4	-2678.158697	0.497582
5	-2678.679044	0.496817
6	-2679.199390	0.496052
7	-2679.719736	0.495287
8	-2680.240082	0.494376
9	-2680.760428	0.487489
10	-2681.280774	0.471190
11	-2681.801120	0.446689
12	-2682.321466	0.415979
13	-2682.841812	0.380146
14	-2683.362158	0.340465
15	-2683.882504	0.296774
16	-2684.402850	0.250277
17	-2684.923197	0.201302
18	-2685.443543	0.150080
19	-2685.963889	0.096315
20	-2686.484235	0.040756
21	-2687.004581	-0.016704
bisection interval found by 1-dim search: [-2687.004581,-2686.484235]
No.71	 toolpath -2629.941153	[r = -2686.856709] is calculated within 5.966566s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2660.822221	0.620194
1	-2661.342911	0.568803
2	-2661.863600	0.544143
3	-2662.384290	0.543361
4	-2662.904980	0.542580
5	-2663.425670	0.541798
6	-2663.946360	0.541017
7	-2664.467049	0.540180
8	-2664.987739	0.534151
9	-2665.508429	0.518553
10	-2666.029119	0.494474
11	-2666.549808	0.463785
12	-2667.070498	0.428001
13	-2667.591188	0.387785
14	-2668.111878	0.344181
15	-2668.632567	0.297215
16	-2669.153257	0.247619
17	-2669.673947	0.195123
18	-2670.194637	0.140920
19	-2670.715326	0.084765
20	-2671.236016	0.026510
21	-2671.756706	-0.032413
bisection interval found by 1-dim search: [-2671.756706,-2671.236016]
No.72	 toolpath -2614.970185	[r = -2671.471445] is calculated within 5.901610s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2645.419717	0.673786
1	-2645.940751	0.621590
2	-2646.461786	0.590445
3	-2646.982821	0.589661
4	-2647.503855	0.588877
5	-2648.024890	0.588093
6	-2648.545924	0.587309
7	-2649.066959	0.586282
8	-2649.587993	0.579174
9	-2650.109028	0.562500
10	-2650.630063	0.537349
11	-2651.151097	0.505587
12	-2651.672132	0.468734
13	-2652.193166	0.427445
14	-2652.714201	0.382775
15	-2653.235235	0.334736
16	-2653.756270	0.284070
17	-2654.277305	0.230494
18	-2654.798339	0.175221
19	-2655.319374	0.117996
20	-2655.840408	0.058666
21	-2656.361443	-0.001321
bisection interval found by 1-dim search: [-2656.361443,-2655.840408]
No.73	 toolpath -2599.847462	[r = -2656.348722] is calculated within 5.934901s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2630.280155	0.726863
1	-2630.801527	0.673179
2	-2631.322898	0.640364
3	-2631.844269	0.635286
4	-2632.365641	0.634499
5	-2632.887012	0.633712
6	-2633.408383	0.632926
7	-2633.929755	0.631557
8	-2634.451126	0.623394
9	-2634.972497	0.605844
10	-2635.493869	0.579717
11	-2636.015240	0.546965
12	-2636.536611	0.508741
13	-2637.057983	0.466817
14	-2637.579354	0.420681
15	-2638.100725	0.371588
16	-2638.622097	0.319871
17	-2639.143468	0.265756
18	-2639.664839	0.209440
19	-2640.186211	0.150635
20	-2640.707582	0.090769
21	-2641.228953	0.029218
22	-2641.750325	-0.032473
bisection interval found by 1-dim search: [-2641.750325,-2641.228953]
No.74	 toolpath -2584.975650	[r = -2641.475892] is calculated within 6.093868s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2615.390869	0.779046
1	-2615.912569	0.724161
2	-2616.434269	0.690183
3	-2616.955970	0.680276
4	-2617.477670	0.679487
5	-2617.999371	0.678698
6	-2618.521071	0.677908
7	-2619.042772	0.676078
8	-2619.564472	0.666951
9	-2620.086173	0.648458
10	-2620.607873	0.621109
11	-2621.129574	0.587322
12	-2621.651274	0.548440
13	-2622.172975	0.505107
14	-2622.694675	0.458397
15	-2623.216376	0.408299
16	-2623.738076	0.355054
17	-2624.259777	0.299906
18	-2624.781477	0.242557
19	-2625.303177	0.183249
20	-2625.824878	0.121816
21	-2626.346578	0.059230
22	-2626.868279	-0.003494
bisection interval found by 1-dim search: [-2626.868279,-2626.346578]
No.75	 toolpath -2570.335940	[r = -2626.837201] is calculated within 6.188341s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2600.736080	0.829942
1	-2601.258103	0.774328
2	-2601.780125	0.739045
3	-2602.302148	0.724690
4	-2602.824170	0.723898
5	-2603.346192	0.723106
6	-2603.868215	0.722313
7	-2604.390237	0.719849
8	-2604.912260	0.709703
9	-2605.434282	0.690198
10	-2605.956304	0.662097
11	-2606.478327	0.627356
12	-2607.000349	0.587122
13	-2607.522372	0.542771
14	-2608.044394	0.495047
15	-2608.566417	0.443931
16	-2609.088439	0.390187
17	-2609.610461	0.333498
18	-2610.132484	0.275133
19	-2610.654506	0.214809
20	-2611.176529	0.152356
21	-2611.698551	0.088752
22	-2612.220573	0.025012
23	-2612.742596	-0.037643
bisection interval found by 1-dim search: [-2612.742596,-2612.220573]
No.76	 toolpath -2555.926796	[r = -2612.427037] is calculated within 6.113661s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2586.310168	0.880467
1	-2586.832505	0.823693
2	-2587.354843	0.787272
3	-2587.877180	0.768818
4	-2588.399517	0.767750
5	-2588.921855	0.766955
6	-2589.444192	0.766160
7	-2589.966530	0.762946
8	-2590.488867	0.751872
9	-2591.011204	0.731459
10	-2591.533542	0.702154
11	-2592.055879	0.666411
12	-2592.578217	0.625572
13	-2593.100554	0.580265
14	-2593.622891	0.531098
15	-2594.145229	0.478981
16	-2594.667566	0.424237
17	-2595.189903	0.367090
18	-2595.712241	0.307733
19	-2596.234578	0.245853
20	-2596.756916	0.182942
21	-2597.279253	0.118320
22	-2597.801590	0.053052
23	-2598.323928	-0.010601
bisection interval found by 1-dim search: [-2598.323928,-2597.801590]
No.77	 toolpath -2541.734420	[r = -2598.234661] is calculated within 6.091387s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2572.102375	0.883398
1	-2572.625020	0.841503
2	-2573.147666	0.818599
3	-2573.670312	0.811670
4	-2574.192958	0.810857
5	-2574.715603	0.810044
6	-2575.238249	0.807198
7	-2575.760895	0.797079
8	-2576.283540	0.777613
9	-2576.806186	0.749075
10	-2577.328832	0.713630
11	-2577.851478	0.672709
12	-2578.374123	0.627453
13	-2578.896769	0.578145
14	-2579.419415	0.525706
15	-2579.942061	0.470469
16	-2580.464706	0.412657
17	-2580.987352	0.352459
18	-2581.509998	0.290107
19	-2582.032644	0.276973
20	-2582.555289	0.212518
21	-2583.077935	0.146910
22	-2583.600581	0.081164
23	-2584.123226	0.016016
24	-2584.645872	-0.046083
bisection interval found by 1-dim search: [-2584.645872,-2584.123226]
No.78	 toolpath -2527.756199	[r = -2584.256440] is calculated within 6.128231s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2558.109060	0.931910
1	-2558.632007	0.889245
2	-2559.154955	0.865172
3	-2559.677903	0.855423
4	-2560.200850	0.854494
5	-2560.723798	0.853660
6	-2561.246745	0.849891
7	-2561.769693	0.838802
8	-2562.292641	0.818364
9	-2562.815588	0.789137
10	-2563.338536	0.752790
11	-2563.861483	0.710957
12	-2564.384431	0.664326
13	-2564.907379	0.614046
14	-2565.430326	0.560638
15	-2565.953274	0.504432
16	-2566.476221	0.445650
17	-2566.999169	0.384479
18	-2567.522117	0.321728
19	-2568.045064	0.256602
20	-2568.568012	0.190120
21	-2569.090959	0.123273
22	-2569.613907	0.057230
23	-2570.136855	-0.007068
bisection interval found by 1-dim search: [-2570.136855,-2569.613907]
No.79	 toolpath -2513.988317	[r = -2570.079147] is calculated within 6.052302s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2543.916550	0.981436
1	-2544.439802	0.937435
2	-2544.963054	0.912478
3	-2545.486306	0.901648
4	-2546.009558	0.899019
5	-2546.532810	0.897924
6	-2547.056062	0.893216
7	-2547.579314	0.881093
8	-2548.102566	0.859879
9	-2548.625817	0.829465
10	-2549.149069	0.792134
11	-2549.672321	0.749319
12	-2550.195573	0.701700
13	-2550.718825	0.650436
14	-2551.242077	0.596045
15	-2551.765329	0.538857
16	-2552.288581	0.479092
17	-2552.811833	0.416936
18	-2553.335085	0.353206
19	-2553.858337	0.287093
20	-2554.381589	0.219626
21	-2554.904841	0.151797
22	-2555.428093	0.084774
23	-2555.951344	0.019487
24	-2556.474596	-0.041039
bisection interval found by 1-dim search: [-2556.474596,-2555.951344]
No.80	 toolpath -2500.025564	[r = -2556.116394] is calculated within 6.151765s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2529.938901	1.030197
1	-2530.462451	0.985081
2	-2530.986001	0.958943
3	-2531.509551	0.947178
4	-2532.033101	0.943495
5	-2532.556651	0.941500
6	-2533.080200	0.935811
7	-2533.603750	0.922841
8	-2534.127300	0.900538
9	-2534.650850	0.869154
10	-2535.174400	0.830856
11	-2535.697950	0.787074
12	-2536.221500	0.738958
13	-2536.745049	0.686764
14	-2537.268599	0.631437
15	-2537.792149	0.572737
16	-2538.315699	0.512004
17	-2538.839249	0.449471
18	-2539.362799	0.384185
19	-2539.886348	0.317685
20	-2540.409898	0.249233
21	-2540.933448	0.179871
22	-2541.456998	0.111884
23	-2541.980548	0.046093
24	-2542.504098	-0.015867
bisection interval found by 1-dim search: [-2542.504098,-2541.980548]
No.81	 toolpath -2486.277778	[r = -2542.367586] is calculated within 6.225385s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2516.175514	1.078198
1	-2516.699355	1.031980
2	-2517.223197	1.004891
3	-2517.747038	0.991991
4	-2518.270880	0.987327
5	-2518.794721	0.984392
6	-2519.318563	0.977788
7	-2519.842404	0.963937
8	-2520.366245	0.940771
9	-2520.890087	0.908515
10	-2521.413928	0.869335
11	-2521.937770	0.824660
12	-2522.461611	0.775161
13	-2522.985453	0.722013
14	-2523.509294	0.665735
15	-2524.033136	0.606653
16	-2524.556977	0.544984
17	-2525.080818	0.480911
18	-2525.604660	0.415271
19	-2526.128501	0.347222
20	-2526.652343	0.277816
21	-2527.176184	0.208046
22	-2527.700026	0.139078
23	-2528.223867	0.071819
24	-2528.747709	0.009330
25	-2529.271550	-0.047198
bisection interval found by 1-dim search: [-2529.271550,-2528.747709]
No.82	 toolpath -2472.736170	[r = -2528.827001] is calculated within 6.229097s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2502.620654	1.125087
1	-2503.144781	1.078158
2	-2503.668908	1.049905
3	-2504.193035	1.036113
4	-2504.717162	1.030464
5	-2505.241289	1.026594
6	-2505.765416	1.019120
7	-2506.289543	1.004262
8	-2506.813670	0.980157
9	-2507.337797	0.946962
10	-2507.861924	0.906845
11	-2508.386050	0.861235
12	-2508.910177	0.811287
13	-2509.434304	0.757240
14	-2509.958431	0.699493
15	-2510.482558	0.639476
16	-2511.006685	0.576870
17	-2511.530812	0.511858
18	-2512.054939	0.445284
19	-2512.579066	0.376295
20	-2513.103193	0.305951
21	-2513.627320	0.235245
22	-2514.151447	0.165342
23	-2514.675574	0.097141
24	-2515.199701	0.033718
25	-2515.723828	-0.023749
bisection interval found by 1-dim search: [-2515.723828,-2515.199701]
No.83	 toolpath -2459.409321	[r = -2515.499129] is calculated within 6.263160s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2489.278814	1.171589
1	-2489.803220	1.123595
2	-2490.327626	1.094307
3	-2490.852032	1.079524
4	-2491.376439	1.072918
5	-2491.900845	1.068138
6	-2492.425251	1.059710
7	-2492.949658	1.044073
8	-2493.474064	1.019136
9	-2493.998470	0.985102
10	-2494.522877	0.944134
11	-2495.047283	0.897662
12	-2495.571689	0.846344
13	-2496.096095	0.791375
14	-2496.620502	0.733271
15	-2497.144908	0.672357
16	-2497.669314	0.608844
17	-2498.193721	0.542916
18	-2498.718127	0.474806
19	-2499.242533	0.405500
20	-2499.766940	0.334215
21	-2500.291346	0.262564
22	-2500.815752	0.191177
23	-2501.340158	0.122540
24	-2501.864565	0.057707
25	-2502.388971	-0.000684
bisection interval found by 1-dim search: [-2502.388971,-2501.864565]
No.84	 toolpath -2446.293531	[r = -2502.384362] is calculated within 6.392570s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2476.150381	1.178104
1	-2476.675061	1.143833
2	-2477.199741	1.125221
3	-2477.724420	1.116424
4	-2478.249100	1.110820
5	-2478.773779	1.102731
6	-2479.298459	1.087981
7	-2479.823139	1.064341
8	-2480.347818	1.031462
9	-2480.872498	0.990721
10	-2481.397177	0.944365
11	-2481.921857	0.893309
12	-2482.446537	0.838383
13	-2482.971216	0.780120
14	-2483.495896	0.718253
15	-2484.020576	0.654796
16	-2484.545255	0.588125
17	-2485.069935	0.519691
18	-2485.594614	0.449827
19	-2486.119294	0.377750
20	-2486.643974	0.361439
21	-2487.168653	0.288883
22	-2487.693333	0.216585
23	-2488.218012	0.147043
24	-2488.742692	0.081300
25	-2489.267372	0.022001
26	-2489.792051	-0.028812
bisection interval found by 1-dim search: [-2489.792051,-2489.267372]
No.85	 toolpath -2433.393278	[r = -2489.484109] is calculated within 6.699817s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2463.236763	1.222702
1	-2463.761710	1.187699
2	-2464.286657	1.168110
3	-2464.811604	1.158382
4	-2465.336551	1.151888
5	-2465.861498	1.142869
6	-2466.386445	1.127368
7	-2466.911392	1.102925
8	-2467.436339	1.068927
9	-2467.961285	1.027684
10	-2468.486232	0.980498
11	-2469.011179	0.928603
12	-2469.536126	0.872279
13	-2470.061073	0.813127
14	-2470.586020	0.750970
15	-2471.110967	0.686019
16	-2471.635914	0.619086
17	-2472.160861	0.549760
18	-2472.685808	0.478374
19	-2473.210755	0.405402
20	-2473.735702	0.331842
21	-2474.260649	0.258810
22	-2474.785595	0.187633
23	-2475.310542	0.119871
24	-2475.835489	0.058150
25	-2476.360436	0.004140
26	-2476.885383	-0.039536
bisection interval found by 1-dim search: [-2476.885383,-2476.360436]
No.86	 toolpath -2420.722251	[r = -2476.406062] is calculated within 6.452163s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2450.145243	1.268172
1	-2450.670459	1.232149
2	-2451.195676	1.211572
3	-2451.720892	1.200902
4	-2452.246108	1.193506
5	-2452.771325	1.183618
6	-2453.296541	1.167281
7	-2453.821757	1.142026
8	-2454.346974	1.107210
9	-2454.872190	1.065141
10	-2455.397407	1.016650
11	-2455.922623	0.963853
12	-2456.447839	0.907178
13	-2456.973056	0.847159
14	-2457.498272	0.783508
15	-2458.023488	0.718287
16	-2458.548705	0.649819
17	-2459.073921	0.579588
18	-2459.599138	0.507930
19	-2460.124354	0.434036
20	-2460.649570	0.359548
21	-2461.174787	0.285022
22	-2461.700003	0.212944
23	-2462.225219	0.144276
24	-2462.750436	0.081653
25	-2463.275652	0.027083
26	-2463.800869	-0.017840
bisection interval found by 1-dim search: [-2463.800869,-2463.275652]
No.87	 toolpath -2407.891892	[r = -2463.575703] is calculated within 6.404224s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2437.301742	1.312774
1	-2437.827221	1.275748
2	-2438.352701	1.254200
3	-2438.878180	1.242605
4	-2439.403659	1.234325
5	-2439.929138	1.223585
6	-2440.454617	1.206432
7	-2440.980097	1.180137
8	-2441.505576	1.144768
9	-2442.031055	1.101481
10	-2442.556534	1.052570
11	-2443.082013	0.998940
12	-2443.607493	0.940857
13	-2444.132972	0.879955
14	-2444.658451	0.816037
15	-2445.183930	0.749311
16	-2445.709409	0.680604
17	-2446.234889	0.609486
18	-2446.760368	0.536296
19	-2447.285847	0.461513
20	-2447.811326	0.386140
21	-2448.336806	0.311292
22	-2448.862285	0.237762
23	-2449.387764	0.168686
24	-2449.913243	0.104698
25	-2450.438722	0.049246
26	-2450.964202	0.003434
27	-2451.489681	-0.030474
bisection interval found by 1-dim search: [-2451.489681,-2450.964202]
No.88	 toolpath -2395.326063	[r = -2451.010899] is calculated within 6.507589s.
-----
initial linear search begins: 
No.	x	f(x)
0	-2424.724142	1.356446
1	-2425.249877	1.318258
2	-2425.775612	1.295935
3	-2426.301347	1.283435
4	-2426.827083	1.274231
5	-2427.352818	1.262716
6	-2427.878553	1.244606
7	-2428.404288	1.217690
8	-2428.930023	1.181207
9	-2429.455758	1.137049
10	-2429.981493	1.087272
11	-2430.507229	1.032776
12	-2431.032964	0.974396
13	-2431.558699	0.912055
14	-2432.084434	0.847271
15	-2432.610169	0.779677
16	-2433.135904	0.710105
17	-2433.661639	0.638119
18	-2434.187375	0.564059
19	-2434.713110	0.488407
20	-2435.238845	0.412168
