The time spent in the parallel computing activating process is 0.000325s.
-----
No.1	 toolpath -517.894901	[r = -600.000000] is calculated within 0.027570s.
22	-307.456967	0.011598
23	-307.993243	-0.038895
bisection interval found by 1-dim search: [-307.993243,-307.456967]
No.29	 toolpath -266.230062	[r = -307.570611] is calculated within 6.208510s.
-----
initial linear search begins: 
No.	x	f(x)
0	-280.693825	1.737650
1	-281.231361	1.674233
2	-281.768897	1.616869
3	-282.306433	1.562361
4	-282.843968	1.508572
5	-283.381504	1.452461
6	-283.919040	1.392774
7	-284.456575	1.327289
8	-284.994111	1.254365
9	-285.531647	1.173379
10	-286.069183	1.085463
11	-286.606718	0.993402
12	-287.144254	0.897603
13	-287.681790	0.799818
14	-288.219325	0.701798
15	-288.756861	0.604510
16	-289.294397	0.510555
17	-289.831933	0.498924
18	-290.369468	0.409678
19	-290.907004	0.326609
20	-291.444540	0.251730
21	-291.982075	0.185083
22	-292.519611	0.127349
23	-293.057147	0.078559
24	-293.594683	0.038713
25	-294.132218	0.027077
26	-294.669754	0.025413
27	-295.207290	0.023751
28	-295.744825	0.022089
29	-296.282361	0.020429
30	-296.819897	0.018769
31	-297.357433	0.017111
32	-297.894968	0.015454
33	-298.432504	0.013798
34	-298.970040	0.012144
35	-299.507575	0.007091
36	-300.045111	-0.008063
bisection interval found by 1-dim search: [-300.045111,-299.507575]
No.30	 toolpath -258.937204	[r = -299.808364] is calculated within 6.931526s.
-----
initial linear search begins: 
No.	x	f(x)
0	-272.900010	0.936443
1	-273.438177	0.832681
2	-273.976345	0.729388
3	-274.514512	0.629217
4	-275.052679	0.532494
5	-275.590846	0.442088
6	-276.129013	0.358806
7	-276.667180	0.284282
8	-277.205347	0.266988
9	-277.743514	0.203474
10	-278.281681	0.148911
11	-278.819848	1.025752
12	-279.358015	0.924947
13	-279.896182	0.912778
14	-280.434350	0.810917
15	-280.972517	0.711401
16	-281.510684	0.613610
17	-282.048851	0.521048
18	-282.587018	0.433599
19	-283.125185	0.354186
20	-283.663352	0.283009
21	-284.201519	0.221207
22	-284.739686	0.167896
23	-285.277853	0.123572
24	-285.816020	0.088198
25	-286.354187	0.074640
26	-286.892354	0.072845
27	-287.430522	0.071051
28	-287.968689	0.069258
29	-288.506856	0.067467
30	-289.045023	0.065677
31	-289.583190	0.063888
32	-290.121357	0.063891
33	-290.659524	0.062196
34	-291.197691	0.060257
35	-291.735858	0.052326
36	-292.274025	0.034236
37	-292.812192	0.004363
38	-293.350359	-0.037193
bisection interval found by 1-dim search: [-293.350359,-292.812192]
No.31	 toolpath -252.002522	[r = -292.873682] is calculated within 7.201689s.
-----
initial linear search begins: 
No.	x	f(x)
0	-265.937838	0.992412
1	-266.476555	0.886603
2	-267.015272	0.859885
3	-267.553989	0.756163
4	-268.092706	0.657466
5	-268.631422	0.563560
6	-269.170139	0.478129
7	-269.708856	0.400231
8	-270.247573	0.331794
9	-270.786290	0.271847
10	-271.325007	0.221243
11	-271.863724	0.179242
12	-272.402441	0.146338
13	-272.941158	0.122741
14	-273.479874	0.119547
15	-274.018591	0.116355
16	-274.557308	0.113164
17	-275.096025	0.109976
18	-275.634742	0.106788
19	-276.173459	0.103603
20	-276.712176	0.099260
21	-277.250893	0.097283
22	-277.789609	0.083992
23	-278.328326	0.060782
24	-278.867043	0.132503
25	-279.405760	0.119345
26	-279.944477	0.119678
27	-280.483194	0.117843
28	-281.021911	0.116010
29	-281.560628	0.114178
30	-282.099345	0.112347
31	-282.638061	0.110518
32	-283.176778	0.108691
33	-283.715495	0.105927
34	-284.254212	0.096312
35	-284.792929	0.076851
36	-285.331646	0.045597
37	-285.870363	0.002571
38	-286.409080	-0.049196
bisection interval found by 1-dim search: [-286.409080,-285.870363]
No.32	 toolpath -245.495338	[r = -285.897193] is calculated within 7.056592s.
-----
initial linear search begins: 
No.	x	f(x)
0	-258.934370	1.129037
1	-259.473626	1.019643
2	-260.012883	0.912900
3	-260.552139	0.809831
4	-261.091396	0.711703
5	-261.630652	0.620160
6	-262.169909	0.537976
7	-262.709165	0.464052
8	-263.248422	0.399086
9	-263.787678	0.343081
10	-264.326934	0.296010
11	-264.866191	0.257807
12	-265.405447	0.228523
13	-265.944704	0.207833
14	-266.483960	0.200381
15	-267.023217	0.199879
16	-267.562473	0.196634
17	-268.101730	0.193390
18	-268.640986	0.190149
19	-269.180243	0.186870
20	-269.719499	0.180237
21	-270.258756	0.166462
22	-270.798012	0.143168
23	-271.337269	0.108387
24	-271.876525	0.061620
25	-272.415782	0.005245
26	-272.955038	-0.056795
bisection interval found by 1-dim search: [-272.955038,-272.415782]
No.33	 toolpath -238.996678	[r = -272.464757] is calculated within 6.425153s.
-----
initial linear search begins: 
No.	x	f(x)
0	-245.451891	1.308788
1	-245.992148	1.195771
2	-246.532406	1.085889
3	-247.072663	0.980353
4	-247.612920	0.881496
5	-248.153178	0.791174
6	-248.693435	0.709698
7	-249.233692	0.636624
8	-249.773949	0.572600
9	-250.314207	0.517939
10	-250.854464	0.471819
11	-251.394721	0.434965
12	-251.934979	0.406564
13	-252.475236	0.386536
14	-253.015493	0.373939
15	-253.555751	0.366352
16	-254.096008	0.360924
17	-254.636265	0.359598
18	-255.176523	0.353158
19	-255.716780	0.342747
20	-256.257037	0.325794
21	-256.797295	0.299842
22	-257.337552	0.263153
23	-257.877809	0.213941
24	-258.418067	0.154616
25	-258.958324	0.088380
26	-259.498581	0.017628
27	-260.038839	-0.054410
bisection interval found by 1-dim search: [-260.038839,-259.498581]
No.34	 toolpath -226.563307	[r = -259.631008] is calculated within 6.614683s.
-----
initial linear search begins: 
No.	x	f(x)
0	-232.572659	1.473616
1	-233.113826	1.356378
2	-233.654993	1.244713
3	-234.196160	1.138204
4	-234.737327	1.040692
5	-235.278494	0.951323
6	-235.819661	0.870383
7	-236.360828	0.799056
8	-236.901995	0.736689
9	-237.443162	0.683224
10	-237.984329	0.638560
11	-238.525496	0.602757
12	-239.066663	0.575590
13	-239.607830	0.556081
14	-240.148997	0.552287
15	-240.690164	0.539652
16	-241.231331	0.529254
17	-241.772498	0.518331
18	-242.313665	0.504166
19	-242.854831	0.484008
20	-243.395998	0.455827
21	-243.937165	0.416801
22	-244.478332	0.365873
23	-245.019499	0.303591
24	-245.560666	0.233524
25	-246.101833	0.158717
26	-246.643000	0.081966
27	-247.184167	0.005225
28	-247.725334	-0.068543
bisection interval found by 1-dim search: [-247.725334,-247.184167]
No.35	 toolpath -214.557334	[r = -247.221690] is calculated within 6.704437s.
-----
initial linear search begins: 
No.	x	f(x)
0	-220.121517	1.625173
1	-220.663520	1.505901
2	-221.205523	1.392949
3	-221.747527	1.287721
4	-222.289530	1.190636
5	-222.831534	1.103222
6	-223.373537	1.024200
7	-223.915541	1.005917
8	-224.457544	0.938573
9	-224.999548	0.880128
10	-225.541551	0.830476
11	-226.083555	0.789702
12	-226.625558	0.757609
13	-227.167562	0.733155
14	-227.709565	0.714519
15	-228.251568	0.698947
16	-228.793572	0.683448
17	-229.335575	0.665524
18	-229.877579	0.642297
19	-230.419582	0.611529
20	-230.961586	0.570706
21	-231.503589	0.518013
22	-232.045593	0.453660
23	-232.587596	0.380172
24	-233.129600	0.301738
25	-233.671603	0.220040
26	-234.213607	0.137660
27	-234.755610	0.057683
28	-235.297613	-0.017656
bisection interval found by 1-dim search: [-235.297613,-234.755610]
No.36	 toolpath -202.907852	[r = -235.165818] is calculated within 6.632720s.
-----
initial linear search begins: 
No.	x	f(x)
0	-208.027030	1.860784
1	-208.569806	1.737622
2	-209.112582	1.618821
3	-209.655357	1.508648
4	-210.198133	1.406594
5	-210.740909	1.313622
6	-211.283685	1.229741
7	-211.826460	1.154919
8	-212.369236	1.089089
9	-212.912012	1.032492
10	-213.454788	0.984498
11	-213.997563	0.945370
12	-214.540339	0.914119
13	-215.083115	0.889557
14	-215.625891	0.868581
15	-216.168666	0.848510
16	-216.711442	0.826645
17	-217.254218	0.800275
18	-217.796994	0.767059
19	-218.339769	0.724101
20	-218.882545	0.670099
21	-219.425321	0.603535
22	-219.968097	0.527491
23	-220.510872	0.444509
24	-221.053648	0.358776
25	-221.596424	0.271699
26	-222.139200	0.185759
27	-222.681975	0.104583
28	-223.224751	0.028372
29	-223.767527	0.011030
30	-224.310303	-0.054280
bisection interval found by 1-dim search: [-224.310303,-223.767527]
No.37	 toolpath -191.595959	[r = -223.852866] is calculated within 6.676153s.
-----
initial linear search begins: 
No.	x	f(x)
0	-196.679645	1.000350
1	-197.223109	0.971085
2	-197.766574	0.937075
3	-198.310038	0.895883
4	-198.853503	0.845023
5	-199.396967	0.783094
6	-199.940431	0.708599
7	-200.483896	0.624748
8	-201.027360	1.227511
9	-201.570825	1.172930
10	-202.114289	1.126731
11	-202.657754	1.089103
12	-203.201218	1.058442
13	-203.744682	1.032271
14	-204.288147	1.007880
15	-204.831611	0.982304
16	-205.375076	0.952747
17	-205.918540	0.916949
18	-206.462004	0.872244
19	-207.005469	0.816688
20	-207.548933	0.748314
21	-208.092398	0.730601
22	-208.635862	0.650361
23	-209.179326	0.563790
24	-209.722791	0.473116
25	-210.266255	0.381714
26	-210.809720	0.291387
27	-211.353184	0.205169
28	-211.896649	0.125164
29	-212.440113	0.052702
30	-212.983577	-0.010302
bisection interval found by 1-dim search: [-212.983577,-212.440113]
No.38	 toolpath -181.042212	[r = -212.888577] is calculated within 6.644646s.
-----
initial linear search begins: 
No.	x	f(x)
0	-185.683643	1.188505
1	-186.227741	1.151650
2	-186.771840	1.108304
3	-187.315939	1.055958
4	-187.860038	0.992707
5	-188.404136	0.916592
6	-188.948235	0.830837
7	-189.492334	0.737460
8	-190.036432	0.639320
9	-190.580531	0.540675
10	-191.124630	0.442588
11	-191.668728	0.347437
12	-192.212827	0.258846
13	-192.756926	0.176733
14	-193.301024	0.104353
15	-193.845123	0.042700
16	-194.389222	-0.010192
bisection interval found by 1-dim search: [-194.389222,-193.845123]
No.39	 toolpath -171.034412	[r = -194.279233] is calculated within 5.764867s.
-----
initial linear search begins: 
No.	x	f(x)
0	-167.024192	1.515872
1	-167.569293	1.467413
2	-168.114394	1.410243
3	-168.659495	1.342685
4	-169.204595	1.262896
5	-169.749696	1.171344
6	-170.294797	1.072624
7	-170.839898	0.968385
8	-171.384999	0.861380
9	-171.930099	0.755867
10	-172.475200	0.651852
11	-173.020301	0.553991
12	-173.565402	0.462768
13	-174.110503	0.380184
14	-174.655604	0.308398
15	-175.200704	0.246207
16	-175.745805	0.192240
17	-176.290906	0.144820
18	-176.836007	0.103129
19	-177.381108	0.094330
20	-177.926209	0.057259
21	-178.471309	0.023115
22	-179.016410	-0.009521
bisection interval found by 1-dim search: [-179.016410,-178.471309]
No.40	 toolpath -155.612424	[r = -178.857245] is calculated within 6.349583s.
-----
initial linear search begins: 
No.	x	f(x)
0	-151.564212	1.772092
1	-152.110072	1.711349
2	-152.655933	1.640351
3	-153.201794	1.557385
4	-153.747654	1.462596
5	-154.293515	1.359144
6	-154.839376	1.249353
7	-155.385236	1.136914
8	-155.931097	1.024546
9	-156.476958	0.913879
10	-157.022818	0.890984
11	-157.568679	0.786307
12	-158.114540	0.689028
13	-158.660400	0.600312
14	-159.206261	0.522396
15	-159.752122	0.454098
16	-160.297982	0.393605
17	-160.843843	0.340182
18	-161.389704	0.292557
19	-161.935564	0.248506
20	-162.481425	0.207700
21	-163.027286	0.168988
22	-163.573146	0.130318
23	-164.119007	0.091080
24	-164.664868	0.049316
25	-165.210728	0.004118
26	-165.756589	-0.043810
bisection interval found by 1-dim search: [-165.756589,-165.210728]
No.41	 toolpath -142.436760	[r = -165.260304] is calculated within 6.976539s.
-----
initial linear search begins: 
No.	x	f(x)
0	-137.936418	2.034032
1	-138.482896	1.968519
2	-139.029373	1.892851
3	-139.575851	1.805324
4	-140.122329	1.705901
5	-140.668806	1.596861
6	-141.215284	1.482106
7	-141.761762	1.363711
8	-142.308240	1.245290
9	-142.854717	1.129386
10	-143.401195	1.018305
11	-143.947673	0.913323
12	-144.494150	0.817248
13	-145.040628	0.731050
14	-145.587106	0.654856
15	-146.133584	0.587859
16	-146.680061	0.527649
17	-147.226539	0.473125
18	-147.773017	0.423185
19	-148.319494	0.376361
20	-148.865972	0.331594
21	-149.412450	0.287764
22	-149.958928	0.243341
23	-150.505405	0.196668
24	-151.051883	0.146969
25	-151.598361	0.094319
26	-152.144838	0.040171
27	-152.691316	-0.014668
bisection interval found by 1-dim search: [-152.691316,-152.144838]
No.42	 toolpath -130.152015	[r = -152.545624] is calculated within 6.618491s.
-----
initial linear search begins: 
No.	x	f(x)
0	-125.195122	2.226338
1	-125.742132	2.148394
2	-126.289142	2.058475
3	-126.836152	1.956172
4	-127.383162	1.844238
5	-127.930172	1.725032
6	-128.477182	1.602403
7	-129.024192	1.479166
8	-129.571203	1.356956
9	-130.118213	1.239101
10	-130.665223	1.126905
11	-131.212233	1.023299
12	-131.759243	0.930049
13	-132.306253	0.846938
14	-132.853263	0.772767
15	-133.400273	0.706226
16	-133.947283	0.645592
17	-134.494293	0.589778
18	-135.041303	0.537285
19	-135.588313	0.487077
20	-136.135323	0.477894
21	-136.682333	0.428826
22	-137.229343	0.379559
23	-137.776353	0.328434
24	-138.323363	0.273936
25	-138.870373	0.216030
26	-139.417383	0.157055
27	-139.964393	0.097343
28	-140.511403	0.039058
29	-141.058413	-0.016444
bisection interval found by 1-dim search: [-141.058413,-140.511403]
No.43	 toolpath -118.497603	[r = -140.890144] is calculated within 6.723371s.
-----
initial linear search begins: 
No.	x	f(x)
0	-113.517134	2.386650
1	-114.064594	2.294539
2	-114.612054	2.190613
3	-115.159514	2.075502
4	-115.706974	1.952325
5	-116.254435	1.826006
6	-116.801895	1.697533
7	-117.349355	1.569519
8	-117.896815	1.547375
9	-118.444275	1.424974
10	-118.991736	1.308136
11	-119.539196	1.199833
12	-120.086656	1.101083
13	-120.634116	1.013305
14	-121.181576	0.934497
15	-121.729037	0.863364
16	-122.276497	0.797644
17	-122.823957	0.737326
18	-123.371417	0.680328
19	-123.918877	0.626061
20	-124.466338	0.572574
21	-125.013798	0.518751
22	-125.561258	0.463358
23	-126.108718	0.404715
24	-126.656178	0.342889
25	-127.203639	0.279351
26	-127.751099	0.214791
27	-128.298559	0.151414
28	-128.846019	0.090552
29	-129.393479	0.033978
30	-129.940940	-0.016990
bisection interval found by 1-dim search: [-129.940940,-129.393479]
No.44	 toolpath -107.800025	[r = -129.752216] is calculated within 6.769794s.
-----
initial linear search begins: 
No.	x	f(x)
0	-102.359383	0.772245
1	-102.907240	2.506646
2	-103.455096	2.398301
3	-104.002953	2.279359
4	-104.550810	2.152217
5	-105.098666	2.020866
6	-105.646523	1.888219
7	-106.194380	1.755928
8	-106.742236	1.627474
9	-107.290093	1.505106
10	-107.837950	1.389965
11	-108.385806	1.284898
12	-108.933663	1.190873
13	-109.481519	1.105393
14	-110.029376	1.028560
15	-110.577233	0.957295
16	-111.125089	0.891696
17	-111.672946	0.829606
18	-112.220803	0.770495
19	-112.768659	0.712350
20	-113.316516	0.654089
21	-113.864373	0.594973
22	-114.412229	0.532322
23	-114.960086	0.466828
24	-115.507943	0.398939
25	-116.055799	0.330268
26	-116.603656	0.262052
27	-117.151513	0.196099
28	-117.699369	0.184787
29	-118.247226	0.123496
30	-118.795083	0.068242
31	-119.342939	0.020184
32	-119.890796	-0.019621
bisection interval found by 1-dim search: [-119.890796,-119.342939]
No.45	 toolpath -97.651301	[r = -119.603492] is calculated within 6.893526s.
-----
initial linear search begins: 
No.	x	f(x)
0	-92.194029	0.806460
1	-92.742219	0.739444
2	-93.290408	0.728283
3	-93.838597	0.658163
4	-94.386786	0.584229
5	-94.934976	0.508492
6	-95.483165	0.431522
7	-96.031354	0.355631
8	-96.579543	0.282102
9	-97.127733	0.270033
10	-97.675922	0.201219
11	-98.224111	0.138553
12	-98.772300	0.083164
13	-99.320490	0.036352
14	-99.868679	-0.002758
bisection interval found by 1-dim search: [-99.868679,-99.320490]
No.46	 toolpath -88.333206	[r = -99.827458] is calculated within 5.520477s.
-----
initial linear search begins: 
No.	x	f(x)
0	-72.389501	0.856372
1	-72.938260	0.770948
2	-73.487019	0.686803
3	-74.035779	0.604632
4	-74.584538	0.526884
5	-75.133297	0.455284
6	-75.682056	0.390924
7	-76.230815	0.382907
8	-76.779574	0.328383
9	-77.328333	0.281373
10	-77.877092	0.240154
11	-78.425852	0.202812
12	-78.974611	0.168014
13	-79.523370	0.133959
14	-80.072129	0.129526
15	-80.620888	0.094391
16	-81.169647	0.056121
17	-81.718406	0.013220
18	-82.267165	-0.036444
bisection interval found by 1-dim search: [-82.267165,-81.718406]
No.47	 toolpath -72.713612	[r = -81.871137] is calculated within 5.736760s.
-----
initial linear search begins: 
No.	x	f(x)
0	-54.411777	0.901662
1	-54.960964	0.818517
2	-55.510152	0.741519
3	-56.059339	0.731295
4	-56.608526	0.663844
5	-57.157713	0.605074
6	-57.706900	0.553094
7	-58.256088	0.506517
8	-58.805275	0.462776
9	-59.354462	0.420960
10	-59.903649	0.378953
11	-60.452836	0.335192
12	-61.002024	0.288040
13	-61.551211	0.235403
14	-62.100398	0.227529
15	-62.649585	0.167523
16	-63.198772	0.103287
17	-63.747960	0.036946
18	-64.297147	-0.028395
bisection interval found by 1-dim search: [-64.297147,-63.747960]
No.48	 toolpath -56.803405	[r = -64.055268] is calculated within 5.757817s.
-----
initial linear search begins: 
No.	x	f(x)
0	-36.578865	1.100930
1	-37.128393	1.021843
2	-37.677921	0.951522
3	-38.227449	0.889265
4	-38.776977	0.832897
5	-39.326505	0.780443
6	-39.876034	0.730729
7	-40.425562	0.681548
8	-40.975090	0.631738
9	-41.524618	0.579018
10	-42.074146	0.569855
11	-42.623674	0.511858
12	-43.173202	0.447413
13	-43.722730	0.377376
14	-44.272258	0.304725
15	-44.821786	0.231098
16	-45.371314	0.159176
17	-45.920842	0.092488
18	-46.470370	0.032385
19	-47.019898	-0.019119
bisection interval found by 1-dim search: [-47.019898,-46.470370]
No.49	 toolpath -40.955187	[r = -46.803629] is calculated within 5.829385s.
-----
initial linear search begins: 
No.	x	f(x)
0	-19.314695	1.302499
1	-19.864474	1.230157
2	-20.414252	1.164430
3	-20.964031	1.103672
4	-21.513810	1.045908
5	-22.063588	0.989645
6	-22.613367	0.933387
7	-23.163146	0.875218
8	-23.712924	0.813102
9	-24.262703	0.745263
10	-24.812482	0.671031
11	-25.362260	0.656471
12	-25.912039	0.577149
13	-26.461818	0.496563
14	-27.011597	0.416852
15	-27.561375	0.340671
16	-28.111154	0.270969
17	-28.660933	0.209335
18	-29.210711	0.157455
19	-29.760490	0.115708
20	-30.310269	0.082967
21	-30.860047	0.057034
22	-31.409826	0.036455
23	-31.959605	0.019633
24	-32.509383	0.005151
25	-33.059162	-0.008274
bisection interval found by 1-dim search: [-33.059162,-32.509383]
No.50	 toolpath -27.777301	[r = -32.717161] is calculated within 6.527958s.
-----
initial linear search begins: 
No.	x	f(x)
0	-5.220890	1.513093
1	-5.770816	1.440029
2	-6.320741	1.372837
3	-6.870666	1.308974
4	-7.420592	1.246965
5	-7.970517	1.185336
6	-8.520443	1.122154
7	-9.070368	1.055863
8	-9.620293	0.983789
9	-10.170219	0.905194
10	-10.720144	0.821918
11	-11.270070	0.735351
12	-11.819995	0.649344
13	-12.369921	0.565420
14	-12.919846	0.487266
15	-13.469771	0.416536
16	-14.019697	0.354223
17	-14.569622	0.302730
18	-15.119548	0.260900
19	-15.669473	0.253372
20	-16.219399	0.220673
21	-16.769324	0.193449
22	-17.319249	0.170440
23	-17.869175	0.150116
24	-18.419100	0.131129
25	-18.969026	0.111722
26	-19.518951	0.089863
27	-20.068876	0.062987
28	-20.618802	0.030120
29	-21.168727	-0.008147
bisection interval found by 1-dim search: [-21.168727,-20.618802]
No.51	 toolpath -16.563082	[r = -21.057561] is calculated within 6.701185s.
-----
initial linear search begins: 
No.	x	f(x)
0	6.442816	1.679155
1	5.892808	1.606288
2	5.342801	1.537112
3	4.792793	1.470169
4	4.242786	1.403530
5	3.692778	1.336667
6	3.142771	1.266124
7	2.592763	1.191209
8	2.042756	1.109916
9	1.492748	1.022317
10	0.942741	0.932100
11	0.392733	0.840716
12	-0.157274	0.751493
13	-0.707282	0.667027
14	-1.257290	0.589637
15	-1.807297	0.520315
16	-2.357305	0.461684
17	-2.907312	0.413005
18	-3.457320	0.372723
19	-4.007327	0.338440
20	-4.557335	0.331490
21	-5.107342	0.303056
22	-5.657350	0.277743
23	-6.207357	0.253877
24	-6.757365	0.230207
25	-7.307372	0.204510
26	-7.857380	0.174202
27	-8.407387	0.138160
28	-8.957395	0.096248
29	-9.507403	0.050130
30	-10.057410	0.002037
31	-10.607418	-0.045498
bisection interval found by 1-dim search: [-10.607418,-10.057410]
No.52	 toolpath -6.023182	[r = -10.082655] is calculated within 6.690833s.
-----
initial linear search begins: 
No.	x	f(x)
0	17.419960	1.833238
1	16.869907	1.758897
2	16.319855	1.687173
3	15.769803	1.616623
4	15.219751	1.545290
5	14.669698	1.471670
6	14.119646	1.393623
7	13.569594	1.309456
8	13.019541	1.219158
9	12.469489	1.125129
10	11.919437	1.029359
11	11.369385	0.934571
12	10.819332	0.844075
13	10.269280	0.760278
14	9.719228	0.684684
15	9.169175	0.618566
16	8.619123	0.563044
17	8.069071	0.516419
18	7.519019	0.506319
19	6.968966	0.467810
20	6.418914	0.434339
21	5.868862	0.404019
22	5.318809	0.375592
23	4.768757	0.347690
24	4.218705	0.318323
25	3.668653	0.285010
26	3.118600	0.245884
27	2.568548	0.200864
28	2.018496	0.151308
29	1.468443	0.099061
30	0.918391	0.046887
31	0.368339	-0.003201
bisection interval found by 1-dim search: [0.368339,0.918391]
No.53	 toolpath 4.040081	[r = 0.407552] is calculated within 6.681578s.
-----
-----
No.53	 toolpath point at [r = 0] is calculated within 2.047265s.
-----
The toolpath concentric optimization process causes 338.627297 seconds.
The time spent in the spiral toolpath generation process is 0.786997s.
close all; save data.mat
s6_post_process
s4_optim_2D_aspheric_actual_tip_multi_iter
