//X Y Z Nx Ny Nz
0.03161779 3.79598093 2.50000000 0.000978 0.000978 0.999999
-0.99923337 3.00120974 2.50000000 0.000978 0.000978 0.999999
-1.86707854 3.21645212 2.50000000 0.000978 0.000978 0.999999
-3.80986309 -0.52780199 2.50000000 0.000978 0.000978 0.999999
1.22779095 3.79466391 2.50000000 0.000978 0.000978 0.999999
-2.71741414 0.49455976 2.50000000 0.000978 0.000978 0.999999
-0.56996870 2.33278275 2.50000000 0.000978 0.000978 0.999999
-0.35325390 2.98439646 2.50000000 0.000978 0.000978 0.999999
-0.30062687 2.49531603 2.50000000 0.000978 0.000978 0.999999
-0.41857448 3.69249010 2.50000000 0.000978 0.000978 0.999999
-1.61269653 1.51563191 2.50000000 0.000978 0.000978 0.999999
-1.82585013 1.16381454 2.50000000 0.000978 0.000978 0.999999
-2.11133432 1.88574004 2.50000000 0.000978 0.000978 0.999999
-1.81334221 3.05299878 2.50000000 0.000978 0.000978 0.999999
-2.91514897 1.13477850 2.50000000 0.000978 0.000978 0.999999
-0.59593618 2.38358450 2.50000000 0.000978 0.000978 0.999999
4.03231859 1.08166695 2.50000000 0.000978 0.000978 0.999999
3.52910376 2.04964352 2.50000000 0.000978 0.000978 0.999999
2.42687798 0.85225749 2.50000000 0.000978 0.000978 0.999999
0.26707059 2.75199389 2.50000000 0.000978 0.000978 0.999999
1.26159024 2.49319935 2.50000000 0.000978 0.000978 0.999999
0.61422873 1.25081491 2.50000000 0.000978 0.000978 0.999999
2.15564966 0.14848375 2.50000000 0.000978 0.000978 0.999999
0.76224089 -0.98250031 2.50000000 0.000978 0.000978 0.999999
-2.26491308 -0.95606518 2.50000000 0.000978 0.000978 0.999999
-1.02386284 -0.88482368 2.50000000 0.000978 0.000978 0.999999
-2.63776827 -0.84128410 2.50000000 0.000978 0.000978 0.999999
1.58660102 3.59035230 2.50000000 0.000978 0.000978 0.999999
2.14356971 2.03119016 2.50000000 0.000978 0.000978 0.999999
0.46165037 -0.58698559 2.50000000 0.000978 0.000978 0.999999
1.04863942 2.75022244 2.50000000 0.000978 0.000978 0.999999
1.66076767 0.73846889 2.50000000 0.000978 0.000978 0.999999
0.46752033 2.19142628 2.50000000 0.000978 0.000978 0.999999
2.38823175 0.32209706 2.50000000 0.000978 0.000978 0.999999
-0.52913320 -0.62891436 2.50000000 0.000978 0.000978 0.999999
2.17447424 2.79832435 2.50000000 0.000978 0.000978 0.999999
-0.70795649 -0.52416611 2.50000000 0.000978 0.000978 0.999999
1.72291946 -0.64401269 2.50000000 0.000978 0.000978 0.999999
1.11595941 1.68492937 2.50000000 0.000978 0.000978 0.999999
-1.10316348 -0.75023484 2.50000000 0.000978 0.000978 0.999999
-3.24484324 -0.63794768 2.50000000 0.000978 0.000978 0.999999
-3.39935970 -0.78432631 2.50000000 0.000978 0.000978 0.999999
0.87332773 0.76958597 2.50000000 0.000978 0.000978 0.999999
-0.28006548 0.17653394 2.50000000 0.000978 0.000978 0.999999
3.28960657 0.08465147 2.50000000 0.000978 0.000978 0.999999
2.55369282 1.99335730 2.50000000 0.000978 0.000978 0.999999
1.78762627 -0.37075615 2.50000000 0.000978 0.000978 0.999999
-1.19050264 1.02878010 2.50000000 0.000978 0.000978 0.999999
0.41862243 1.24473059 2.50000000 0.000978 0.000978 0.999999
-1.47429121 -0.58101499 2.50000000 0.000978 0.000978 0.999999
0.49621397 2.69452262 2.50000000 0.000978 0.000978 0.999999
3.52260709 -0.13397360 2.50000000 0.000978 0.000978 0.999999
0.16621119 0.09944046 2.50000000 0.000978 0.000978 0.999999
-0.12589747 0.82973254 2.50000000 0.000978 0.000978 0.999999
-0.75264776 0.74947667 2.50000000 0.000978 0.000978 0.999999
2.20777202 -0.95267010 2.50000000 0.000978 0.000978 0.999999
1.71086669 2.26896429 2.50000000 0.000978 0.000978 0.999999
-2.50093508 -0.58122635 2.50000000 0.000978 0.000978 0.999999
0.63515919 0.56230295 2.50000000 0.000978 0.000978 0.999999
2.72235394 1.25989008 2.50000000 0.000978 0.000978 0.999999
0.47779500 1.81387174 2.50000000 0.000978 0.000978 0.999999
1.05779386 1.24901950 2.50000000 0.000978 0.000978 0.999999
0.14558834 2.35195374 2.50000000 0.000978 0.000978 0.999999
0.25484112 1.59299064 2.50000000 0.000978 0.000978 0.999999
2.79625082 -0.74098110 2.50000000 0.000978 0.000978 0.999999
3.38533545 0.05514026 2.50000000 0.000978 0.000978 0.999999
0.15874231 0.59655154 2.50000000 0.000978 0.000978 0.999999
1.15201473 3.57465386 2.50000000 0.000978 0.000978 0.999999
-0.92116511 0.45338845 2.50000000 0.000978 0.000978 0.999999
-3.09346199 -0.02787762 2.50000000 0.000978 0.000978 0.999999
1.86327720 3.07463741 2.50000000 0.000978 0.000978 0.999999
-0.36678886 -0.90548849 2.50000000 0.000978 0.000978 0.999999
0.31799424 0.17969263 2.50000000 0.000978 0.000978 0.999999
-0.93544465 -0.44088793 2.50000000 0.000978 0.000978 0.999999
1.12811589 -0.93121076 2.50000000 0.000978 0.000978 0.999999
0.39664185 1.51669419 2.50000000 0.000978 0.000978 0.999999
-1.02413607 1.36727941 2.50000000 0.000978 0.000978 0.999999
-1.06019831 0.30506825 2.50000000 0.000978 0.000978 0.999999
1.98763394 1.01894927 2.50000000 0.000978 0.000978 0.999999
0.91745818 2.10320950 2.50000000 0.000978 0.000978 0.999999
2.89669228 -0.06566286 2.50000000 0.000978 0.000978 0.999999
-0.13452989 -0.26157558 2.50000000 0.000978 0.000978 0.999999
0.42323792 -0.87629867 2.50000000 0.000978 0.000978 0.999999
0.88926357 2.67946315 2.50000000 0.000978 0.000978 0.999999
-1.23257768 0.59543610 2.50000000 0.000978 0.000978 0.999999
2.27350807 1.02631736 2.50000000 0.000978 0.000978 0.999999
2.06932211 -0.91996884 2.50000000 0.000978 0.000978 0.999999
1.22035956 -0.04279518 2.50000000 0.000978 0.000978 0.999999
3.39288783 -0.11602402 2.50000000 0.000978 0.000978 0.999999
2.86453724 -0.22721958 2.50000000 0.000978 0.000978 0.999999
0.19819903 -0.51395726 2.50000000 0.000978 0.000978 0.999999
-0.32033968 0.03323519 2.50000000 0.000978 0.000978 0.999999
2.31070948 -0.36677861 2.50000000 0.000978 0.000978 0.999999
3.82398796 -0.46154928 2.50000000 0.000978 0.000978 0.999999
1.70073724 1.69161761 2.50000000 0.000978 0.000978 0.999999
1.21062028 0.54640031 2.50000000 0.000978 0.000978 0.999999
1.70348859 0.65077257 2.50000000 0.000978 0.000978 0.999999
2.60136962 0.01555586 2.50000000 0.000978 0.000978 0.999999
1.17417836 1.52448893 2.50000000 0.000978 0.000978 0.999999
0.78800225 2.00136995 2.50000000 0.000978 0.000978 0.999999
-0.19662666 -0.58151770 2.50000000 0.000978 0.000978 0.999999
1.96543062 -0.68799973 2.50000000 0.000978 0.000978 0.999999
1.26992273 1.08225930 2.50000000 0.000978 0.000978 0.999999
0.74794984 -0.33226562 2.50000000 0.000978 0.000978 0.999999
1.70046115 3.03889441 2.50000000 0.000978 0.000978 0.999999
2.31853628 -0.74545360 2.50000000 0.000978 0.000978 0.999999
1.66525137 -0.50683570 2.50000000 0.000978 0.000978 0.999999
3.64093518 -0.26175547 2.50000000 0.000978 0.000978 0.999999
-0.18088627 -0.36433530 2.50000000 0.000978 0.000978 0.999999
-1.20891905 -0.84810901 2.50000000 0.000978 0.000978 0.999999
2.31249356 2.46233034 2.50000000 0.000978 0.000978 0.999999
1.69427812 0.27206850 2.50000000 0.000978 0.000978 0.999999
1.74922395 1.51106048 2.50000000 0.000978 0.000978 0.999999
-1.09059715 1.11803269 2.50000000 0.000978 0.000978 0.999999
1.92492223 0.66472697 2.50000000 0.000978 0.000978 0.999999
2.13169169 2.72672129 2.50000000 0.000978 0.000978 0.999999
-3.42543149 -0.67298567 2.50000000 0.000978 0.000978 0.999999
0.97750199 2.78125525 2.50000000 0.000978 0.000978 0.999999
-3.37358665 -0.63825732 2.50000000 0.000978 0.000978 0.999999
1.59090447 2.78746796 2.50000000 0.000978 0.000978 0.999999
-1.91622114 -0.78125298 2.50000000 0.000978 0.000978 0.999999
-0.41630751 0.66780388 2.50000000 0.000978 0.000978 0.999999
2.55890417 1.87432051 2.50000000 0.000978 0.000978 0.999999
0.37162256 0.89621556 2.50000000 0.000978 0.000978 0.999999
-1.09262967 0.07986653 2.50000000 0.000978 0.000978 0.999999
1.38022184 2.29217720 2.50000000 0.000978 0.000978 0.999999
0.15983355 0.25709558 2.50000000 0.000978 0.000978 0.999999
-0.24568963 -0.86990166 2.50000000 0.000978 0.000978 0.999999
1.39546263 0.14955235 2.50000000 0.000978 0.000978 0.999999
-3.03221393 -0.59444821 2.50000000 0.000978 0.000978 0.999999
-1.44814038 0.70955515 2.50000000 0.000978 0.000978 0.999999
1.98955810 0.26034379 2.50000000 0.000978 0.000978 0.999999
1.15570104 3.20102549 2.50000000 0.000978 0.000978 0.999999
1.01675570 1.80480909 2.50000000 0.000978 0.000978 0.999999
1.68334341 -0.74009871 2.50000000 0.000978 0.000978 0.999999
3.58463049 -0.78021026 2.50000000 0.000978 0.000978 0.999999
0.42892122 -0.00252724 2.50000000 0.000978 0.000978 0.999999
0.26902604 -0.90187287 2.50000000 0.000978 0.000978 0.999999
-2.58773065 -0.19678152 2.50000000 0.000978 0.000978 0.999999
-0.25629699 -0.19079423 2.50000000 0.000978 0.000978 0.999999
-0.20198470 -0.09919798 2.50000000 0.000978 0.000978 0.999999
-0.32496232 -0.10548806 2.50000000 0.000978 0.000978 0.999999
-0.06604743 1.83729315 2.50000000 0.000978 0.000978 0.999999
-1.00859129 0.56659400 2.50000000 0.000978 0.000978 0.999999
1.88440835 3.15018845 2.50000000 0.000978 0.000978 0.999999
3.31916356 -0.92479658 2.50000000 0.000978 0.000978 0.999999
0.31854928 -0.28992558 2.50000000 0.000978 0.000978 0.999999
2.32740641 -0.94883823 2.50000000 0.000978 0.000978 0.999999
0.24751319 2.33520222 2.50000000 0.000978 0.000978 0.999999
0.22145385 0.63567233 2.50000000 0.000978 0.000978 0.999999
1.89801300 3.03540516 2.50000000 0.000978 0.000978 0.999999
1.44821692 0.82795262 2.50000000 0.000978 0.000978 0.999999
0.08317631 1.43167067 2.50000000 0.000978 0.000978 0.999999
2.52490497 -0.11764050 2.50000000 0.000978 0.000978 0.999999
-3.05244517 -0.42542258 2.50000000 0.000978 0.000978 0.999999
-1.22234941 1.04049361 2.50000000 0.000978 0.000978 0.999999
2.33030581 0.38221455 2.50000000 0.000978 0.000978 0.999999
1.26973796 3.11852098 2.50000000 0.000978 0.000978 0.999999
-0.01901953 2.22183418 2.50000000 0.000978 0.000978 0.999999
-3.64310002 -0.68326914 2.50000000 0.000978 0.000978 0.999999
1.14776289 -0.32323623 2.50000000 0.000978 0.000978 0.999999
-2.16844916 -0.11304390 2.50000000 0.000978 0.000978 0.999999
-0.15388113 0.75428402 2.50000000 0.000978 0.000978 0.999999
2.13994193 -0.57378221 2.50000000 0.000978 0.000978 0.999999
0.05319184 0.86361861 2.50000000 0.000978 0.000978 0.999999
-2.17038870 -0.81585824 2.50000000 0.000978 0.000978 0.999999
-0.37206388 -0.21110606 2.50000000 0.000978 0.000978 0.999999
1.63262272 0.54950333 2.50000000 0.000978 0.000978 0.999999
0.32420874 2.74204230 2.50000000 0.000978 0.000978 0.999999
1.44261062 0.88460302 2.50000000 0.000978 0.000978 0.999999
0.04214036 -0.11574531 2.50000000 0.000978 0.000978 0.999999
-0.04735178 0.27276242 2.50000000 0.000978 0.000978 0.999999
-0.45243156 4.22184372 2.50000000 0.000978 0.000978 0.999999
1.27815747 4.03290462 2.50000000 0.000978 0.000978 0.999999
-0.12005353 4.03751087 2.50000000 0.000978 0.000978 0.999999
-0.01106432 4.26647711 2.50000000 0.000978 0.000978 0.999999
2.85924149 1.75943172 2.50000000 0.000978 0.000978 0.999999
2.01611161 3.27336597 2.50000000 0.000978 0.000978 0.999999
3.28389120 0.85167813 2.50000000 0.000978 0.000978 0.999999
3.90394759 -0.44311792 2.50000000 0.000978 0.000978 0.999999
3.01069927 2.00546145 2.50000000 0.000978 0.000978 0.999999
3.96428800 0.03850043 2.50000000 0.000978 0.000978 0.999999
2.92570257 1.86259997 2.50000000 0.000978 0.000978 0.999999
4.12142849 0.24007797 2.50000000 0.000978 0.000978 0.999999
3.25410533 0.93643051 2.50000000 0.000978 0.000978 0.999999
3.83611488 0.87948680 2.50000000 0.000978 0.000978 0.999999
1.91232038 3.40932345 2.50000000 0.000978 0.000978 0.999999
4.04825115 -0.50185752 2.50000000 0.000978 0.000978 0.999999
3.85400915 -0.28832582 2.50000000 0.000978 0.000978 0.999999
4.17452049 0.41925502 2.50000000 0.000978 0.000978 0.999999
3.60070562 0.83695722 2.50000000 0.000978 0.000978 0.999999
2.69747663 2.47060013 2.50000000 0.000978 0.000978 0.999999
3.86270571 0.01947290 2.50000000 0.000978 0.000978 0.999999
3.45777106 1.21809673 2.50000000 0.000978 0.000978 0.999999
2.13698339 3.18357849 2.50000000 0.000978 0.000978 0.999999
0.47382754 4.25329781 2.50000000 0.000978 0.000978 0.999999
3.81597424 1.63269472 2.50000000 0.000978 0.000978 0.999999
2.82640624 2.60941195 2.50000000 0.000978 0.000978 0.999999
3.16827559 2.19474792 2.50000000 0.000978 0.000978 0.999999
3.16022420 2.59787416 2.50000000 0.000978 0.000978 0.999999
2.77942562 3.01058531 2.50000000 0.000978 0.000978 0.999999
2.59175730 3.04010701 2.50000000 0.000978 0.000978 0.999999
3.82332468 1.98244786 2.50000000 0.000978 0.000978 0.999999
3.20421767 2.74843621 2.50000000 0.000978 0.000978 0.999999
2.65107560 3.35696769 2.50000000 0.000978 0.000978 0.999999
3.23845148 2.81649804 2.50000000 0.000978 0.000978 0.999999
-0.10269462 3.26001906 3.35748219 -0.045155 0.336729 -0.940518
-0.27656686 2.68979406 3.29172087 -0.189371 -0.019750 -0.981707
-0.66213000 2.82441020 3.42113590 -0.433891 0.058487 -0.899065
-0.85024869 2.86191058 3.53431702 -0.558188 0.087531 -0.825085
-0.07608771 1.93713963 3.50735736 -0.045862 -0.535051 -0.843574
-0.42432907 2.27814412 3.40570784 -0.286469 -0.333966 -0.897999
-0.10162390 1.86939228 3.55495572 -0.049472 -0.603554 -0.795786
-0.54839039 2.24532056 3.46291447 -0.360030 -0.360030 -0.860672
-0.01097345 1.65740645 3.73622108 -0.050013 -0.727331 -0.684462
-0.10849822 1.56917810 3.84702253 -0.049707 -0.782529 -0.620627
-0.77948225 2.21079350 3.60162687 -0.491229 -0.372045 -0.787576
-1.10344839 2.43594670 3.79791427 -0.739590 -0.196092 -0.643860
-0.71014315 2.01676416 3.66581774 -0.490180 -0.496826 -0.716161
-0.69583207 1.72490692 3.91901588 -0.489058 -0.660480 -0.569727
-0.36911857 1.41193879 4.19802332 -0.265627 -0.880922 -0.391688
-0.25985575 1.33767748 4.33585691 -0.188668 -0.940587 -0.282314
-0.07731372 3.67563224 3.33552885 0.003966 0.461432 0.887167
-0.45327348 3.71186733 3.30707955 -0.040894 0.624688 0.779803
-0.88654840 3.59761381 3.35516763 -0.159668 0.707099 0.688852
-0.45037556 3.45412946 3.42267299 0.116578 0.158301 0.980485
-0.55323941 3.51280546 3.41865635 0.093685 0.310083 0.946082
-1.17957926 3.39222836 3.47673488 -0.206698 0.672936 0.710235
-0.48155341 3.28665447 3.43248391 0.265169 -0.113644 0.957481
-1.44299567 2.90663838 3.77899981 -0.072087 0.527222 0.846664
-1.14820778 2.98379302 3.69738412 0.314636 0.293956 0.902548
-1.50224018 2.30029869 4.12837315 0.074325 0.500645 0.862456
-1.56503689 1.93217385 4.33169603 -0.221451 0.423581 0.878373
-1.42894173 2.00454378 4.29772186 0.071714 0.516063 0.853543
-1.35085082 1.50057578 4.57208490 -0.190887 0.371726 0.908505
-1.16828501 1.94127190 4.22421980 0.534934 0.588933 0.605808
-1.15617490 1.58466089 4.53585577 0.118752 0.573236 0.810740
-1.11242771 1.60073400 4.51461744 0.178016 0.607080 0.774445
-0.50440538 1.16151309 4.78213406 0.055442 0.615552 0.786144
-0.60345072 1.29233587 4.67115593 0.155481 0.756274 0.635512
-0.33202571 1.29034281 4.57234907 0.164881 0.917412 0.362173
