//X Y Z Nx Ny Nz
-3.15320039 1.46387970 3.59024453 -0.623465 0.290096 0.726041
-3.98355985 0.24671248 3.00888443 -0.786264 0.052607 0.615646
-1.83418739 3.19139814 3.37956238 -0.373904 0.637449 0.673687
-2.97858357 1.70891309 3.63355112 -0.576414 0.367402 0.729906
-2.94149947 1.92251444 3.55472708 -0.569650 0.389069 0.723964
-1.66758084 3.55592227 3.09043431 -0.322020 0.707150 0.629477
-2.72164130 2.22495580 3.55272627 -0.529212 0.446264 0.721653
-2.62455702 2.32944179 3.55761003 -0.520152 0.470298 0.712925
-3.47542405 0.92579949 3.47099686 -0.710394 0.182585 0.679708
-3.59017563 1.01640189 3.32576108 -0.704680 0.202886 0.679900
-1.35356629 4.09301186 2.53032851 -0.288323 0.805098 0.518351
-1.16867542 4.06650114 2.66316080 -0.264351 0.805566 0.530266
-1.22158289 3.97679615 2.76809120 -0.251749 0.792773 0.555098
-1.32892919 3.85743523 2.88482642 -0.266260 0.773572 0.575059
-2.42623734 2.68751526 3.44519186 -0.469564 0.546432 0.693485
-2.41810131 2.56280518 3.54389381 -0.477986 0.524619 0.704488
-3.29722786 1.37177134 3.49560833 -0.661887 0.275919 0.696975
-3.39657927 1.19449031 3.46693397 -0.667629 0.255317 0.699346
-4.08872557 0.14034200 2.87039256 -0.819661 0.032007 0.571954
-4.03546143 0.26154453 2.93761826 -0.818038 0.049279 0.573049
-2.99967742 1.70065308 3.61982346 -0.615656 0.354369 0.703840
-3.13727665 1.66138220 3.51716256 -0.624222 0.329135 0.708532
-4.00079346 0.35863075 2.97647095 -0.786089 0.088635 0.611725
-1.96404564 3.29119945 3.20852089 -0.373904 0.673687 0.637449
-1.76618826 3.53042245 3.06453705 -0.362541 0.697195 0.618453
-2.82401371 2.23161578 3.46738458 -0.570108 0.430490 0.699754
-2.88916564 1.99490762 3.55626130 -0.577559 0.408759 0.706641
-3.81792712 0.78037703 3.13090730 -0.749649 0.152343 0.644064
-3.75904989 0.85497528 3.18046713 -0.745009 0.172160 0.644455
-1.47945642 3.73667359 2.97219014 -0.320573 0.742634 0.587986
-1.57227612 3.81708336 2.81558466 -0.308730 0.763026 0.567871
-2.73669267 2.47528481 3.37260699 -0.530255 0.486764 0.694183
-2.66629338 2.55069280 3.37078691 -0.520487 0.510445 0.684499
-3.61926723 1.03968596 3.28730917 -0.709771 0.219951 0.669213
-3.52514911 1.19646287 3.33393836 -0.704880 0.241268 0.667034
-2.41132164 2.91325545 3.26704836 -0.470553 0.587773 0.658105
-2.32828188 2.85438585 3.37754488 -0.480515 0.564228 0.671381
-3.39898515 1.48507273 3.35000300 -0.667673 0.294420 0.683761
-3.21587324 1.69710112 3.43113899 -0.662730 0.315972 0.678934
-4.21541834 0.29081759 2.66961670 -0.848419 0.060301 0.525879
-4.05042076 0.35963520 2.90654993 -0.817162 0.084732 0.570146
-4.13216543 0.35237873 2.78930736 -0.820660 0.066848 0.567493
-2.09107876 3.22671986 3.19193697 -0.428675 0.638842 0.638842
-2.09191012 3.29848051 3.11658955 -0.417618 0.660535 0.623931
-3.11894846 1.82646346 3.45096493 -0.623218 0.369984 0.688993
-3.00537491 2.06343985 3.42006302 -0.615861 0.394614 0.681905
-3.97168064 0.57303679 2.97972536 -0.785941 0.125810 0.605367
-3.88504291 0.66355723 3.07347870 -0.782623 0.142159 0.606046
-1.88414311 3.63898134 2.86042762 -0.364572 0.730780 0.577103
-1.94976735 3.50612473 2.98026896 -0.375612 0.710219 0.595403
-2.96713448 2.13002586 3.41315389 -0.578292 0.448302 0.681618
-2.77449131 2.33978868 3.43642664 -0.570197 0.469869 0.673869
-3.75231338 0.89992881 3.17599416 -0.748906 0.189149 0.635109
-1.67363763 3.95348191 2.56153417 -0.310427 0.791190 0.526929
-1.56206572 3.89568830 2.71181583 -0.321632 0.776077 0.542454
-3.58634853 1.39185047 3.19104218 -0.705483 0.279953 0.651092
-2.45038962 2.93348360 3.22024488 -0.478154 0.602306 0.639216
-3.22255206 1.78107011 3.38070774 -0.660827 0.355830 0.660827
-4.07208729 0.53386652 2.84808779 -0.818047 0.115609 0.563413
-4.14791632 0.42517775 2.75680184 -0.820473 0.099846 0.562899
-2.24050188 3.36085510 2.94418812 -0.428099 0.674630 0.601337
-2.05180383 3.52412200 2.88856459 -0.416503 0.695278 0.585759
-3.14893103 2.05985785 3.28872347 -0.622897 0.410281 0.666084
-3.84241128 0.86129570 3.07960773 -0.782314 0.177730 0.596989
-1.82761729 3.73552752 2.77075315 -0.374261 0.743620 0.554038
-1.86826074 3.79999280 2.65358472 -0.361844 0.764253 0.533841
-2.89245200 2.45762992 3.25055718 -0.576775 0.489334 0.654127
-3.74438834 1.21842241 3.07731533 -0.743796 0.246884 0.621141
-2.56042576 2.99432564 3.07495379 -0.520782 0.584826 0.621904
-2.28244805 3.23388338 3.05273438 -0.478154 0.639216 0.602306
-2.41711426 3.26687908 2.90881181 -0.470553 0.658105 0.587773
-3.36285377 1.83029413 3.21179581 -0.667229 0.373977 0.644164
-3.26177454 1.94170940 3.25106502 -0.662699 0.394975 0.636258
-4.07429695 0.76493639 2.79119372 -0.817737 0.150440 0.555584
-4.25508261 0.58291268 2.55734968 -0.846295 0.123388 0.518228
-4.16367102 0.60487807 2.69940972 -0.820985 0.131181 0.555676
-2.12776852 3.73959756 2.54345560 -0.437580 0.738107 0.513538
-2.22186780 3.48068213 2.81578302 -0.429093 0.707424 0.561632
-1.98948026 3.69962096 2.70852423 -0.416776 0.729769 0.541973
-3.03276443 2.29378057 3.24418831 -0.623245 0.449472 0.639954
-3.03876424 2.35315847 3.19429731 -0.615284 0.471103 0.632050
-3.98245645 1.01429963 2.84573984 -0.785994 0.194583 0.586814
-3.99820018 1.02226651 2.82195020 -0.782822 0.211532 0.585187
-2.80711126 2.71126270 3.12167382 -0.569905 0.546230 0.613874
-2.94676828 2.65091562 3.04492331 -0.578117 0.524182 0.625311
-2.58979988 3.01436019 3.03012490 -0.529052 0.600043 0.600043
-3.53853464 1.74047065 3.06985307 -0.705256 0.355082 0.613621
-3.58460331 1.63197851 3.07640147 -0.710635 0.333364 0.619569
-2.53102231 3.48773694 2.53387523 -0.478821 0.705719 0.522199
-2.35793734 3.36334538 2.84610200 -0.480515 0.671381 0.564228
-2.36544275 3.42861700 2.76060510 -0.469564 0.693485 0.546432
-3.28296232 2.11724520 3.11698961 -0.660886 0.431157 0.614274
-3.38136292 1.96551943 3.11191916 -0.667927 0.409374 0.621520
-3.00226259 2.54570103 3.08033562 -0.615842 0.507859 0.602344
-4.13263083 1.12457073 2.57567334 -0.820187 0.225360 0.525839
-4.00824261 1.13285542 2.76461792 -0.785788 0.227832 0.575005
-2.96888733 2.79444385 2.89151716 -0.577185 0.560259 0.594111
-3.71583891 1.49862003 2.98706055 -0.749248 0.295546 0.592689
-2.76211643 3.32941461 2.50659776 -0.566981 0.644373 0.513143
-2.73477197 3.19519329 2.70271254 -0.528449 0.633125 0.565592
-2.67519069 3.24857903 2.69603276 -0.519544 0.654053 0.549808
-3.38230395 2.20227289 2.94729161 -0.668762 0.445285 0.595381
-3.33668375 2.30030513 2.92389870 -0.662063 0.464282 0.588315
-4.01544905 1.05679417 2.78419948 -0.818396 0.212630 0.533870
-3.15612173 2.64087176 2.83654928 -0.617045 0.539280 0.573091
-4.12396049 1.30885923 2.50507092 -0.816566 0.252562 0.519069
-3.00531650 3.02085400 2.61413050 -0.594911 0.615135 0.517387
-2.97810292 3.04530859 2.61634970 -0.576057 0.623358 0.528756
-2.98277235 2.90896821 2.76163459 -0.577185 0.594111 0.560259
-2.75743794 3.09487176 2.79314494 -0.569905 0.613874 0.546230
-3.68502116 1.79866445 2.85713148 -0.745866 0.349371 0.567118
-3.78054786 1.59784460 2.85190701 -0.748706 0.331500 0.574062
-3.45034146 2.09198070 2.95103693 -0.705110 0.423066 0.569065
-3.59352922 2.40489650 2.50928283 -0.709915 0.467180 0.527033
-3.37674904 2.37962580 2.81261206 -0.668063 0.477187 0.570951
-3.21967673 2.84113812 2.55987263 -0.632822 0.575446 0.518071
-3.18781662 2.74134111 2.70259118 -0.623707 0.552716 0.552716
-4.07090998 1.38174915 2.55084658 -0.810529 0.277493 0.515791
-3.94203019 1.60229683 2.62067103 -0.785695 0.324839 0.526463
-3.65711689 2.09942961 2.68372393 -0.742271 0.416396 0.525021
-3.60008264 2.24518037 2.64276242 -0.710048 0.470594 0.523806
-3.45958161 2.26330137 2.80968881 -0.703552 0.457392 0.543881
-3.53875065 2.16120958 2.78947496 -0.709319 0.436887 0.553169
-3.83710885 1.93928182 2.55110598 -0.766533 0.382453 0.515904
0.02194168 3.90538907 3.12100816 0.018104 0.775689 0.630856
3.42916250 -2.64188695 2.50189590 0.690358 -0.519858 0.503143
3.21231103 -2.79763603 2.61746788 0.632822 -0.575446 0.518071
3.36618042 -2.63956404 2.58484006 0.663437 -0.532429 0.525710
3.60401034 -2.29364657 2.59411597 0.710048 -0.470594 0.523806
3.49078465 -2.43799162 2.61776042 0.700153 -0.489606 0.519684
3.79712391 -1.88720858 2.64665270 0.750799 -0.400753 0.525069
3.65676284 -2.14275217 2.64996958 0.742271 -0.416396 0.525021
4.01427031 -1.59701157 2.51578712 0.785695 -0.324839 0.526463
4.01198101 -1.62632632 2.50103378 0.785695 -0.324839 0.526463
3.87446213 -1.71482491 2.65141797 0.779550 -0.345574 0.522379
3.11065793 -2.94501472 2.57517815 0.622145 -0.578308 0.527727
4.11774635 -1.33200753 2.50364447 0.816566 -0.252562 0.519069
3.32815886 -2.61118722 2.66072607 0.661557 -0.530256 0.530256
3.48718691 -2.30742526 2.73689795 0.703552 -0.457392 0.543881
3.65726852 -1.86745834 2.85097647 0.749290 -0.362455 0.554247
2.95801759 -3.07861090 2.59890461 0.576057 -0.623358 0.528756
4.00870705 -1.49306941 2.58843660 0.785715 -0.293651 0.544445
3.84165931 -1.62867761 2.75264549 0.782201 -0.310650 0.540053
3.07771969 -2.78498793 2.78316236 0.623707 -0.552716 0.552716
3.42132115 -2.30820298 2.82035089 0.668063 -0.477187 0.570951
3.52578521 -2.13161612 2.82817793 0.705110 -0.423066 0.569065
2.59920597 -3.46011758 2.50147676 0.525604 -0.676736 0.515528
2.70931768 -3.23132873 2.68417144 0.528831 -0.666495 0.525473
3.64562154 -1.87135518 2.86396503 0.745866 -0.349371 0.567118
3.82846165 -1.66375959 2.75129223 0.748706 -0.331500 0.574062
2.75036550 -3.14680910 2.74215388 0.569905 -0.613874 0.546230
3.92906094 -1.28925240 2.80631185 0.785947 -0.261982 0.560046
3.13163090 -2.54406238 2.94900990 0.621904 -0.520782 0.584826
4.13087702 -1.04164135 2.61377954 0.818396 -0.212630 0.533870
3.22882271 -2.38544846 2.97791958 0.662063 -0.464282 0.588315
3.28577518 -2.25969982 3.01248527 0.668762 -0.445285 0.595381
4.24037218 -0.75771677 2.53691816 0.845381 -0.148493 0.513109
3.51910639 -1.86284947 3.02002907 0.710563 -0.369230 0.598973
3.43946505 -2.05042982 2.99274826 0.704483 -0.391013 0.592294
2.73879433 -3.09454656 2.81203294 0.528449 -0.633125 0.565592
2.50149059 -3.29274821 2.80807424 0.519544 -0.654053 0.549808
2.97038555 -2.74703336 2.93478942 0.577185 -0.560259 0.594111
3.91782188 -1.11580145 2.89512372 0.785788 -0.227832 0.575005
3.00552964 -2.54659009 3.07624936 0.615842 -0.507859 0.602344
3.19856262 -2.43102288 2.97426701 0.623211 -0.485466 0.613132
2.06466627 -3.74183965 2.59157729 0.427310 -0.737480 0.523000
4.09880304 -0.79747653 2.74587059 0.820252 -0.162855 0.548329
4.07550049 -0.86012578 2.76200008 0.816879 -0.179683 0.548109
3.37907696 -2.03341150 3.06972027 0.667927 -0.409374 0.621520
3.25311351 -2.24660063 3.05856943 0.660886 -0.431157 0.614274
2.24745584 -3.55275345 2.70477462 0.469564 -0.693485 0.546432
2.47419310 -3.30303240 2.81916618 0.480515 -0.671381 0.564228
3.46253729 -1.74108076 3.15659833 0.705256 -0.355082 0.613621
2.69038296 -3.04765749 2.90785074 0.520782 -0.621904 0.584826
2.61595869 -3.02214742 2.99925590 0.529052 -0.600043 0.600043
2.89913917 -2.66207743 3.07953620 0.578117 -0.524182 0.625311
2.86081481 -2.73295927 3.05256104 0.569905 -0.546230 0.613874
1.74204612 -3.94913030 2.52093029 0.346441 -0.799847 0.490126
1.89743972 -3.84053349 2.57516289 0.365008 -0.767329 0.527234
3.97620964 -0.95055532 2.87523127 0.785994 -0.194583 0.586814
3.04987121 -2.41290355 3.13897300 0.615284 -0.471103 0.632050
3.29477525 -1.93555987 3.22064209 0.662699 -0.394975 0.636258
2.45832300 -3.14518332 3.00672817 0.478154 -0.639216 0.602306
2.27363205 -3.36284161 2.91575980 0.470553 -0.658105 0.587773
4.18564606 -0.50323021 2.68668056 0.848724 -0.092718 0.520645
3.62361407 -1.37082362 3.15981984 0.709525 -0.297647 0.638734
3.47866392 -1.62534988 3.19904733 0.704815 -0.319192 0.633524
2.67062092 -2.90208507 3.06965423 0.520782 -0.584826 0.621904
3.72152543 -1.12301326 3.14080501 0.748376 -0.226544 0.623387
2.85781980 -2.59322023 3.17544317 0.570236 -0.509680 0.644249
1.83519030 -3.82205081 2.64456391 0.361844 -0.764253 0.533841
1.97072184 -3.69424558 2.72927856 0.374261 -0.743620 0.554038
3.18206525 -2.03603435 3.27235937 0.622897 -0.410281 0.666084
3.06560731 -2.13249850 3.32090640 0.615627 -0.432107 0.659005
2.13656783 -3.48153925 2.87879252 0.416503 -0.695278 0.585759
2.06125808 -3.42290926 3.00211906 0.428099 -0.674630 0.601337
4.11893797 -0.54773867 2.77726412 0.818047 -0.115609 0.563413
3.38797522 -1.69023836 3.26256227 0.668291 -0.333332 0.665039
3.22675323 -1.72276044 3.40793586 0.660827 -0.355830 0.660827
2.47987080 -3.00621343 3.12948394 0.478154 -0.602306 0.639216
4.32112360 -0.17303205 2.50833416 0.851402 -0.040017 0.522985
2.63675690 -2.71381330 3.26423454 0.519544 -0.549808 0.654053
2.56039476 -2.66712546 3.36326551 0.530015 -0.526650 0.664623
1.35932672 -4.09061813 2.53122902 0.267257 -0.804897 0.529825
1.47961521 -4.01612234 2.58071780 0.299476 -0.797017 0.524479
1.70068693 -3.77794743 2.79814363 0.321632 -0.776077 0.542454
3.81959963 -0.85723352 3.10935736 0.748906 -0.189149 0.635109
3.66734219 -1.13585699 3.20093536 0.744983 -0.209091 0.633468
1.93713641 -3.49181032 3.00527620 0.375612 -0.710219 0.595403
1.74350286 -3.62306309 2.96897507 0.364572 -0.730780 0.577103
3.93784642 -0.68730980 2.99962735 0.782623 -0.142159 0.606046
3.01225233 -1.98111796 3.46137166 0.615861 -0.394614 0.681905
2.02104926 -3.28383923 3.17949820 0.417618 -0.660535 0.623931
2.08955574 -3.21133208 3.20834470 0.428675 -0.638842 0.638842
4.02655458 -0.33835560 2.94354105 0.820660 -0.066848 0.567493
3.28892851 -1.55349600 3.42697001 0.662730 -0.315972 0.678934
2.48311496 -2.83960319 3.27952051 0.480515 -0.564228 0.671381
2.31020570 -2.88834047 3.36120558 0.470553 -0.587773 0.658105
1.13099122 -4.13534021 2.56968188 0.238615 -0.826687 0.509560
1.44254434 -3.87118602 2.81330585 0.308730 -0.763026 0.567871
1.58730137 -3.74407792 2.90395761 0.320573 -0.742634 0.587986
2.89246798 -2.13505578 3.47122359 0.570108 -0.430490 0.699754
2.87731385 -2.02270699 3.54989147 0.577559 -0.408759 0.706641
1.88673735 -3.44790173 3.08655977 0.362541 -0.697195 0.618453
1.96465635 -3.36430216 3.13067675 0.373904 -0.673687 0.637449
3.89980459 -0.55908483 3.07472944 0.783056 -0.107248 0.612635
3.97849059 -0.43225619 2.99435139 0.786089 -0.088635 0.611725
3.17181611 -1.64810240 3.49295068 0.624222 -0.329135 0.708532
2.00595689 -3.20468640 3.26959777 0.417618 -0.623931 0.660535
2.14290905 -2.99707413 3.37564707 0.428099 -0.601337 0.674630
3.43077207 -1.20820332 3.42930341 0.667629 -0.255317 0.699346
3.24468184 -1.41170645 3.52963853 0.661887 -0.275919 0.696975
2.48779607 -2.50507951 3.53939748 0.477986 -0.524619 0.704488
2.25463009 -2.80433965 3.46916389 0.469564 -0.546432 0.693485
1.25729883 -4.00159168 2.71645069 0.251749 -0.792773 0.555098
1.38567293 -3.80859208 2.92428708 0.266260 -0.773572 0.575059
4.21748829 0.01231574 2.68175817 0.850780 0.001344 0.525521
3.44502759 -0.99798352 3.48165488 0.704680 -0.202886 0.679900
3.59138250 -0.90362132 3.35604334 0.710394 -0.182585 0.679708
2.61459041 -2.38548899 3.52801681 0.520152 -0.470298 0.712925
2.71249628 -2.17589235 3.58969355 0.529212 -0.446264 0.721653
1.55490112 -3.61960840 3.07406449 0.307692 -0.729762 0.610551
1.58872962 -3.51553679 3.17597198 0.322020 -0.707150 0.629477
2.90245438 -1.92666054 3.58322334 0.569650 -0.389069 0.723964
2.78735876 -1.84707928 3.71551991 0.576414 -0.367402 0.729906
1.72664738 -3.22238946 3.41012216 0.373904 -0.637449 0.673687
1.87186396 -3.30827498 3.24434304 0.363104 -0.658846 0.658846
3.95451641 -0.25840884 3.04493713 0.786264 -0.052607 0.615646
3.85091281 -0.37632662 3.16427326 0.782539 -0.073498 0.618249
3.14196539 -1.49929583 3.58581924 0.623465 -0.290096 0.726041
3.06827617 -1.56429541 3.62085509 0.616829 -0.310830 0.723123
2.06723094 -2.94921064 3.46399164 0.416503 -0.585759 0.695278
2.10632396 -2.80102110 3.56209707 0.429093 -0.561632 0.707424
0.97280389 -4.05639410 2.75166011 0.195511 -0.819935 0.538035
4.07557106 -0.03306820 2.89251828 0.817867 -0.017930 0.575128
3.21414804 -1.23359156 3.62435961 0.661333 -0.237200 0.711600
2.38389635 -2.54577398 3.57891607 0.470142 -0.506690 0.722656
1.39778388 -3.60420847 3.16886473 0.265048 -0.738007 0.620561
1.27161098 -3.76831555 3.02521920 0.253184 -0.759551 0.599149
2.59286022 -2.12829518 3.70376873 0.519328 -0.427003 0.740248
1.47922182 -3.42954516 3.32056880 0.308006 -0.691803 0.653101
1.69733620 -3.23598170 3.41194940 0.319598 -0.670021 0.670021
3.82502508 -0.46667355 3.18573928 0.743761 -0.095354 0.661610
3.77488256 -0.41214362 3.24927545 0.748472 -0.076729 0.658713
2.88432860 -1.61453736 3.74770427 0.578200 -0.323728 0.748922
1.88516486 -3.04947019 3.48172927 0.362541 -0.618453 0.697195
1.92179787 -2.92995429 3.56311131 0.375612 -0.595403 0.710219
0.78618222 -4.16395521 2.64897537 0.152851 -0.826585 0.541658
3.95835495 -0.04295802 3.05103159 0.786527 -0.018033 0.617292
3.95445180 -0.19477119 3.05023646 0.783532 -0.035168 0.620355
3.07961845 -1.21752179 3.74276996 0.624520 -0.246977 0.740930
2.01340795 -2.80565524 3.61361957 0.416776 -0.541973 0.729769
2.14349484 -2.64496040 3.65838218 0.427003 -0.519328 0.740248
0.96399653 -3.97274232 2.87403607 0.194583 -0.785994 0.586814
0.97023296 -3.81637359 3.07724833 0.208388 -0.767177 0.606641
4.11879587 0.05648074 2.83040643 0.817867 0.017930 0.575128
3.36010528 -0.96776819 3.57080936 0.662255 -0.192965 0.724004
3.29081440 -0.83621752 3.66727042 0.666913 -0.172451 0.724905
2.45645118 -2.09339833 3.81673431 0.480711 -0.438054 0.759622
2.37009645 -2.27310991 3.76667714 0.469149 -0.462565 0.752285
1.38650858 -3.49624085 3.29026961 0.265294 -0.700566 0.662440
1.34623623 -3.57736158 3.21970439 0.251471 -0.722780 0.643701
3.48948002 -0.68975180 3.51106048 0.704654 -0.123650 0.698695
2.67278028 -1.70877147 3.86200261 0.529493 -0.357853 0.769141
2.65723920 -1.88262892 3.79076338 0.519578 -0.382761 0.763893
1.43655658 -3.29997683 3.46797895 0.308006 -0.653101 0.691803
1.52407968 -3.13584161 3.58055019 0.322020 -0.629477 0.707150
0.02046354 -4.25989151 2.61301827 0.020477 -0.850494 0.525586
0.51362848 -4.22979021 2.61130977 0.092889 -0.844573 0.527322
2.97642303 -1.45898771 3.74222755 0.578678 -0.280619 0.765758
2.82710743 -1.50748277 3.83492684 0.571146 -0.302371 0.763128
1.79320979 -2.82035995 3.71586442 0.364572 -0.577103 0.730780
1.92709970 -2.68434978 3.74968958 0.374261 -0.554038 0.743620
0.78736454 -4.04262066 2.83096337 0.137941 -0.811331 0.568080
0.76906121 -3.97561193 2.92764902 0.151492 -0.793458 0.589469
4.00219440 0.12129173 2.99297786 0.786527 0.018033 0.617292
3.02311540 -1.22942722 3.78613997 0.616632 -0.226358 0.754008
3.06495166 -0.99635518 3.81974196 0.622814 -0.202453 0.755722
2.13953114 -2.45473003 3.79085112 0.417854 -0.499786 0.758691
2.19885063 -2.29716468 3.85574722 0.429082 -0.474764 0.768432
1.02788794 -3.63899779 3.26641345 0.209403 -0.730582 0.649923
0.88825130 -3.79857802 3.12403440 0.195830 -0.750940 0.630666
4.10027361 0.22936653 2.84801102 0.818038 0.049279 0.573049
3.25057936 -0.64432025 3.74232388 0.667492 -0.129915 0.733196
2.46942592 -1.96216440 3.87674022 0.480231 -0.392916 0.784216
2.37596917 -2.11447096 3.85429907 0.470620 -0.418510 0.776767
1.39131987 -3.39337039 3.39637518 0.251320 -0.684412 0.684412
1.40223527 -3.32916784 3.45359302 0.265294 -0.662440 0.700566
3.61983800 -0.36961520 3.42773652 0.710057 -0.061932 0.701415
3.46830940 -0.39243528 3.57713437 0.704658 -0.083158 0.704658
2.52211571 -1.69170630 3.96939993 0.520906 -0.338188 0.783764
1.67628443 -2.82803988 3.76569939 0.320573 -0.587986 0.742634
1.55266643 -3.07895374 3.61645103 0.307692 -0.610551 0.729762
0.01671593 -4.11974669 2.82930231 0.020720 -0.819121 0.573247
0.05954355 -4.18441391 2.73300028 0.037516 -0.835081 0.548847
0.39075619 -4.18543339 2.70155311 0.081316 -0.831701 0.549237
0.31798053 -4.08488560 2.86416268 0.094092 -0.814985 0.571792
3.77385640 -0.07990388 3.27591443 0.745045 -0.018172 0.666766
2.78467607 -1.20206738 3.97334003 0.576982 -0.234836 0.782269
2.80639362 -1.23794186 3.94579172 0.569694 -0.258952 0.779995
1.84469783 -2.59196901 3.85369325 0.373736 -0.509640 0.774976
0.82013446 -3.87065864 3.05453134 0.138789 -0.777516 0.613357
0.81385976 -3.72350240 3.23271155 0.152185 -0.757913 0.634356
2.99420834 -0.90758234 3.89809871 0.616312 -0.181988 0.766185
2.11271095 -2.23085165 3.94098043 0.416780 -0.455701 0.786531
2.19537568 -2.13652205 3.94830036 0.427921 -0.427921 0.796095
1.09608150 -3.42912436 3.46565795 0.209744 -0.691378 0.691378
1.00443125 -3.57209897 3.34660530 0.196463 -0.713145 0.672924
4.13080740 0.51842231 2.76529241 0.820473 0.099846 0.562899
3.36849499 -0.52679062 3.65444660 0.662058 -0.107640 0.741682
3.32693386 -0.40957451 3.70637655 0.667044 -0.086117 0.740025
2.33633733 -1.92583311 3.97577119 0.469694 -0.373511 0.799923
2.36997271 -1.76332629 4.03055191 0.480317 -0.346275 0.805847
1.34509349 -3.09719706 3.68327117 0.265048 -0.620561 0.738007
1.17718005 -3.24473238 3.61406922 0.251471 -0.643701 0.722780
3.58425999 -0.17270774 3.47918487 0.709745 -0.020998 0.704146
2.64885736 -1.31049776 4.02956772 0.529825 -0.267257 0.804897
2.51906681 -1.45914698 4.06262398 0.519192 -0.291947 0.803248
1.61520612 -2.68141103 3.89501429 0.321632 -0.542454 0.776077
1.60747290 -2.80971074 3.80723810 0.308730 -0.567871 0.763026
0.57453585 -3.89018750 3.08451986 0.094875 -0.780894 0.617417
3.65743709 0.01627608 3.40776634 0.745045 0.018172 0.666766
2.77295709 -1.03397572 4.02769423 0.568901 -0.214301 0.793994
1.77610767 -2.36937976 4.02632093 0.364613 -0.489899 0.791869
1.78288162 -2.34621143 4.03674126 0.373669 -0.463477 0.803468
0.69564694 -3.72910500 3.25261497 0.136560 -0.739828 0.658792
3.88654089 0.47941357 3.10562491 0.786089 0.088635 0.611725
3.94611788 0.35921279 3.04577017 0.782539 0.073498 0.618249
3.08126879 -0.58571875 3.89063478 0.623352 -0.113471 0.773664
2.04598260 -1.91446555 4.13870430 0.427649 -0.383135 0.818733
1.98568857 -2.13504529 4.06039810 0.417830 -0.408225 0.811647
1.10693383 -3.15354681 3.71682715 0.209403 -0.649923 0.730582
4.13444042 0.65377676 2.73093200 0.820985 0.131181 0.555676
3.22464895 -0.42382619 3.79665828 0.661088 -0.064813 0.747504
3.41334033 -0.16124585 3.64815378 0.668552 -0.044002 0.742362
2.34519911 -1.68130696 4.07996225 0.469352 -0.327124 0.820182
1.40026999 -2.89542913 3.82506895 0.266260 -0.575059 0.773572
1.15782118 -2.98824263 3.83535957 0.253184 -0.599149 0.759551
3.49219418 -0.04713373 3.57480001 0.705724 0.001381 0.708486
3.63084555 0.01152059 3.43694091 0.709745 0.020998 0.704146
2.54031658 -1.21892035 4.12753534 0.520815 -0.245726 0.817540
2.69487906 -1.17509079 4.04212904 0.528771 -0.219172 0.819979
1.67061734 -2.55225801 3.95946574 0.321672 -0.495977 0.806557
1.56656945 -2.59475160 3.97268701 0.309381 -0.521981 0.794871
0.19167940 -3.78791595 3.25351381 0.035267 -0.766006 0.641865
0.38231489 -3.77043581 3.25731564 0.079635 -0.763045 0.641421
3.63949418 0.26539087 3.41669679 0.744925 0.058848 0.664548
2.83565474 -0.81614292 4.03290939 0.569949 -0.166924 0.804546
2.91090059 -0.73635525 3.99471450 0.577946 -0.141144 0.803776
1.94297051 -1.98658109 4.15461588 0.375262 -0.416430 0.828109
1.73694885 -2.31654787 4.07471752 0.363185 -0.442483 0.819942
0.63194960 -3.44575119 3.56439972 0.136498 -0.700489 0.700489
0.74602455 -3.43568897 3.55117297 0.152710 -0.678881 0.718192
3.87998629 0.49574825 3.11119676 0.783056 0.107248 0.612635
3.99840355 0.66950840 2.92510462 0.785941 0.125810 0.605367
3.02163601 -0.47226372 3.95274544 0.616179 -0.091771 0.782241
3.15069342 -0.36584499 3.86186838 0.623799 -0.067399 0.778673
2.07008147 -1.82679093 4.16505909 0.416599 -0.360005 0.834771
1.00169921 -3.14334249 3.75288033 0.195830 -0.630666 0.750940
1.01487756 -3.07110047 3.80907178 0.208388 -0.606641 0.767177
4.03766966 0.78734440 2.83905673 0.817737 0.150440 0.555584
4.15283775 0.82957733 2.65531421 0.820252 0.162855 0.548329
3.42719078 0.03210297 3.63893342 0.668888 0.001379 0.743362
3.21725178 -0.17912662 3.82208443 0.662216 -0.021001 0.749018
2.30967617 -1.42146468 4.19727135 0.469482 -0.277351 0.838250
2.44082451 -1.31305897 4.15874720 0.480829 -0.250400 0.840299
1.42820811 -2.57678509 4.03782368 0.264351 -0.530266 0.805566
1.27515507 -2.82817554 3.91768003 0.251749 -0.555098 0.792773
4.18023348 0.89049101 2.59397578 0.836367 0.187695 0.515034
3.45813203 0.31294167 3.59616423 0.710057 0.061932 0.701415
3.48186302 0.24502403 3.57685828 0.705088 0.041142 0.707925
2.59846616 -0.99631357 4.15039778 0.521539 -0.198034 0.829927
2.65069747 -0.86450458 4.14695549 0.528659 -0.172226 0.831178
1.47921896 -2.25792098 4.20702982 0.320750 -0.449050 0.833950
1.65934885 -2.37418628 4.07356977 0.309082 -0.475390 0.823695
0.10266766 -3.58303952 3.48186851 0.020999 -0.706951 0.706951
0.34496406 -3.66465211 3.38001609 0.079898 -0.724890 0.684215
0.52682078 -3.52906036 3.49841166 0.095515 -0.703874 0.703874
0.27781454 -3.56951499 3.48787880 0.035390 -0.726204 0.686567
3.65066600 0.49871182 3.37774014 0.743761 0.095354 0.661610
