//X Y Z Nx Ny Nz
0.97669649 -0.38066453 4.88627720 0.209186 -0.085407 0.974139
1.05244052 -0.60215944 4.84814358 0.194353 -0.114104 0.974273
0.96219867 -0.50370872 4.87774658 0.194353 -0.114104 0.974273
0.89514703 -0.50734639 4.89076710 0.194353 -0.114104 0.974273
3.26829147 2.05681300 3.17327142 0.667927 0.409374 0.621520
3.29608417 2.05531645 3.14441657 0.667927 0.409374 0.621520
3.23072243 1.92660010 3.29258060 0.662699 0.394975 0.636258
3.24058795 1.99804354 3.23828483 0.662699 0.394975 0.636258
2.42540145 1.21169293 4.19788980 0.480829 0.250400 0.840299
2.44293690 1.20744145 4.18916225 0.480829 0.250400 0.840299
2.32033253 1.24595141 4.24755573 0.480829 0.250400 0.840299
2.32142186 1.14332545 4.27484417 0.470731 0.228554 0.852159
2.27565098 1.11144793 4.30858612 0.470731 0.228554 0.852159
2.27724886 1.21080196 4.28108454 0.470731 0.228554 0.852159
1.31831777 -0.03749539 4.81975698 0.265352 0.001201 0.964151
1.38841248 0.06410179 4.80046940 0.265352 0.001201 0.964151
1.16948903 -0.00571215 4.86070919 0.265352 0.001201 0.964151
1.26344860 -0.16021383 4.83178568 0.252472 -0.028052 0.967198
1.35502005 -0.15673859 4.80801058 0.252472 -0.028052 0.967198
1.29893625 -0.18249795 4.82188416 0.252472 -0.028052 0.967198
3.48007798 2.12236524 2.89162159 0.705110 0.423066 0.569065
3.51487565 2.12227964 2.84862781 0.705110 0.423066 0.569065
3.62109518 2.20301461 2.65070343 0.709319 0.436887 0.553169
3.62301469 2.08968186 2.73785067 0.709319 0.436887 0.553169
2.67098951 1.45208502 3.96666980 0.519192 0.291947 0.803248
2.54783630 1.54269326 4.01355791 0.519192 0.291947 0.803248
2.59643245 1.56077504 3.97451997 0.530027 0.313560 0.787878
2.70563245 1.46084023 3.94090700 0.530027 0.313560 0.787878
2.65231204 1.59956837 3.92159200 0.530027 0.313560 0.787878
1.45806134 0.16177554 4.77880859 0.308819 0.055101 0.949523
1.48745871 0.19086581 4.76757240 0.308819 0.055101 0.949523
1.66709018 0.27441019 4.70440340 0.308819 0.055101 0.949523
1.53425562 0.39981154 4.73919868 0.319873 0.082930 0.943824
1.64727259 0.40257579 4.70054722 0.319873 0.082930 0.943824
1.67442501 0.33210707 4.69748402 0.319873 0.082930 0.943824
0.07622227 -1.07131970 4.88040781 0.022327 -0.203293 0.978863
0.03213802 -1.10773277 4.87387133 0.022327 -0.203293 0.978863
0.14821371 -0.94497734 4.90489149 0.022327 -0.203293 0.978863
0.27392933 -1.11107969 4.86494255 0.037531 -0.231239 0.972173
0.27165422 -1.26500773 4.82854557 0.037531 -0.231239 0.972173
0.18455729 -1.10484016 4.86976099 0.037531 -0.231239 0.972173
0.52412003 -1.15708983 4.83417273 0.078677 -0.228538 0.970351
0.31978726 -1.14613581 4.85361099 0.078677 -0.228538 0.970351
0.32600138 -1.17505753 4.84624434 0.078677 -0.228538 0.970351
0.38702875 -1.14196277 4.84905767 0.078677 -0.228538 0.970351
0.40104911 -1.03249395 4.87297297 0.095601 -0.202376 0.974631
0.44148245 -0.95968783 4.88409472 0.095601 -0.202376 0.974631
0.42132062 -0.98878610 4.88003683 0.095601 -0.202376 0.974631
2.91966820 1.73945546 3.66464996 0.569317 0.348727 0.744492
2.80502295 1.80472732 3.72184920 0.569317 0.348727 0.744492
2.93492579 1.72391176 3.66023517 0.569317 0.348727 0.744492
2.97486901 1.88616824 3.54747009 0.576414 0.367402 0.729906
2.89157867 1.77410412 3.66967702 0.576414 0.367402 0.729906
2.97675705 1.90048814 3.53878427 0.576414 0.367402 0.729906
1.83981192 0.71389109 4.59090519 0.362027 0.134546 0.922406
1.71357751 0.66589665 4.64768171 0.362027 0.134546 0.922406
1.90306342 0.65592754 4.57446957 0.362027 0.134546 0.922406
1.97470760 0.67111230 4.54393530 0.375135 0.159963 0.913064
1.92031801 0.88961750 4.52774477 0.375135 0.159963 0.913064
1.82505941 0.75421470 4.59074259 0.375135 0.159963 0.913064
0.60068852 -0.61231107 4.92452717 0.136835 -0.144232 0.980037
0.73572236 -0.76680684 4.88290310 0.136835 -0.144232 0.980037
0.62312710 -0.77917141 4.89692974 0.136835 -0.144232 0.980037
0.71057105 -0.53934777 4.91682339 0.152408 -0.115830 0.981507
0.81294507 -0.47749162 4.90820980 0.152408 -0.115830 0.981507
0.71299773 -0.54260564 4.91606712 0.152408 -0.115830 0.981507
3.07966495 2.07195568 3.34618831 0.622897 0.410281 0.666084
3.17630506 1.94836450 3.33183432 0.622897 0.410281 0.666084
3.00193429 1.99232411 3.46423364 0.615861 0.394614 0.681905
3.00269294 1.97735655 3.47218895 0.615861 0.394614 0.681905
2.02987838 1.13314116 4.42436934 0.417561 0.210994 0.883813
2.03346062 0.99215233 4.45609426 0.417561 0.210994 0.883813
2.05591202 0.99453485 4.44494104 0.417561 0.210994 0.883813
2.24022174 1.14927793 4.31772804 0.426867 0.235151 0.873206
2.20513725 1.19885898 4.32164097 0.426867 0.235151 0.873206
2.18939352 1.07774138 4.36181116 0.426867 0.235151 0.873206
0.98027015 -0.26045096 4.89277649 0.195803 -0.056459 0.979017
1.07637882 -0.27171135 4.87294626 0.195803 -0.056459 0.979017
0.92125553 -0.24102677 4.90568209 0.195803 -0.056459 0.979017
1.10373640 -0.14215538 4.87163734 0.210181 -0.027312 0.977281
1.04951251 -0.11660194 4.88397408 0.210181 -0.027312 0.977281
1.05850673 -0.07674870 4.88321066 0.210181 -0.027312 0.977281
3.27672148 2.27084541 3.01431274 0.668762 0.445285 0.595381
3.35934043 2.15935683 3.00492072 0.668762 0.445285 0.595381
3.28864551 2.15246606 3.08620501 0.660886 0.431157 0.614274
3.23123312 2.21064925 3.10731435 0.660886 0.431157 0.614274
3.29562306 2.16324687 3.07113934 0.660886 0.431157 0.614274
2.34708285 1.45013487 4.16681433 0.469482 0.277351 0.838250
2.39640117 1.40080786 4.15552855 0.469482 0.277351 0.838250
2.35647774 1.41921246 4.17179728 0.469482 0.277351 0.838250
2.31161594 1.51983237 4.16243076 0.480357 0.298854 0.824587
2.40994072 1.48417974 4.11823988 0.480357 0.298854 0.824587
1.26678002 0.33578601 4.82257318 0.264821 0.056478 0.962642
1.41584730 0.36256567 4.77992630 0.264821 0.056478 0.962642
1.21515381 0.14859927 4.84471607 0.252472 0.028052 0.967198
1.21486044 0.03675087 4.84804678 0.252472 0.028052 0.967198
1.15987539 0.12036049 4.85995054 0.252472 0.028052 0.967198
3.57722974 2.25913119 2.66075802 0.703552 0.457392 0.543881
3.59311438 2.21809745 2.67460847 0.703552 0.457392 0.543881
3.46614456 2.28885841 2.77974033 0.703552 0.457392 0.543881
3.63633108 2.28915429 2.55442119 0.710048 0.470594 0.523806
3.63589287 2.32634044 2.52176499 0.710048 0.470594 0.523806
3.53624463 2.40872478 2.58316374 0.709915 0.467180 0.527033
2.66925979 1.64340866 3.89257574 0.520906 0.338188 0.783764
2.59729385 1.71451652 3.90966582 0.520906 0.338188 0.783764
2.71767545 1.67147005 3.84833837 0.520906 0.338188 0.783764
2.66599870 1.77313054 3.83666039 0.529493 0.357853 0.769141
2.61077571 1.84374785 3.84174919 0.529493 0.357853 0.769141
1.57461476 0.51694870 4.71422577 0.307882 0.110624 0.944971
1.48956203 0.55042714 4.73805952 0.307882 0.110624 0.944971
1.58386171 0.49363482 4.71393394 0.307882 0.110624 0.944971
1.70144176 0.58383846 4.66403484 0.320569 0.137776 0.937152
1.66584671 0.61110580 4.67222071 0.320569 0.137776 0.937152
1.65506792 0.59473866 4.67830610 0.320569 0.137776 0.937152
0.37694582 -0.81829965 4.91508961 0.080707 -0.172256 0.981740
0.31438971 -0.81033218 4.92158842 0.080707 -0.172256 0.981740
0.46320659 -0.82288712 4.90725517 0.080707 -0.172256 0.981740
0.04441540 -0.83643538 4.92771816 0.021429 -0.145493 0.989127
0.20534880 -0.73475313 4.93906307 0.021429 -0.145493 0.989127
0.16439009 -0.68995458 4.94652843 0.021429 -0.145493 0.989127
0.46612746 -0.68395925 4.92782545 0.094322 -0.144467 0.985004
0.46394897 -0.63791186 4.93477869 0.094322 -0.144467 0.985004
0.57403618 -0.75474542 4.90712452 0.094322 -0.144467 0.985004
0.13110332 -0.82715821 4.92644215 0.036105 -0.173539 0.984165
0.08215852 -0.88995212 4.91717720 0.036105 -0.173539 0.984165
0.22714861 -0.92854512 4.90501881 0.036105 -0.173539 0.984165
2.95566463 1.92450690 3.54250383 0.569650 0.389069 0.723964
2.76382470 2.01718450 3.64352632 0.569650 0.389069 0.723964
2.76511884 1.96182382 3.67235780 0.569650 0.389069 0.723964
2.93105364 1.97531962 3.53335834 0.577559 0.408759 0.706641
2.96457529 2.06007171 3.45704818 0.577559 0.408759 0.706641
1.95536494 1.17034423 4.44929457 0.374547 0.214235 0.902119
1.95591307 1.03059912 4.48218727 0.374547 0.214235 0.902119
1.97031593 1.05391407 4.47067499 0.374547 0.214235 0.902119
1.76961339 1.00812650 4.56369257 0.364097 0.187046 0.912385
1.76452661 0.87626600 4.59294462 0.364097 0.187046 0.912385
1.80517316 0.85737014 4.58066320 0.364097 0.187046 0.912385
0.58892906 -0.54408836 4.93426847 0.138247 -0.086257 0.986634
0.61565268 -0.40192732 4.94297266 0.138247 -0.086257 0.986634
0.58709055 -0.50956541 4.93754578 0.138247 -0.086257 0.986634
0.71113223 -0.23244850 4.94094992 0.152949 -0.057210 0.986577
0.80298257 -0.34469143 4.92026901 0.152949 -0.057210 0.986577
0.85989982 -0.36098349 4.91055632 0.152949 -0.057210 0.986577
3.06316543 2.10643911 3.34033513 0.615627 0.432107 0.659005
3.00720620 2.12001395 3.38386774 0.615627 0.432107 0.659005
3.05943298 2.20055842 3.28193092 0.615627 0.432107 0.659005
3.17798209 2.22612238 3.15013075 0.623245 0.449472 0.639954
3.14702892 2.19640470 3.20108581 0.623245 0.449472 0.639954
2.00468564 1.34859443 4.37500715 0.416390 0.261947 0.870634
2.20405722 1.28600287 4.29823399 0.416390 0.261947 0.870634
2.09014821 1.35794401 4.33126593 0.416390 0.261947 0.870634
2.21342444 1.30504191 4.28789616 0.428195 0.283928 0.857924
2.21008778 1.30944633 4.28810072 0.428195 0.283928 0.857924
2.18953753 1.40880394 4.26542807 0.428195 0.283928 0.857924
0.89635652 0.11234172 4.91635561 0.196558 0.001149 0.980491
0.95985091 0.09643649 4.90370941 0.196558 0.001149 0.980491
1.04074168 0.02668700 4.88759851 0.196558 0.001149 0.980491
0.93624884 0.11806789 4.90814734 0.210181 0.027312 0.977281
0.93410552 0.16754651 4.90716553 0.210181 0.027312 0.977281
1.14862061 0.09442328 4.86343002 0.210181 0.027312 0.977281
3.39094782 2.33667064 2.83202958 0.668063 0.477187 0.570951
3.37756228 2.41311002 2.78356314 0.668063 0.477187 0.570951
3.33083582 2.28896475 2.93944454 0.662063 0.464282 0.588315
3.23616099 2.33073950 3.01292205 0.662063 0.464282 0.588315
2.37075853 1.77377915 4.02557516 0.480317 0.346275 0.805847
2.46312618 1.72849536 3.99014926 0.480317 0.346275 0.805847
2.38165665 1.70772338 4.04758453 0.480317 0.346275 0.805847
2.37328458 1.65861452 4.07290602 0.469352 0.327124 0.820182
2.29586482 1.66352820 4.11525631 0.469352 0.327124 0.820182
2.38899064 1.63225865 4.07438850 0.469352 0.327124 0.820182
1.35123909 0.55622822 4.77843428 0.264584 0.110787 0.957978
1.18936324 0.54637301 4.82443142 0.264584 0.110787 0.957978
1.36431897 0.53610271 4.77716303 0.264584 0.110787 0.957978
1.22282052 0.39455119 4.82897854 0.252695 0.085078 0.963798
1.27677155 0.39315203 4.81498623 0.252695 0.085078 0.963798
1.35679018 0.41529262 4.79211473 0.252695 0.085078 0.963798
3.52528214 2.46487951 2.54607034 0.700153 0.489606 0.519684
3.49003315 2.48442149 2.57496524 0.700153 0.489606 0.519684
3.43483996 2.59615493 2.54133868 0.690358 0.519858 0.503143
2.57377934 1.88966417 3.84414506 0.519578 0.382761 0.763893
2.54710102 1.96910453 3.82244205 0.519578 0.382761 0.763893
2.60812402 2.02191877 3.75261807 0.530022 0.402029 0.746625
2.58606648 2.03640485 3.76044321 0.530022 0.402029 0.746625
2.54306650 2.03169084 3.79346633 0.530022 0.402029 0.746625
1.54897332 0.87471247 4.66972399 0.306995 0.163823 0.937505
1.45310974 0.75141650 4.72300529 0.306995 0.163823 0.937505
1.46064997 0.89440912 4.69531107 0.306995 0.163823 0.937505
1.47203708 0.96028590 4.67956543 0.322091 0.192692 0.926891
1.62333620 0.86904442 4.64610004 0.322091 0.192692 0.926891
1.64164114 0.89251888 4.63492489 0.322091 0.192692 0.926891
0.03417593 -0.31228346 4.98890638 0.022659 -0.087399 0.995916
0.17675789 -0.40914696 4.97730827 0.022659 -0.087399 0.995916
0.17234370 -0.39686331 4.97847986 0.022659 -0.087399 0.995916
0.53020692 -0.42634863 4.95053148 0.095161 -0.085989 0.991741
0.54274768 -0.45147586 4.94714069 0.095161 -0.085989 0.991741
0.50571394 -0.41698694 4.95368004 0.095161 -0.085989 0.991741
0.40858543 -0.54030967 4.95072508 0.079910 -0.114653 0.990186
0.34365293 -0.60794502 4.94806337 0.079910 -0.114653 0.990186
0.38802344 -0.53652936 4.95282793 0.079910 -0.114653 0.990186
0.21413964 -0.58645505 4.95765209 0.036931 -0.115268 0.992648
0.19094574 -0.58972859 4.95811892 0.036931 -0.115268 0.992648
0.26986793 -0.68880087 4.94364977 0.036931 -0.115268 0.992648
2.92078686 2.14907527 3.43952537 0.570108 0.430490 0.699754
2.74980497 2.23818016 3.52374005 0.570108 0.430490 0.699754
2.94719124 2.16146302 3.40936184 0.578292 0.448302 0.681618
2.93042803 2.25763750 3.36029863 0.578292 0.448302 0.681618
1.94111371 1.27182889 4.42620993 0.374557 0.267114 0.887895
1.91894662 1.28493834 4.43164444 0.374557 0.267114 0.887895
1.89426708 1.26909840 4.44680595 0.374557 0.267114 0.887895
1.76259553 1.12645793 4.53912497 0.362607 0.242228 0.899912
1.79488635 1.24588370 4.49408960 0.362607 0.242228 0.899912
1.78672695 1.12079442 4.53090096 0.362607 0.242228 0.899912
0.84077531 -0.02635609 4.92617750 0.152643 0.001114 0.988281
0.81516099 -0.04597533 4.93011475 0.152643 0.001114 0.988281
0.84493434 -0.10705964 4.92553854 0.152643 0.001114 0.988281
0.63440824 -0.11745267 4.95526314 0.138836 -0.028219 0.989913
0.60886830 -0.02960376 4.96137571 0.138836 -0.028219 0.989913
0.58143705 -0.20839725 4.95999241 0.138836 -0.028219 0.989913
2.99586582 2.31385064 3.26545048 0.615284 0.471103 0.632050
3.12211204 2.30762529 3.14680791 0.615284 0.471103 0.632050
3.00356841 2.47227001 3.13997436 0.623211 0.485466 0.613132
3.17664361 2.39363956 3.02611899 0.623211 0.485466 0.613132
2.13081646 1.55054760 4.24584293 0.415784 0.310679 0.854753
2.00938606 1.46812105 4.33514929 0.415784 0.310679 0.854753
2.01193118 1.47666156 4.33079815 0.415784 0.310679 0.854753
2.11469460 1.63015318 4.22407293 0.427258 0.333355 0.840431
2.06685472 1.65685582 4.23783779 0.427258 0.333355 0.840431
2.22834587 1.59218943 4.18125248 0.427258 0.333355 0.840431
0.89640725 0.18066433 4.91415501 0.195803 0.056459 0.979017
0.95372832 0.31444186 4.89492750 0.195803 0.056459 0.979017
0.93423408 0.36335227 4.89596796 0.195803 0.056459 0.979017
1.04451561 0.49152887 4.86202908 0.209186 0.085407 0.974139
1.07153177 0.42245933 4.86227608 0.209186 0.085407 0.974139
1.06073093 0.48789898 4.85886812 0.209186 0.085407 0.974139
3.24079633 2.55833292 2.81668091 0.660951 0.499497 0.560042
3.39241862 2.43697309 2.74556923 0.660951 0.499497 0.560042
3.43059039 2.56397533 2.57966065 0.666345 0.511927 0.542139
3.38186979 2.46645284 2.73175120 0.666345 0.511927 0.542139
2.30002904 1.87922394 4.01881075 0.469694 0.373511 0.799923
2.41194129 1.81660473 3.98234153 0.469694 0.373511 0.799923
2.34958935 1.94974995 3.95624089 0.480231 0.392916 0.784216
2.43989086 2.01058888 3.87047768 0.480231 0.392916 0.784216
2.44339633 1.93498623 3.90630341 0.480231 0.392916 0.784216
1.20082986 0.60347438 4.81408739 0.251564 0.140929 0.957525
1.24380577 0.66574121 4.79364681 0.251564 0.140929 0.957525
1.19783831 0.76378095 4.79139423 0.251564 0.140929 0.957525
1.34424639 0.83764338 4.73916578 0.265963 0.168758 0.949097
1.32637274 0.84488302 4.74288368 0.265963 0.168758 0.949097
1.27357972 0.86500150 4.75408649 0.265963 0.168758 0.949097
2.52519202 2.23245621 3.69124818 0.519328 0.427003 0.740248
2.50849247 2.12400413 3.76561451 0.519328 0.427003 0.740248
2.56784821 2.11242938 3.73052931 0.519328 0.427003 0.740248
2.54971170 2.26319194 3.65518236 0.529212 0.446264 0.721653
2.64009929 2.28192663 3.57736421 0.529212 0.446264 0.721653
2.58422112 2.26051092 3.63153744 0.529212 0.446264 0.721653
1.28439522 1.28143883 4.65790939 0.265126 0.259455 0.928650
1.29639530 1.35063112 4.63523388 0.265126 0.259455 0.928650
1.50650775 1.00670493 4.65782261 0.307647 0.219748 0.925777
1.54162312 1.14264703 4.61391020 0.307647 0.219748 0.925777
1.57538211 1.05675173 4.62302589 0.307647 0.219748 0.925777
1.61967826 1.23954010 4.56170940 0.319622 0.244417 0.915479
1.69178843 1.32178569 4.51439667 0.319622 0.244417 0.915479
1.63346410 1.26174402 4.55092764 0.319622 0.244417 0.915479
0.15729830 -0.16543980 4.99175262 0.021524 -0.029724 0.999326
0.03151070 -0.09387088 4.99658060 0.021524 -0.029724 0.999326
0.07421594 -0.15541025 4.99385786 0.021524 -0.029724 0.999326
0.29020187 -0.31354403 4.97964191 0.037342 -0.058681 0.997578
0.21096067 -0.29671347 4.98350811 0.037342 -0.058681 0.997578
0.13125135 -0.33410281 4.98423386 0.037342 -0.058681 0.997578
0.30443066 -0.38476187 4.97437382 0.080796 -0.058660 0.995003
0.38531411 -0.19715387 4.97880268 0.080796 -0.058660 0.995003
0.36225444 -0.29015267 4.97523880 0.080796 -0.058660 0.995003
0.56101543 -0.12697223 4.96434069 0.095026 -0.029491 0.995038
0.36284456 -0.15854299 4.98220444 0.095026 -0.029491 0.995038
0.54430890 -0.06000435 4.96787262 0.095026 -0.029491 0.995038
2.91557527 2.40158796 3.27188826 0.576775 0.489334 0.654127
2.86884093 2.45250511 3.27519321 0.576775 0.489334 0.654127
2.88327408 2.48140383 3.24095130 0.576775 0.489334 0.654127
2.76062441 2.30515051 3.47240829 0.570197 0.469869 0.673869
2.77085781 2.32824659 3.44758153 0.570197 0.469869 0.673869
2.79358768 2.36319995 3.40388346 0.570197 0.469869 0.673869
1.56382477 1.69762623 4.43423223 0.323932 0.335986 0.884410
1.58424282 1.72929478 4.41480875 0.323932 0.335986 0.884410
1.62797713 1.56844664 4.45704556 0.318711 0.297958 0.899803
1.66026390 1.43739533 4.48900318 0.318711 0.297958 0.899803
1.91021025 1.47947502 4.37515879 0.363043 0.293748 0.884258
1.74770188 1.47544575 4.44324780 0.363043 0.293748 0.884258
1.72156382 1.58266211 4.41845655 0.363043 0.293748 0.884258
1.95666564 1.50182462 4.34725475 0.374094 0.316071 0.871868
1.80734134 1.55981076 4.39042139 0.374094 0.316071 0.871868
0.58903027 0.21508797 4.95874071 0.138836 0.028219 0.989913
0.58526582 0.07407465 4.96336794 0.138836 0.028219 0.989913
0.67696029 0.09949133 4.94986105 0.138836 0.028219 0.989913
0.84225285 0.35338697 4.91371584 0.152949 0.057210 0.986577
0.84221828 0.41222566 4.91029453 0.152949 0.057210 0.986577
0.60689652 0.29252994 4.95350027 0.152949 0.057210 0.986577
3.05562806 2.62795448 2.95552063 0.621904 0.520782 0.584826
3.11301804 2.58816504 2.92963982 0.621904 0.520782 0.584826
3.18837380 2.54012728 2.89191198 0.621904 0.520782 0.584826
3.01577687 2.48632813 3.11633778 0.615842 0.507859 0.602344
3.16842842 2.47373438 2.97082281 0.615842 0.507859 0.602344
1.77345967 2.07016659 4.18813324 0.371559 0.415830 0.830078
1.89771855 1.97396541 4.18092060 0.371559 0.415830 0.830078
2.09581685 1.94804966 4.09700918 0.427649 0.383135 0.818733
2.22419524 1.84755254 4.07680368 0.427649 0.383135 0.818733
2.22214460 1.83869779 4.08200359 0.427649 0.383135 0.818733
2.08619905 1.74690175 4.19146395 0.416599 0.360005 0.834771
2.07664156 1.79707170 4.17460012 0.416599 0.360005 0.834771
2.03080153 1.84440565 4.17709398 0.416599 0.360005 0.834771
0.92552805 0.64747518 4.86829615 0.194353 0.114104 0.974273
1.11778390 0.56052089 4.83990717 0.194353 0.114104 0.974273
0.96274507 0.53517258 4.87395954 0.194353 0.114104 0.974273
0.98067403 0.74429768 4.84327507 0.209927 0.142956 0.967209
1.07862473 0.77738768 4.81727219 0.209927 0.142956 0.967209
1.11733270 0.75370246 4.81238079 0.209927 0.142956 0.967209
3.29029226 2.76189160 2.55648279 0.663437 0.532429 0.525710
3.23861408 2.86169982 2.51368928 0.632822 0.575446 0.518071
3.36289573 2.62178874 2.60677314 0.661557 0.530256 0.530256
3.29445028 2.66615009 2.64783144 0.661557 0.530256 0.530256
2.26543832 2.12947726 3.91298938 0.470620 0.418510 0.776767
2.30365014 2.17579007 3.86493063 0.470620 0.418510 0.776767
2.28505731 2.09224010 3.92121410 0.470620 0.418510 0.776767
2.44138956 2.23320675 3.74551797 0.480711 0.438054 0.759622
2.46030521 2.18044472 3.76404691 0.480711 0.438054 0.759622
1.20836198 0.87736225 4.76988316 0.252291 0.195014 0.947797
1.25557315 0.99492449 4.73304462 0.252291 0.195014 0.947797
1.16993296 0.96202183 4.76262903 0.252291 0.195014 0.947797
1.38691938 1.18740058 4.65245438 0.266232 0.221628 0.938084
1.26466739 1.13197422 4.70016193 0.266232 0.221628 0.938084
1.41960263 1.13482213 4.65567398 0.266232 0.221628 0.938084
1.14219892 1.14818275 4.73007393 0.236928 0.242470 0.940783
1.04862916 1.13329220 4.75457716 0.209456 0.220266 0.952686
1.27629316 1.26077008 4.66535330 0.261060 0.233140 0.936746
1.02645171 1.03754520 4.77968216 0.212287 0.196266 0.957295
0.98033136 1.11259496 4.77444363 0.212287 0.196266 0.957295
2.58416891 2.43397450 3.51771021 0.530255 0.486764 0.694183
2.57823896 2.42534947 3.52826643 0.530255 0.486764 0.694183
2.70331693 2.30238938 3.51795506 0.520152 0.470298 0.712925
2.55150509 2.41502023 3.55460882 0.520152 0.470298 0.712925
2.66855621 2.34791183 3.51336884 0.520152 0.470298 0.712925
1.50933969 1.31103897 4.57990885 0.307737 0.272734 0.911545
1.49021184 1.40987659 4.55678844 0.307737 0.272734 0.911545
1.50894260 1.41218531 4.54976177 0.307737 0.272734 0.911545
1.51661360 1.50313342 4.51846027 0.322228 0.298470 0.898379
1.64857519 1.43614066 4.49357843 0.322228 0.298470 0.898379
1.52596509 1.51983273 4.50955629 0.322228 0.298470 0.898379
1.34011364 1.38375509 4.61351967 0.291087 0.273709 0.916707
0.31249726 0.11746383 4.98768282 0.081042 0.001052 0.996710
0.53413576 -0.02049924 4.96990728 0.081042 0.001052 0.996710
0.40507451 0.00721305 4.98025799 0.081042 0.001052 0.996710
0.00430197 0.28157616 4.99122190 0.030632 0.051758 0.998190
0.13210577 0.22817482 4.99003267 0.030632 0.051758 0.998190
0.05655914 0.11930148 4.99636221 0.027565 0.017355 0.999469
0.06585538 0.09699672 4.99649191 0.027565 0.017355 0.999469
0.54774207 0.14495233 4.96507549 0.095026 0.029491 0.995038
0.47623196 0.19372708 4.97043419 0.095026 0.029491 0.995038
0.55041331 0.17000030 4.96409369 0.095026 0.029491 0.995038
0.27507940 -0.06660187 4.98999786 0.035367 0.001010 0.999374
0.25798053 -0.10843872 4.99061966 0.035367 0.001010 0.999374
0.26051727 0.01633966 4.99052715 0.035367 0.001010 0.999374
2.86986423 2.66312432 3.10568905 0.578117 0.524182 0.625311
2.98287439 2.61419916 3.04239392 0.578117 0.524182 0.625311
2.80346441 2.60481358 3.21428275 0.570236 0.509680 0.644249
2.90151477 2.50054288 3.21013165 0.570236 0.509680 0.644249
1.63011217 1.88654685 4.33344316 0.325880 0.368719 0.870545
1.85534918 1.70396924 4.31563425 0.364457 0.342928 0.865778
1.86484003 1.65740240 4.33015203 0.364457 0.342928 0.865778
1.89090836 1.77892101 4.26995230 0.375230 0.365888 0.851662
1.81529367 1.82215619 4.28460979 0.375230 0.365888 0.851662
1.90801668 1.86127996 4.22689009 0.375230 0.365888 0.851662
1.64792979 1.80034733 4.36262226 0.342929 0.345977 0.873326
1.71732962 1.96572793 4.26252985 0.363898 0.392010 0.844930
1.76968133 2.02372789 4.21307945 0.363898 0.392010 0.844930
1.75416493 1.89570129 4.27911043 0.363898 0.392010 0.844930
0.82680953 0.63782567 4.88732338 0.152408 0.115830 0.981507
0.75724459 0.65329552 4.89628124 0.152408 0.115830 0.981507
0.68427837 0.54922700 4.91973734 0.152408 0.115830 0.981507
0.62922025 0.53355515 4.92956066 0.138247 0.086257 0.986634
0.62071049 0.38404801 4.94383049 0.138247 0.086257 0.986634
0.65498245 0.38264728 4.93916464 0.138247 0.086257 0.986634
3.20407367 2.66249394 2.76309633 0.623707 0.552716 0.552716
3.13208723 2.76089191 2.74591756 0.623707 0.552716 0.552716
3.03734708 2.75218272 2.85943341 0.617045 0.539280 0.573091
3.09576225 2.65986228 2.88363004 0.617045 0.539280 0.573091
2.24331403 2.02502775 3.98263073 0.427921 0.427921 0.796095
2.16167426 2.14586997 3.96138859 0.427921 0.427921 0.796095
2.17287898 2.16758704 3.94365144 0.427921 0.427921 0.796095
1.83258069 2.27203941 4.05643177 0.367747 0.450530 0.813501
1.80045724 2.24687743 4.08481598 0.367747 0.450530 0.813501
2.02422452 2.10637569 4.05500555 0.417830 0.408225 0.811647
2.13963699 2.03488517 4.03163767 0.417830 0.408225 0.811647
1.99108851 2.13637757 4.05695581 0.417830 0.408225 0.811647
1.95963109 2.05069399 4.11476278 0.371559 0.415830 0.830078
1.93720579 2.12641358 4.08676100 0.371559 0.415830 0.830078
1.87481475 2.10172606 4.12705374 0.371559 0.415830 0.830078
0.83545530 0.93850696 4.83764172 0.156004 0.171223 0.972803
0.84947377 0.89293200 4.84343719 0.156004 0.171223 0.972803
0.91328424 0.96607530 4.81842995 0.196251 0.170258 0.965659
0.90483588 0.95697695 4.82174301 0.196251 0.170258 0.965659
1.03071475 0.85172117 4.81484413 0.196251 0.170258 0.965659
0.91739231 1.03732204 4.80334568 0.205704 0.192432 0.959508
2.29522872 2.32857919 3.77924347 0.469149 0.462565 0.752285
2.44955111 2.28302383 3.71091580 0.469149 0.462565 0.752285
2.28228164 2.34419346 3.77770233 0.469149 0.462565 0.752285
2.49325299 2.34602404 3.64196825 0.478716 0.482029 0.733811
2.45796967 2.43565702 3.60608864 0.478716 0.482029 0.733811
2.36932707 2.36942768 3.70761466 0.478716 0.482029 0.733811
2.73490167 2.62943602 3.25425839 0.530015 0.526650 0.664623
2.65511894 2.57217836 3.36299324 0.530015 0.526650 0.664623
2.53920746 2.65237594 3.39163971 0.520487 0.510445 0.684499
2.59367371 2.58168173 3.40288925 0.520487 0.510445 0.684499
0.06898175 0.36829281 4.98425674 0.027088 0.087767 0.995773
0.05829049 0.46873087 4.97579765 0.027088 0.087767 0.995773
0.47102025 0.24803449 4.96895409 0.080796 0.058660 0.995003
0.34199589 0.31171918 4.97561026 0.080796 0.058660 0.995003
0.32180691 0.31547838 4.97701311 0.080796 0.058660 0.995003
0.56924307 0.53409147 4.93739319 0.095161 0.085989 0.991741
0.43959659 0.38303971 4.96293831 0.095161 0.085989 0.991741
