The time spent in the parallel computing activating process is 0.000209s.
-----
No.1	 toolpath -516.536235	[r = -600.000000] is calculated within 0.030055s.
-----
initial linear search begins: 
No.	x	f(x)
8	-483.892513	2.022415
9	-484.615695	2.014068
10	-485.338877	1.846082
11	-486.062060	1.539404
12	-486.785242	1.118729
13	-487.508425	5.374495
14	-488.231607	4.995669
15	-488.954790	4.775456
16	-489.677972	4.562666
17	-490.401155	4.377695
18	-491.124337	4.336431
19	-491.847519	3.907688
20	-492.570702	3.571424
21	-493.293884	3.367441
22	-494.017067	3.238774
23	-494.740249	2.988485
24	-495.463432	2.933518
25	-496.186614	2.824508
26	-496.909797	2.681915
27	-497.632979	2.677910
28	-498.356161	2.673903
29	-499.079344	2.669895
30	-499.802526	2.665887
31	-500.525709	2.494775
32	-501.248891	2.337299
33	-501.972074	2.110708
34	-502.695256	2.107453
35	-503.418438	1.966138
36	-504.141621	1.681198
37	-504.864803	1.259368
38	-505.587986	1.051093
39	-506.311168	1.027971
40	-507.034351	0.821323
41	-507.757533	0.683484
42	-508.480716	0.503012
43	-509.203898	0.494664
44	-509.927080	0.152872
45	-510.650263	0.151988
46	-511.373445	0.029267
47	-512.096628	0.028895
48	-512.819810	0.028524
49	-513.542993	-0.450581
bisection interval found by 1-dim search: [-513.542993,-512.819810]
No.40	 toolpath -429.617351	[r = -513.080410] is calculated within 10.901483s.
-----
initial linear search begins: 
No.	x	f(x)
0	-476.909294	2.826746
1	-477.632716	2.678119
2	-478.356138	2.669035
3	-479.079561	2.659950
4	-479.802983	2.650862
5	-480.526405	2.641773
6	-481.249828	2.429147
7	-481.973250	2.291723
8	-482.696672	2.050008
9	-483.420095	2.041661
10	-484.143517	1.874181
11	-484.866939	1.567521
12	-485.590362	1.144353
13	-486.313784	0.937892
14	-487.037206	0.890887
15	-487.760629	4.800111
16	-488.484051	4.587424
17	-489.207473	4.399607
18	-489.930896	4.359977
19	-490.654318	3.932191
20	-491.377740	3.593074
21	-492.101163	3.387754
22	-492.824585	3.258457
23	-493.548007	3.007286
24	-494.271430	2.951221
25	-494.994852	2.842616
26	-495.718274	2.695109
27	-496.441697	2.691104
28	-497.165119	2.687098
29	-497.888541	2.683091
30	-498.611964	2.679083
31	-499.335386	2.507608
32	-500.058808	2.349454
33	-500.782231	2.121415
34	-501.505653	2.118160
35	-502.229075	1.976274
36	-502.952498	1.690659
37	-503.675920	1.268154
38	-504.399342	1.058654
39	-505.122765	1.035407
40	-505.846187	0.827859
41	-506.569609	0.689570
42	-507.293032	0.507825
43	-508.016454	0.500041
44	-508.739876	0.155774
45	-509.463299	0.154890
46	-510.186721	0.030488
47	-510.910143	0.030116
48	-511.633565	0.029744
49	-512.356988	-0.449905
bisection interval found by 1-dim search: [-512.356988,-511.633565]
No.41	 toolpath -428.434019	[r = -511.898491] is calculated within 10.922460s.
-----
initial linear search begins: 
No.	x	f(x)
0	-475.715450	2.861718
1	-476.439111	2.708098
2	-477.162772	2.699014
3	-477.886433	2.689929
4	-478.610094	2.680842
5	-479.333754	2.671753
6	-480.057415	2.458712
7	-480.781076	2.320908
8	-481.504737	2.077520
9	-482.228398	2.069173
10	-482.952058	1.901068
11	-483.675719	1.593738
12	-484.399380	1.169899
13	-485.123041	0.962267
14	-485.846702	0.915095
15	-486.570362	0.712462
16	-487.294023	4.612114
17	-488.017684	4.421454
18	-488.741345	4.381502
19	-489.465006	3.954840
20	-490.188666	3.613258
21	-490.912327	3.408017
22	-491.635988	3.278081
23	-492.359649	3.026042
24	-493.083310	2.968875
25	-493.806970	2.859443
26	-494.530631	2.708261
27	-495.254292	2.704256
28	-495.977953	2.700251
29	-496.701614	2.696245
30	-497.425275	2.692238
31	-498.148935	2.522773
32	-498.872596	2.361573
33	-499.596257	2.132089
34	-500.319918	2.128835
35	-501.043579	1.987529
36	-501.767239	1.701842
37	-502.490900	1.278262
38	-503.214561	1.066190
39	-503.938222	1.042819
40	-504.661883	0.834374
41	-505.385543	0.695636
42	-506.109204	0.512623
43	-506.832865	0.504761
44	-507.556526	0.158669
45	-508.280187	0.157785
46	-509.003847	0.031706
47	-509.727508	0.031334
48	-510.451169	0.030961
49	-511.174830	-0.449231
bisection interval found by 1-dim search: [-511.174830,-510.451169]
No.42	 toolpath -427.251710	[r = -510.714768] is calculated within 10.937465s.
-----
initial linear search begins: 
No.	x	f(x)
0	-474.519817	2.896688
1	-475.243716	2.738073
2	-475.967615	2.728991
3	-476.691514	2.719906
4	-477.415413	2.710820
5	-478.139312	2.701732
6	-478.863211	2.490632
7	-479.587110	2.350077
8	-480.311009	2.105030
9	-481.034908	2.096683
10	-481.758807	1.929094
11	-482.482706	1.623602
12	-483.206605	1.198088
13	-483.930504	0.986640
14	-484.654403	0.940819
15	-485.378302	0.735813
16	-486.102201	0.577178
17	-486.826101	0.389057
18	-487.550000	4.404937
19	-488.273899	3.979285
20	-488.997798	3.634863
21	-489.721697	3.429050
22	-490.445596	3.297701
23	-491.169495	3.044809
24	-491.893394	2.986533
25	-492.617293	2.878721
26	-493.341192	2.721412
27	-494.065091	2.717408
28	-494.788990	2.713403
29	-495.512889	2.709397
30	-496.236788	2.705390
31	-496.960687	2.537942
32	-497.684586	2.373690
33	-498.408485	2.142762
34	-499.132384	2.139508
35	-499.856283	1.998790
36	-500.580182	1.713024
37	-501.304081	1.288379
38	-502.027980	1.073727
39	-502.751879	1.051382
40	-503.475778	0.840887
41	-504.199677	0.702921
42	-504.923576	0.517419
43	-505.647475	0.509479
44	-506.371374	0.161564
45	-507.095273	0.160679
46	-507.819172	0.032922
47	-508.543071	0.032550
48	-509.266970	0.032178
49	-509.990869	-0.448557
bisection interval found by 1-dim search: [-509.990869,-509.266970]
No.43	 toolpath -426.073253	[r = -509.536311] is calculated within 11.114010s.
-----
initial linear search begins: 
No.	x	f(x)
0	-473.329534	2.931516
1	-474.053670	2.767921
2	-474.777805	2.758839
3	-475.501941	2.749755
4	-476.226076	2.740669
5	-476.950212	2.731582
6	-477.674347	2.522439
7	-478.398483	2.379108
8	-479.122618	2.132424
9	-479.846754	2.124077
10	-480.570890	1.957015
11	-481.295025	1.649712
12	-482.019161	1.223530
13	-482.743296	1.010910
14	-483.467432	0.966423
15	-484.191567	0.759067
16	-484.915703	0.599950
17	-485.639838	0.410603
18	-486.363974	0.390559
19	-487.088109	0.028113
20	-487.812245	3.655678
21	-488.536381	3.449253
22	-489.260516	3.317240
23	-489.984652	3.063510
24	-490.708787	3.004121
25	-491.432923	2.896697
26	-492.157058	2.734506
27	-492.881194	2.730503
28	-493.605329	2.726498
29	-494.329465	2.722493
30	-495.053601	2.718487
31	-495.777736	2.553062
32	-496.501872	2.385754
33	-497.226007	2.153390
34	-497.950143	2.150136
35	-498.674278	2.010014
36	-499.398414	1.724166
37	-500.122549	1.297103
38	-500.846685	1.081233
39	-501.570820	1.059889
40	-502.294956	0.847372
41	-503.019092	0.708963
42	-503.743227	0.522194
43	-504.467363	0.514801
44	-505.191498	0.164445
45	-505.915634	0.163561
46	-506.639769	0.034132
47	-507.363905	0.033761
48	-508.088040	0.033389
49	-508.812176	-0.447887
bisection interval found by 1-dim search: [-508.812176,-508.088040]
No.44	 toolpath -424.897240	[r = -508.360298] is calculated within 10.981929s.
-----
initial linear search begins: 
No.	x	f(x)
0	-472.141750	2.966261
1	-472.866121	2.797696
2	-473.590492	2.788613
3	-474.314863	2.779529
4	-475.039234	2.770444
5	-475.763605	2.761357
6	-476.487976	2.554186
7	-477.212347	2.408054
8	-477.936718	2.159753
9	-478.661089	2.151406
10	-479.385460	1.984877
11	-480.109831	1.677581
12	-480.834202	1.250245
13	-481.558573	1.035120
14	-482.282944	0.990472
15	-483.007315	0.782264
16	-483.731686	0.623855
17	-484.456057	0.432097
18	-485.180428	0.412835
19	-485.904799	0.047712
20	-486.629169	0.041713
21	-487.353540	3.469416
22	-488.077911	3.336730
23	-488.802282	3.082179
24	-489.526653	3.021670
25	-490.251024	2.914628
26	-490.975395	2.747565
27	-491.699766	2.743563
28	-492.424137	2.739559
29	-493.148508	2.735555
30	-493.872879	2.731549
31	-494.597250	2.565774
32	-495.321621	2.397787
33	-496.045992	2.163991
34	-496.770363	2.160738
35	-497.494734	2.020054
36	-498.219105	1.733538
37	-498.943476	1.307175
38	-499.667847	1.088718
39	-500.392218	1.068352
40	-501.116589	0.853843
41	-501.840960	0.716221
42	-502.565331	0.526959
43	-503.289702	0.519489
44	-504.014073	0.167319
45	-504.738444	0.166435
46	-505.462814	0.035339
47	-506.187185	0.034968
48	-506.911556	0.034596
49	-507.635927	-0.447218
bisection interval found by 1-dim search: [-507.635927,-506.911556]
No.45	 toolpath -423.720845	[r = -507.185318] is calculated within 11.007157s.
-----
initial linear search begins: 
No.	x	f(x)
0	-470.955040	3.000985
1	-471.679646	2.827450
2	-472.404251	2.818369
3	-473.128857	2.809286
4	-473.853462	2.800200
5	-474.578068	2.791113
6	-475.302673	2.583540
7	-476.027279	2.436744
8	-476.751885	2.187063
9	-477.476490	2.178716
10	-478.201096	2.011572
11	-478.925701	1.705436
12	-479.650307	1.275611
13	-480.374912	1.059314
14	-481.099518	1.015984
15	-481.824123	0.805446
16	-482.548729	0.646560
17	-483.273335	0.453577
18	-483.997940	0.434207
19	-484.722546	0.067297
20	-485.447151	0.061299
21	-486.171757	-0.089357
bisection interval found by 1-dim search: [-486.171757,-485.447151]
No.46	 toolpath -420.772147	[r = -486.053584] is calculated within 9.375043s.
-----
initial linear search begins: 
No.	x	f(x)
0	-449.617605	0.878323
1	-450.346325	0.816651
2	-451.075045	0.450771
3	-451.803764	0.380366
4	-452.532484	2.684773
5	-453.261203	2.521630
6	-453.989923	2.208482
7	-454.718642	1.754864
8	-455.447362	1.500701
9	-456.176081	1.467039
10	-456.904801	1.225156
11	-457.633521	1.064837
12	-458.362240	0.838209
13	-459.090960	0.820719
14	-459.819679	0.421170
15	-460.548399	1.220714
16	-461.277118	1.064735
17	-462.005838	0.838394
18	-462.734558	0.823534
19	-463.463277	0.426331
20	-464.191997	0.412158
21	-464.920716	0.256858
22	-465.649436	0.226250
23	-466.378155	0.220759
24	-467.106875	0.108188
25	-467.835595	0.111426
26	-468.564314	0.114664
27	-469.293034	0.117902
28	-470.021753	0.121141
29	-470.750473	0.124380
30	-471.479192	0.127620
31	-472.207912	-0.257509
bisection interval found by 1-dim search: [-472.207912,-471.479192]
No.47	 toolpath -406.682387	[r = -471.963819] is calculated within 10.165194s.
-----
initial linear search begins: 
No.	x	f(x)
0	-435.396163	1.289474
1	-436.127516	1.204240
2	-436.858870	0.837736
3	-437.590223	0.745345
4	-438.321576	0.735970
5	-439.052929	0.532886
6	-439.784282	0.515500
7	-440.515635	0.455800
8	-441.246988	0.459500
9	-441.978341	0.463201
10	-442.709695	0.059162
11	-443.441048	0.051757
12	-444.172401	0.044351
13	-444.903754	0.036943
14	-445.635107	0.009683
15	-446.366460	-0.046576
bisection interval found by 1-dim search: [-446.366460,-445.635107]
No.48	 toolpath -392.578829	[r = -445.668675] is calculated within 8.723537s.
-----
initial linear search begins: 
No.	x	f(x)
0	-408.866807	2.051187
1	-409.602845	1.923674
2	-410.338882	1.561560
3	-411.074919	1.422652
4	-411.810957	1.413281
5	-412.546994	1.195736
6	-413.283031	1.156401
7	-414.019069	1.152208
8	-414.755106	0.821184
9	-415.491143	0.812920
10	-416.227181	0.662532
11	-416.963218	0.586261
12	-417.699255	0.578853
13	-418.435293	0.571445
14	-419.171330	0.547663
15	-419.907368	0.421568
16	-420.643405	0.421873
17	-421.379442	0.422177
18	-422.115480	0.422481
19	-422.851517	0.422786
20	-423.587554	0.423090
21	-424.323592	0.423394
22	-425.059629	1.216399
23	-425.795666	0.424002
24	-426.531704	0.424306
25	-427.267741	0.424610
26	-428.003778	0.424914
27	-428.739816	1.237823
28	-429.475853	0.425521
29	-430.211891	0.425825
30	-430.947928	-0.535568
bisection interval found by 1-dim search: [-430.947928,-430.211891]
No.49	 toolpath -377.745227	[r = -430.833641] is calculated within 10.345631s.
-----
initial linear search begins: 
No.	x	f(x)
0	-393.906176	2.481203
1	-394.644725	2.327328
2	-395.383274	1.974267
3	-396.121823	1.802561
4	-396.860373	1.793194
5	-397.598922	1.568410
6	-398.337471	1.515949
7	-399.076021	1.245373
8	-399.814570	1.155955
9	-400.553119	1.147694
10	-401.291669	1.010423
11	-402.030218	0.995929
12	-402.768767	0.878855
13	-403.507317	1.004499
14	-404.245866	1.008785
15	-404.984415	0.683785
16	-405.722964	0.438344
17	-406.461514	0.432098
18	-407.200063	0.425852
19	-407.938612	0.419604
20	-408.677162	0.410747
21	-409.415711	0.411054
22	-410.154260	1.043090
23	-410.892810	0.411667
24	-411.631359	0.411974
25	-412.369908	1.055963
26	-413.108458	1.060255
27	-413.847007	1.064548
28	-414.585556	1.068841
29	-415.324105	0.413507
30	-416.062655	0.413813
31	-416.801204	0.414120
32	-417.539753	0.414426
33	-418.278303	0.414732
34	-419.016852	0.415038
35	-419.755401	0.415344
36	-420.493951	0.415651
37	-421.232500	0.415957
38	-421.971049	0.416263
39	-422.709598	0.416568
40	-423.448148	0.416874
41	-424.186697	0.417180
42	-424.925246	0.417486
43	-425.663796	0.417792
44	-426.402345	0.418097
45	-427.140894	0.418403
46	-427.879444	0.418709
47	-428.617993	-0.490741
bisection interval found by 1-dim search: [-428.617993,-427.879444]
No.50	 toolpath -375.360091	[r = -428.448502] is calculated within 10.925511s.
-----
initial linear search begins: 
No.	x	f(x)
0	-391.501279	2.549927
1	-392.240223	2.392086
2	-392.979168	2.039648
3	-393.718112	1.863500
4	-394.457057	1.854133
5	-395.196001	1.628258
6	-395.934946	1.573628
7	-396.673890	1.312205
8	-397.412834	1.209659
9	-398.151779	1.201398
10	-398.890723	1.065957
11	-399.629668	0.968084
12	-400.368612	0.972370
13	-401.107557	0.976657
14	-401.846501	0.980943
15	-402.585446	0.729849
16	-403.324390	0.478892
17	-404.063335	0.472647
18	-404.802279	0.466400
19	-405.541223	1.002385
20	-406.280168	1.006675
21	-407.019112	0.409061
22	-407.758057	1.015257
23	-408.497001	0.409676
24	-409.235946	0.409983
25	-409.974890	1.028133
26	-410.713835	1.032426
27	-411.452779	1.036720
28	-412.191724	1.041014
29	-412.930668	0.411519
30	-413.669612	0.411826
31	-414.408557	0.412133
32	-415.147501	0.412440
33	-415.886446	0.412747
34	-416.625390	0.413054
35	-417.364335	0.413361
36	-418.103279	0.413668
37	-418.842224	0.413974
38	-419.581168	0.414281
39	-420.320113	0.414587
40	-421.059057	0.414894
41	-421.798002	0.415200
42	-422.536946	0.415507
43	-423.275890	0.415813
44	-424.014835	0.416120
45	-424.753779	0.416426
46	-425.492724	0.416732
47	-426.231668	-0.486841
bisection interval found by 1-dim search: [-426.231668,-425.492724]
No.51	 toolpath -372.973676	[r = -426.063530] is calculated within 10.834459s.
-----
initial linear search begins: 
No.	x	f(x)
0	-389.096671	2.618635
1	-389.836008	2.456817
2	-390.575345	2.106699
3	-391.314682	1.924412
4	-392.054019	1.915046
5	-392.793357	1.688099
6	-393.532694	1.631284
7	-394.272031	1.375801
8	-395.011368	1.263340
9	-395.750705	1.255080
10	-396.490042	1.121474
11	-397.229380	0.982514
12	-397.968717	0.975106
13	-398.708054	0.967697
14	-399.447391	0.953106
15	-400.186728	0.957394
16	-400.926065	0.519423
17	-401.665403	0.965971
18	-402.404740	0.506932
19	-403.144077	0.974551
20	-403.883414	0.978842
21	-404.622751	0.407069
22	-405.362089	0.987426
23	-406.101426	0.407682
24	-406.840763	0.407989
25	-407.580100	1.000305
26	-408.319437	1.004599
27	-409.058774	1.008894
28	-409.798112	1.013189
29	-410.537449	0.409528
30	-411.276786	0.409836
31	-412.016123	0.410143
32	-412.755460	0.410451
33	-413.494797	0.410759
34	-414.234135	0.411066
35	-414.973472	0.411374
36	-415.712809	0.411681
37	-416.452146	0.411988
38	-417.191483	0.412296
39	-417.930821	0.412603
40	-418.670158	0.412910
41	-419.409495	0.413217
42	-420.148832	0.413524
43	-420.888169	0.413831
44	-421.627506	0.414138
45	-422.366844	0.414445
46	-423.106181	0.414752
47	-423.845518	-0.482944
bisection interval found by 1-dim search: [-423.845518,-423.106181]
No.52	 toolpath -370.587436	[r = -423.677290] is calculated within 10.863067s.
-----
initial linear search begins: 
No.	x	f(x)
0	-386.690905	2.687328
1	-387.430632	2.521525
2	-388.170360	2.172091
3	-388.910088	1.985297
4	-389.649815	1.975932
5	-390.389543	1.747934
6	-391.129271	1.688914
7	-391.868999	1.442636
8	-392.608726	1.316999
9	-393.348454	1.308739
10	-394.088182	1.176972
11	-394.827909	1.030613
12	-395.567637	1.023205
13	-396.307365	1.015795
14	-397.047092	0.995537
15	-397.786820	0.929564
16	-398.526548	0.933853
17	-399.266276	0.938142
18	-400.006003	0.547453
19	-400.745731	0.946723
20	-401.485459	0.951015
21	-402.225186	0.405078
22	-402.964914	0.959599
23	-403.704642	0.963891
24	-404.444370	0.406000
25	-405.184097	0.972480
26	-405.923825	0.976775
27	-406.663553	0.981071
28	-407.403280	0.985367
29	-408.143008	0.407535
30	-408.882736	0.407842
31	-409.622463	0.408150
32	-410.362191	0.408458
33	-411.101919	0.408766
34	-411.841647	0.409075
35	-412.581374	0.409383
36	-413.321102	0.409691
37	-414.060830	0.409999
38	-414.800557	0.410307
39	-415.540285	0.410615
40	-416.280013	0.410922
41	-417.019741	0.411230
42	-417.759468	0.411538
43	-418.499196	0.411846
44	-419.238924	0.412153
45	-419.978651	0.412461
46	-420.718379	0.412768
47	-421.458107	-0.479045
bisection interval found by 1-dim search: [-421.458107,-420.718379]
No.53	 toolpath -368.202825	[r = -421.291235] is calculated within 10.828554s.
-----
initial linear search begins: 
No.	x	f(x)
0	-384.285444	2.757143
1	-385.025560	2.586168
2	-385.765676	2.240896
3	-386.505792	2.046119
4	-387.245907	2.036755
5	-387.986023	1.807727
6	-388.726139	1.746484
7	-389.466255	1.512667
8	-390.206371	1.370601
9	-390.946487	1.362343
10	-391.686602	1.234795
11	-392.426718	1.078668
12	-393.166834	1.071260
13	-393.906950	1.063852
14	-394.647066	1.043958
15	-395.387181	0.901753
16	-396.127297	0.906043
17	-396.867413	0.910334
18	-397.607529	0.587934
19	-398.347645	0.918916
20	-399.087760	0.923209
21	-399.827876	0.403084
22	-400.567992	0.931795
23	-401.308108	0.936089
24	-402.048224	0.940383
25	-402.788339	0.944678
26	-403.528455	0.948973
27	-404.268571	0.953269
28	-405.008687	0.957565
29	-405.748803	0.405547
30	-406.488918	0.405855
31	-407.229034	0.406162
32	-407.969150	0.406470
33	-408.709266	0.406777
34	-409.449382	0.407085
35	-410.189497	0.407392
36	-410.929613	0.407699
37	-411.669729	0.408007
38	-412.409845	0.408315
39	-413.149961	0.408624
40	-413.890077	0.408932
41	-414.630192	0.409241
42	-415.370308	0.409549
43	-416.110424	0.409858
44	-416.850540	0.410166
45	-417.590656	0.410474
46	-418.330771	0.410782
47	-419.070887	-0.475149
bisection interval found by 1-dim search: [-419.070887,-418.330771]
No.54	 toolpath -365.818409	[r = -418.906819] is calculated within 10.828736s.
-----
initial linear search begins: 
No.	x	f(x)
0	-381.881756	2.825733
1	-382.622257	2.650747
2	-383.362759	2.308005
3	-384.103260	2.106881
4	-384.843761	2.097518
5	-385.584262	1.867477
6	-386.324764	1.804000
7	-387.065265	1.579382
8	-387.805766	1.424149
9	-388.546267	1.415891
10	-389.286769	1.290188
11	-390.027270	1.126673
12	-390.767771	1.119266
13	-391.508272	1.111858
14	-392.248774	1.092326
15	-392.989275	0.913855
16	-393.729776	0.878252
17	-394.470277	0.882544
18	-395.210779	0.886836
19	-395.951280	0.891129
20	-396.691781	0.895422
21	-397.432282	0.401088
22	-398.172784	0.904010
23	-398.913285	0.908305
24	-399.653786	0.912601
25	-400.394287	0.916896
26	-401.134789	0.921193
27	-401.875290	0.925490
28	-402.615791	0.929787
29	-403.356292	0.403557
30	-404.096794	0.403865
31	-404.837295	0.404173
32	-405.577796	0.404481
33	-406.318297	0.404789
34	-407.058799	0.405097
35	-407.799300	0.405405
36	-408.539801	0.405713
37	-409.280302	0.406021
38	-410.020804	0.406329
39	-410.761305	0.406637
40	-411.501806	0.406945
41	-412.242307	0.407253
42	-412.982809	0.407560
43	-413.723310	0.407868
44	-414.463811	0.408176
45	-415.204312	0.408485
46	-415.944814	0.408794
47	-416.685315	-0.471257
bisection interval found by 1-dim search: [-416.685315,-415.944814]
No.55	 toolpath -363.432752	[r = -416.522607] is calculated within 11.466946s.
-----
initial linear search begins: 
No.	x	f(x)
0	-379.478393	0.781850
1	-380.219278	0.786135
2	-380.960162	0.393213
3	-381.701046	2.167616
4	-382.441930	2.158253
5	-383.182815	1.927222
6	-383.923699	1.861491
7	-384.664583	1.642821
8	-385.405467	1.477675
9	-386.146352	1.469416
10	-386.887236	1.345561
11	-387.628120	1.174665
12	-388.369005	1.167258
13	-389.109889	1.159850
14	-389.850773	1.140670
15	-390.591657	0.959779
16	-391.332542	0.850465
17	-392.073426	0.854758
18	-392.814310	0.859051
19	-393.555194	0.863345
20	-394.296079	0.867639
21	-395.036963	0.871934
22	-395.777847	0.876229
23	-396.518732	0.880525
24	-397.259616	0.884821
25	-398.000500	0.889118
26	-398.741384	0.893415
27	-399.482269	0.897713
28	-400.223153	0.902011
29	-400.964037	0.401562
30	-401.704921	0.401871
31	-402.445806	0.402180
32	-403.186690	0.402489
33	-403.927574	0.402798
34	-404.668459	0.403106
35	-405.409343	0.403415
36	-406.150227	0.403724
37	-406.891111	0.404032
38	-407.631996	0.404341
39	-408.372880	0.404649
40	-409.113764	0.404958
41	-409.854649	0.405266
42	-410.595533	0.405574
43	-411.336417	0.405883
44	-412.077301	0.406191
45	-412.818186	0.406499
46	-413.559070	0.406807
47	-414.299954	-0.467366
bisection interval found by 1-dim search: [-414.299954,-413.559070]
No.56	 toolpath -361.047306	[r = -414.135715] is calculated within 10.843802s.
-----
initial linear search begins: 
No.	x	f(x)
0	-377.072448	0.754041
1	-377.813713	0.758327
2	-378.554979	0.391206
3	-379.296244	0.766900
4	-380.037509	0.771187
5	-380.778775	0.775475
6	-381.520040	1.918974
7	-382.261305	1.712666
8	-383.002571	1.531198
9	-383.743836	1.522941
10	-384.485101	1.403281
11	-385.226367	1.224290
12	-385.967632	1.215244
13	-386.708897	1.207837
14	-387.450163	1.189005
15	-388.191428	1.005700
16	-388.932694	0.822672
17	-389.673959	0.826966
18	-390.415224	0.831260
19	-391.156490	0.835554
20	-391.897755	0.839850
21	-392.639020	0.844145
22	-393.380286	0.848442
23	-394.121551	0.852738
24	-394.862816	0.857036
25	-395.604082	0.861333
26	-396.345347	0.865632
27	-397.086612	0.869930
28	-397.827878	0.874230
29	-398.569143	0.399564
30	-399.310408	0.399874
31	-400.051674	0.400183
32	-400.792939	0.400493
33	-401.534204	0.400802
34	-402.275470	0.401111
35	-403.016735	0.435541
36	-403.758000	0.401730
37	-404.499266	0.402039
38	-405.240531	0.402348
39	-405.981796	0.402657
40	-406.723062	0.402967
41	-407.464327	0.403276
42	-408.205592	0.403585
43	-408.946858	0.403893
44	-409.688123	0.404202
45	-410.429388	0.404511
46	-411.170654	0.404820
47	-411.911919	-0.463472
bisection interval found by 1-dim search: [-411.911919,-411.170654]
No.57	 toolpath -358.662083	[r = -411.751939] is calculated within 10.841461s.
-----
initial linear search begins: 
No.	x	f(x)
0	-374.669762	0.726261
1	-375.411406	0.730547
2	-376.153049	0.734834
3	-376.894693	0.739122
4	-377.636336	0.743410
5	-378.377980	0.747699
6	-379.119623	0.751988
7	-379.861267	0.756278
8	-380.602911	0.760568
9	-381.344554	1.576393
10	-382.086198	1.458575
11	-382.827841	1.274815
12	-383.569485	1.263171
13	-384.311128	1.255763
14	-385.052772	1.237274
15	-385.794415	1.051566
16	-386.536059	0.794907
17	-387.277702	0.799202
18	-388.019346	0.803497
19	-388.760989	0.807793
20	-389.502633	0.812089
21	-390.244277	0.816385
22	-390.985920	0.820683
23	-391.727564	0.824980
24	-392.469207	0.829279
25	-393.210851	0.833577
26	-393.952494	0.837876
27	-394.694138	0.842176
28	-395.435781	0.846477
29	-396.177425	0.397564
30	-396.919068	0.397874
31	-397.660712	0.398184
32	-398.402355	0.398495
33	-399.143999	0.398805
34	-399.885642	0.399115
35	-400.627286	0.418908
36	-401.368930	0.399735
37	-402.110573	0.400044
38	-402.852217	0.400354
39	-403.593860	0.400664
40	-404.335504	0.400974
41	-405.077147	0.401283
42	-405.818791	0.401593
43	-406.560434	0.401902
44	-407.302078	0.402212
45	-408.043721	0.402521
46	-408.785365	0.402831
47	-409.527008	-0.459584
bisection interval found by 1-dim search: [-409.527008,-408.785365]
No.58	 toolpath -356.277090	[r = -409.366947] is calculated within 10.853281s.
-----
initial linear search begins: 
No.	x	f(x)
0	-372.265970	0.698483
1	-373.007989	0.702771
2	-373.750009	0.707059
3	-374.492028	0.711348
4	-375.234048	0.715637
5	-375.976067	0.719927
6	-376.718087	0.724217
7	-377.460106	0.728507
8	-378.202126	0.732799
9	-378.944145	0.737090
10	-379.686165	0.741382
11	-380.428184	0.745675
12	-381.170204	1.311079
13	-381.912224	1.303672
14	-382.654243	1.285518
15	-383.396263	1.097412
16	-384.138282	0.802458
17	-384.880302	0.796214
18	-385.622321	0.789969
19	-386.364341	0.783723
20	-387.106360	0.784331
21	-387.848380	0.788629
22	-388.590399	0.792927
23	-389.332419	0.797225
24	-390.074439	0.801524
25	-390.816458	0.805824
26	-391.558478	0.810124
27	-392.300497	0.814425
28	-393.042517	0.818726
29	-393.784536	0.395562
30	-394.526556	0.395872
31	-395.268575	0.396182
32	-396.010595	0.396493
33	-396.752614	0.396804
34	-397.494634	0.397114
35	-398.236654	0.402279
36	-398.978673	0.397735
37	-399.720693	0.398046
38	-400.462712	0.398356
39	-401.204732	0.398667
40	-401.946751	0.398977
41	-402.688771	0.399287
42	-403.430790	0.399598
43	-404.172810	0.399908
44	-404.914829	0.400218
45	-405.656849	0.400528
46	-406.398869	0.400838
47	-407.140888	-0.455699
bisection interval found by 1-dim search: [-407.140888,-406.398869]
No.59	 toolpath -353.893787	[r = -406.982194] is calculated within 10.816647s.
-----
initial linear search begins: 
No.	x	f(x)
0	-369.862537	0.670727
1	-370.604931	0.675015
2	-371.347324	0.679304
3	-372.089717	0.683594
4	-372.832110	0.687884
5	-373.574503	0.692175
6	-374.316896	0.696466
7	-375.059289	0.700757
8	-375.801682	0.705049
9	-376.544076	0.709342
10	-377.286469	0.713635
11	-378.028862	0.717929
12	-378.771255	0.722223
13	-379.513648	0.726517
14	-380.256041	0.730812
15	-380.998434	0.735108
16	-381.740828	0.842782
17	-382.483221	0.836537
18	-383.225614	0.830292
19	-383.968007	0.824045
20	-384.710400	0.756593
21	-385.452793	0.760892
22	-386.195186	0.765191
23	-386.937580	0.769490
24	-387.679973	0.773790
25	-388.422366	0.778091
26	-389.164759	0.782392
27	-389.907152	0.786694
28	-390.649545	0.790996
29	-391.391938	0.393565
30	-392.134332	0.393875
31	-392.876725	0.394185
32	-393.619118	0.394495
33	-394.361511	0.394805
34	-395.103904	0.395115
35	-395.846297	0.395425
36	-396.588690	0.395735
37	-397.331084	0.396045
38	-398.073477	0.396356
39	-398.815870	0.396667
40	-399.558263	0.396978
41	-400.300656	0.397289
42	-401.043049	0.397600
43	-401.785442	0.397911
44	-402.527836	0.398222
45	-403.270229	0.398533
46	-404.012622	0.398843
47	-404.755015	-0.451812
bisection interval found by 1-dim search: [-404.755015,-404.012622]
No.60	 toolpath -351.510734	[r = -404.599141] is calculated within 10.916867s.
-----
initial linear search begins: 
No.	x	f(x)
0	-367.460936	0.642996
1	-368.203700	0.647284
2	-368.946464	0.651574
3	-369.689228	0.655863
4	-370.431993	0.660154
