The time spent in the parallel computing activating process is 0.000240s.
-----
No.1	 toolpath -517.894901	[r = -600.000000] is calculated within 0.028037s.
12	-423.513471	0.492030
13	-423.919644	0.434136
14	-424.325818	0.377771
15	-424.731992	0.323685
16	-425.138165	0.273146
17	-425.544339	0.227318
18	-425.950513	0.186571
19	-426.356686	0.152328
20	-426.762860	0.125163
21	-427.169034	0.105877
22	-427.575207	0.103120
23	-427.981381	0.101818
24	-428.387554	0.100517
25	-428.793728	0.099218
26	-429.199902	0.097920
27	-429.606075	0.096624
28	-430.012249	0.095328
29	-430.418423	0.094034
30	-430.824596	0.091992
31	-431.230770	0.086756
32	-431.636944	0.077334
33	-432.043117	0.063203
34	-432.449291	0.063165
35	-432.855464	0.044273
36	-433.261638	0.021763
37	-433.667812	-0.003674
bisection interval found by 1-dim search: [-433.667812,-433.261638]
No.27	 toolpath -377.518788	[r = -433.609900] is calculated within 5.533308s.
-----
initial linear search begins: 
No.	x	f(x)
0	-413.276441	1.182384
1	-413.683110	1.131608
2	-414.089779	1.079042
3	-414.496448	1.025092
4	-414.903118	0.970159
5	-415.309787	0.913323
6	-415.716456	0.912586
7	-416.123125	0.855028
8	-416.529794	0.796422
9	-416.936464	0.737271
10	-417.343133	0.676785
11	-417.749802	0.616067
12	-418.156471	0.555039
13	-418.563140	0.495482
14	-418.969810	0.437446
15	-419.376479	0.381678
16	-419.783148	0.329453
17	-420.189817	0.281552
18	-420.596486	0.239494
19	-421.003155	0.203548
20	-421.409825	0.174670
21	-421.816494	0.153541
22	-422.223163	0.139750
23	-422.629832	0.136596
24	-423.036501	0.135255
25	-423.443171	0.133915
26	-423.849840	0.132578
27	-424.256509	0.131242
28	-424.663178	0.129907
29	-425.069847	0.128440
30	-425.476517	0.124903
31	-425.883186	0.117999
32	-426.289855	0.106927
33	-426.696524	0.091158
34	-427.103193	0.070717
35	-427.509862	0.046483
36	-427.916532	0.019011
37	-428.323201	-0.010622
bisection interval found by 1-dim search: [-428.323201,-427.916532]
No.28	 toolpath -372.497496	[r = -428.181025] is calculated within 5.569151s.
-----
initial linear search begins: 
No.	x	f(x)
0	-407.822709	1.266375
1	-408.229875	1.213957
2	-408.637042	1.160391
3	-409.044208	1.104805
4	-409.451374	1.047563
5	-409.858541	0.989739
6	-410.265707	0.930394
7	-410.672873	0.869983
8	-411.080040	0.808359
9	-411.487206	0.746051
10	-411.894372	0.683506
11	-412.301539	0.621232
12	-412.708705	0.559230
13	-413.115871	0.499342
14	-413.523038	0.441703
15	-413.930204	0.387598
16	-414.337370	0.338209
17	-414.744537	0.293852
18	-415.151703	0.255995
19	-415.558869	0.225190
20	-415.966035	0.224970
21	-416.373202	0.202100
22	-416.780368	0.186587
23	-417.187534	0.176778
24	-417.594701	0.171798
25	-418.001867	0.170402
26	-418.409033	0.169008
27	-418.816200	0.167617
28	-419.223366	0.166193
29	-419.630532	0.163525
30	-420.037699	0.158355
31	-420.444865	0.149822
32	-420.852031	0.137123
33	-421.259198	0.119746
34	-421.666364	0.097436
35	-422.073530	0.071536
36	-422.480697	0.042713
37	-422.887863	0.011434
38	-423.295029	-0.021579
bisection interval found by 1-dim search: [-423.295029,-422.887863]
No.29	 toolpath -367.345094	[r = -423.028622] is calculated within 5.563521s.
-----
initial linear search begins: 
No.	x	f(x)
0	-402.647031	1.346677
1	-403.054663	1.292730
2	-403.462295	1.236973
3	-403.869926	1.179823
4	-404.277558	1.121005
5	-404.685190	1.061618
6	-405.092822	1.000694
7	-405.500454	0.938698
8	-405.908086	0.875478
9	-406.315717	0.811572
10	-406.723349	0.747430
11	-407.130981	0.683556
12	-407.538613	0.619936
13	-407.946245	0.558438
14	-408.353876	0.499177
15	-408.761508	0.443449
16	-409.169140	0.392016
17	-409.576772	0.346442
18	-409.984404	0.306944
19	-410.392036	0.274488
20	-410.799667	0.249772
21	-411.207299	0.232444
22	-411.614931	0.220838
23	-412.022563	0.213536
24	-412.430195	0.209208
25	-412.837826	0.206550
26	-413.245458	0.204377
27	-413.653090	0.201618
28	-414.060722	0.197298
29	-414.468354	0.190416
30	-414.875986	0.180216
31	-415.283617	0.166019
32	-415.691249	0.165623
33	-416.098881	0.146669
34	-416.506513	0.123032
35	-416.914145	0.095595
36	-417.321776	0.064887
37	-417.729408	0.032026
38	-418.137040	-0.002574
bisection interval found by 1-dim search: [-418.137040,-417.729408]
No.30	 toolpath -362.422463	[r = -418.107582] is calculated within 5.684963s.
-----
initial linear search begins: 
No.	x	f(x)
0	-397.704050	1.368394
1	-398.112120	1.311733
2	-398.520191	1.253002
3	-398.928262	1.192577
4	-399.336332	1.191132
5	-399.744403	1.129536
6	-400.152474	1.067107
7	-400.560544	1.003605
8	-400.968615	0.939573
9	-401.376686	0.874141
10	-401.784756	0.808473
11	-402.192827	0.742437
12	-402.600898	0.677907
13	-403.008968	0.614300
14	-403.417039	0.554061
15	-403.825110	0.496294
16	-404.233180	0.443786
17	-404.641251	0.396277
18	-405.049322	0.355272
19	-405.457392	0.321304
20	-405.865463	0.295076
21	-406.273533	0.276243
22	-406.681604	0.263128
23	-407.089675	0.254362
24	-407.497745	0.248475
25	-407.905816	0.244318
26	-408.313887	0.240626
27	-408.721957	0.236358
28	-409.130028	0.230538
29	-409.538099	0.222135
30	-409.946169	0.210425
31	-410.354240	0.194728
32	-410.762311	0.174022
33	-411.170381	0.148805
34	-411.578452	0.119779
35	-411.986523	0.087463
36	-412.394593	0.052993
37	-412.802664	0.016770
38	-413.210734	-0.020070
bisection interval found by 1-dim search: [-413.210734,-412.802664]
No.31	 toolpath -357.706845	[r = -412.988368] is calculated within 5.618947s.
-----
initial linear search begins: 
No.	x	f(x)
0	-392.562307	1.448125
1	-392.970828	1.389251
2	-393.379350	1.328970
3	-393.787871	1.267717
4	-394.196392	1.204445
5	-394.604913	1.140326
6	-395.013434	1.075111
7	-395.421956	1.008635
8	-395.830477	0.941461
9	-396.238998	0.874044
10	-396.647519	0.806884
11	-397.056041	0.740553
12	-397.464562	0.675106
13	-397.873083	0.613035
14	-398.281604	0.553382
15	-398.690125	0.498996
16	-399.098647	0.497567
17	-399.507168	0.448432
18	-399.915689	0.405801
19	-400.324210	0.370199
20	-400.732731	0.342332
21	-401.141253	0.321880
22	-401.549774	0.307151
23	-401.958295	0.296793
24	-402.366816	0.289304
25	-402.775338	0.283582
26	-403.183859	0.278314
27	-403.592380	0.272489
28	-404.000901	0.265133
29	-404.409422	0.255182
30	-404.817944	0.241945
31	-405.226465	0.224740
32	-405.634986	0.202513
33	-406.043507	0.175781
34	-406.452028	0.145234
35	-406.860550	0.111375
36	-407.269071	0.075362
37	-407.677592	0.037583
38	-408.086113	-0.001233
bisection interval found by 1-dim search: [-408.086113,-407.677592]
No.32	 toolpath -352.792623	[r = -408.075741] is calculated within 5.667439s.
-----
initial linear search begins: 
No.	x	f(x)
0	-387.628345	1.523985
1	-388.037293	1.463629
2	-388.446241	1.401865
3	-388.855189	1.338381
4	-389.264136	1.274358
5	-389.673084	1.208738
6	-390.082032	1.142016
7	-390.490980	1.074020
8	-390.899928	1.005324
9	-391.308876	0.936386
10	-391.717824	0.867703
11	-392.126772	0.799208
12	-392.535720	0.732853
13	-392.944668	0.668689
14	-393.353616	0.608039
15	-393.762564	0.551644
16	-394.171511	0.500714
17	-394.580459	0.456279
18	-394.989407	0.418854
19	-395.398355	0.389155
20	-395.807303	0.366910
21	-396.216251	0.350420
22	-396.625199	0.338264
23	-397.034147	0.329156
24	-397.443095	0.321739
25	-397.852043	0.314891
26	-398.260991	0.307477
27	-398.669939	0.298483
28	-399.078886	0.298245
29	-399.487834	0.286780
30	-399.896782	0.272039
31	-400.305730	0.253341
32	-400.714678	0.229601
33	-401.123626	0.201369
34	-401.532574	0.169323
35	-401.941522	0.133954
36	-402.350470	0.096439
37	-402.759418	0.057152
38	-403.168366	0.016827
39	-403.577314	-0.023804
bisection interval found by 1-dim search: [-403.577314,-403.168366]
No.33	 toolpath -348.056973	[r = -403.340092] is calculated within 5.784524s.
-----
initial linear search begins: 
No.	x	f(x)
0	-382.872392	1.597066
1	-383.281746	1.535284
2	-383.691100	1.472093
3	-384.100454	1.407938
4	-384.509808	1.341717
5	-384.919162	1.274652
6	-385.328516	1.206478
7	-385.737870	1.137018
8	-386.147224	1.066857
9	-386.556578	0.996452
10	-386.965932	0.926303
11	-387.375286	0.856323
12	-387.784640	0.788491
13	-388.193994	0.722840
14	-388.603348	0.660701
15	-389.012702	0.602805
16	-389.422056	0.550371
17	-389.831410	0.504433
18	-390.240764	0.465494
19	-390.650118	0.434278
20	-391.059472	0.410535
21	-391.468826	0.392553
22	-391.878180	0.378912
23	-392.287534	0.368338
24	-392.696888	0.359461
25	-393.106242	0.351106
26	-393.515596	0.342244
27	-393.924950	0.331900
28	-394.334304	0.318951
29	-394.743658	0.302762
30	-395.153012	0.282655
31	-395.562366	0.257507
32	-395.971720	0.227860
33	-396.381074	0.193997
34	-396.790428	0.157527
35	-397.199782	0.118083
36	-397.609136	0.077255
37	-398.018490	0.035829
38	-398.427844	-0.006377
bisection interval found by 1-dim search: [-398.427844,-398.018490]
No.34	 toolpath -343.481617	[r = -398.366281] is calculated within 5.688833s.
-----
initial linear search begins: 
No.	x	f(x)
0	-377.877532	1.614848
1	-378.287307	1.549322
2	-378.697082	1.483583
3	-379.106857	1.415735
4	-379.516632	1.347028
5	-379.926407	1.277186
6	-380.336182	1.206023
7	-380.745957	1.134896
8	-381.155732	1.062741
9	-381.565506	0.990124
10	-381.975281	0.919040
11	-382.385056	0.916233
12	-382.794831	0.846854
13	-383.204606	0.779645
14	-383.614381	0.715945
15	-384.024156	0.656479
16	-384.433931	0.602470
17	-384.843706	0.554956
18	-385.253481	0.514433
19	-385.663256	0.481631
20	-386.073031	0.456130
21	-386.482806	0.436630
22	-386.892581	0.421576
23	-387.302356	0.409377
24	-387.712131	0.399059
25	-388.121906	0.389178
26	-388.531681	0.378811
27	-388.941456	0.366863
28	-389.351231	0.352535
29	-389.761006	0.334869
30	-390.170781	0.313063
31	-390.580556	0.286687
32	-390.990331	0.255226
33	-391.400106	0.220227
34	-391.809881	0.181856
35	-392.219656	0.141331
36	-392.629431	0.098997
37	-393.039206	0.055596
38	-393.448981	0.011866
39	-393.858756	-0.031453
bisection interval found by 1-dim search: [-393.858756,-393.448981]
No.35	 toolpath -338.678766	[r = -393.561829] is calculated within 5.788493s.
-----
initial linear search begins: 
No.	x	f(x)
0	-373.053016	1.688890
1	-373.463192	1.622699
2	-373.873368	1.554724
3	-374.283545	1.486222
4	-374.693721	1.416050
5	-375.103897	1.344729
6	-375.514074	1.272068
7	-375.924250	1.198685
8	-376.334426	1.125044
9	-376.744602	1.051641
10	-377.154779	0.979036
11	-377.564955	0.907212
12	-377.975131	0.838213
13	-378.385307	0.772700
14	-378.795484	0.711391
15	-379.205660	0.655516
16	-379.615836	0.606119
17	-380.026012	0.563687
18	-380.436189	0.528959
19	-380.846365	0.501573
20	-381.256541	0.480263
21	-381.666718	0.463468
22	-382.076894	0.449566
23	-382.487070	0.449067
24	-382.897246	0.437287
25	-383.307423	0.425935
26	-383.717599	0.414115
27	-384.127775	0.400720
28	-384.537951	0.384965
29	-384.948128	0.365876
30	-385.358304	0.342651
31	-385.768480	0.314560
32	-386.178656	0.281990
33	-386.588833	0.245165
34	-386.999009	0.205766
35	-387.409185	0.163336
36	-387.819361	0.119535
37	-388.229538	0.075156
38	-388.639714	0.029957
39	-389.049890	-0.014836
bisection interval found by 1-dim search: [-389.049890,-388.639714]
No.36	 toolpath -334.029835	[r = -388.914500] is calculated within 5.944506s.
-----
initial linear search begins: 
No.	x	f(x)
0	-368.386529	1.760506
1	-368.797088	1.692920
2	-369.207648	1.623536
3	-369.618207	1.553636
4	-370.028767	1.481224
5	-370.439326	1.408489
6	-370.849885	1.335209
7	-371.260445	1.260389
8	-371.671004	1.185310
9	-372.081564	1.110469
10	-372.492123	1.035725
11	-372.902683	0.963139
12	-373.313242	0.892682
13	-373.723801	0.825710
14	-374.134361	0.762934
15	-374.544920	0.705586
16	-374.955480	0.654310
17	-375.366039	0.610462
18	-375.776598	0.574319
19	-376.187158	0.545730
20	-376.597717	0.522961
21	-377.008277	0.504587
22	-377.418836	0.489258
23	-377.829396	0.475915
24	-378.239955	0.463023
25	-378.650514	0.449716
26	-379.061074	0.434869
27	-379.471633	0.417708
28	-379.882193	0.397028
29	-380.292752	0.372684
30	-380.703312	0.343278
31	-381.113871	0.309001
32	-381.524430	0.271180
33	-381.934990	0.229931
34	-382.345549	0.228463
35	-382.756109	0.184603
36	-383.166668	0.139384
37	-383.577228	0.093600
38	-383.987787	0.046982
39	-384.398346	0.000271
40	-384.808906	-0.044770
bisection interval found by 1-dim search: [-384.808906,-384.398346]
No.37	 toolpath -329.519294	[r = -384.402356] is calculated within 5.864992s.
-----
initial linear search begins: 
No.	x	f(x)
0	-363.856018	1.765028
1	-364.266945	1.695040
2	-364.677872	1.622840
3	-365.088799	1.549753
4	-365.499725	1.475474
5	-365.910652	1.471965
6	-366.321579	1.396475
7	-366.732506	1.321057
8	-367.143432	1.243786
9	-367.554359	1.167549
10	-367.965286	1.092105
11	-368.376213	1.017403
12	-368.787139	0.945533
13	-369.198066	0.877145
14	-369.608993	0.812944
15	-370.019920	0.754168
16	-370.430846	0.701872
17	-370.841773	0.656524
18	-371.252700	0.618874
19	-371.663627	0.588573
20	-372.074553	0.564387
21	-372.485480	0.544604
22	-372.896407	0.528005
23	-373.307334	0.513159
24	-373.718260	0.498889
25	-374.129187	0.484222
26	-374.540114	0.468021
27	-374.951041	0.449525
28	-375.361967	0.427501
29	-375.772894	0.401561
30	-376.183821	0.371118
31	-376.594748	0.335511
32	-377.005674	0.296367
33	-377.416601	0.253775
34	-377.827528	0.208510
35	-378.238455	0.161861
36	-378.649381	0.114629
37	-379.060308	0.066513
38	-379.471235	0.018258
39	-379.882162	-0.028337
bisection interval found by 1-dim search: [-379.882162,-379.471235]
No.38	 toolpath -325.141637	[r = -379.629345] is calculated within 5.777836s.
-----
initial linear search begins: 
No.	x	f(x)
0	-359.063831	1.839314
1	-359.475141	1.767052
2	-359.886451	1.693401
3	-360.297762	1.618864
4	-360.709072	1.543126
5	-361.120382	1.466813
6	-361.531693	1.388897
7	-361.943003	1.310706
8	-362.354313	1.232732
9	-362.765623	1.155528
10	-363.176934	1.079021
11	-363.588244	1.005329
12	-363.999554	0.935095
13	-364.410865	0.869014
14	-364.822175	0.808332
15	-365.233485	0.754110
16	-365.644795	0.706806
17	-366.056106	0.704844
18	-366.467416	0.665374
19	-366.878726	0.633862
20	-367.290037	0.607983
21	-367.701347	0.586913
22	-368.112657	0.568699
23	-368.523967	0.552400
24	-368.935278	0.536812
25	-369.346588	0.520708
26	-369.757898	0.503075
27	-370.169209	0.482960
28	-370.580519	0.459720
29	-370.991829	0.432377
30	-371.403139	0.400192
31	-371.814450	0.363535
32	-372.225760	0.322537
33	-372.637070	0.278490
34	-373.048381	0.232276
35	-373.459691	0.184191
36	-373.871001	0.134989
37	-374.282312	0.085418
38	-374.693622	0.036230
39	-375.104932	-0.012343
bisection interval found by 1-dim search: [-375.104932,-374.693622]
No.39	 toolpath -320.511987	[r = -374.999695] is calculated within 5.812514s.
-----
initial linear search begins: 
No.	x	f(x)
0	-354.415824	0.412589
1	-354.827502	0.417059
2	-355.239179	0.377415
3	-355.650857	0.333384
4	-356.062534	0.285919
5	-356.474211	0.235922
6	-356.885889	0.183681
7	-357.297566	1.372030
8	-357.709244	1.292624
9	-358.120921	1.213987
10	-358.532598	1.136733
11	-358.944276	1.061552
12	-359.355953	0.989204
13	-359.767631	0.921664
14	-360.179308	0.859521
15	-360.590985	0.803840
16	-361.002663	0.755068
17	-361.414340	0.713655
18	-361.826018	0.680277
19	-362.237695	0.652585
20	-362.649372	0.629619
21	-363.061050	0.609926
22	-363.472727	0.592042
23	-363.884405	0.574789
24	-364.296082	0.557221
25	-364.707759	0.538170
26	-365.119437	0.516681
27	-365.531114	0.492124
28	-365.942792	0.490972
29	-366.354469	0.462271
30	-366.766146	0.428732
31	-367.177824	0.390302
32	-367.589501	0.348359
33	-368.001179	0.302938
34	-368.412856	0.254817
35	-368.824533	0.205326
36	-369.236211	0.154714
37	-369.647888	0.103735
38	-370.059566	0.053141
39	-370.471243	0.003153
40	-370.882920	-0.044895
bisection interval found by 1-dim search: [-370.882920,-370.471243]
No.40	 toolpath -316.010070	[r = -370.497777] is calculated within 5.865541s.
-----
initial linear search begins: 
No.	x	f(x)
0	-349.896289	0.481331
1	-350.308319	0.439619
2	-350.720349	0.393613
3	-351.132379	0.344270
4	-351.544408	0.292489
5	-351.956438	0.238543
6	-352.368468	0.183191
7	-352.780498	0.127194
8	-353.192527	0.071312
9	-353.604557	0.016303
10	-354.016587	-0.037621
bisection interval found by 1-dim search: [-354.016587,-353.604557]
No.41	 toolpath -311.456332	[r = -353.729293] is calculated within 3.481531s.
-----
initial linear search begins: 
No.	x	f(x)
0	-333.064181	0.684099
1	-333.477484	0.632455
2	-333.890786	0.577569
3	-334.304088	0.520351
4	-334.717390	0.527525
5	-335.130692	0.468553
6	-335.543995	0.408146
7	-335.957297	0.346426
8	-336.370599	0.285465
9	-336.783901	0.225388
10	-337.197204	0.166353
11	-337.610506	0.109222
12	-338.023808	0.055445
13	-338.437110	0.004868
14	-338.850413	-0.040959
bisection interval found by 1-dim search: [-338.850413,-338.437110]
No.42	 toolpath -296.205316	[r = -338.478279] is calculated within 3.964487s.
-----
initial linear search begins: 
No.	x	f(x)
0	-317.758019	0.916166
1	-318.172424	0.860057
2	-318.586829	0.800691
3	-319.001235	0.738323
4	-319.415640	0.674445
5	-319.830045	0.609200
6	-320.244450	0.543366
7	-320.658855	0.477028
8	-321.073261	0.412369
9	-321.487666	0.348150
10	-321.902071	0.286592
11	-322.316476	0.228525
12	-322.730881	0.173185
13	-323.145287	0.123276
14	-323.559692	0.078133
15	-323.974097	0.060652
16	-324.388502	0.059602
17	-324.802907	0.058553
18	-325.217313	0.057505
19	-325.631718	0.056457
20	-326.046123	0.055409
21	-326.460528	0.054362
22	-326.874933	0.053316
23	-327.289339	0.052270
24	-327.703744	0.051225
25	-328.118149	0.050180
26	-328.532554	0.049135
27	-328.946959	0.048091
28	-329.361365	0.047048
29	-329.775770	0.046005
30	-330.190175	0.044963
31	-330.604580	0.043921
32	-331.018985	0.042880
33	-331.433391	0.041839
34	-331.847796	0.039440
35	-332.262201	0.030376
36	-332.676606	0.013904
37	-333.091011	-0.008718
bisection interval found by 1-dim search: [-333.091011,-332.676606]
No.43	 toolpath -291.132171	[r = -332.941275] is calculated within 5.640066s.
-----
initial linear search begins: 
No.	x	f(x)
0	-312.201629	0.936839
1	-312.616422	0.875301
2	-313.031215	0.810838
3	-313.446008	0.744261
4	-313.860801	0.677097
5	-314.275594	0.609441
6	-314.690387	0.542074
7	-315.105180	0.475079
8	-315.519972	0.409312
9	-315.934765	0.346320
10	-316.349558	0.286341
11	-316.764351	0.230365
12	-317.179144	0.237231
13	-317.593937	0.185113
14	-318.008730	0.138730
15	-318.423523	0.096800
16	-318.838316	0.087910
17	-319.253109	0.086845
18	-319.667902	0.085781
19	-320.082695	0.084716
20	-320.497488	0.083653
21	-320.912280	0.082590
22	-321.327073	0.081527
23	-321.741866	0.080465
24	-322.156659	0.079404
25	-322.571452	0.078343
26	-322.986245	0.077283
27	-323.401038	0.076223
28	-323.815831	0.075164
29	-324.230624	0.074105
30	-324.645417	0.073047
31	-325.060210	0.071989
32	-325.475003	0.070932
33	-325.889796	0.069875
34	-326.304588	0.066196
35	-326.719381	0.055460
36	-327.134174	0.037313
37	-327.548967	0.013271
38	-327.963760	-0.015675
bisection interval found by 1-dim search: [-327.963760,-327.548967]
No.44	 toolpath -285.936726	[r = -327.744212] is calculated within 5.720795s.
-----
initial linear search begins: 
No.	x	f(x)
0	-306.986677	1.015802
1	-307.401827	0.952742
2	-307.816978	0.886739
3	-308.232129	0.819332
4	-308.647279	0.749894
5	-309.062430	0.680679
6	-309.477581	0.611748
7	-309.892731	0.543169
8	-310.307882	0.475801
9	-310.723033	0.411212
10	-311.138184	0.349625
11	-311.553334	0.292035
12	-311.968485	0.238870
13	-312.383636	0.191008
14	-312.798786	0.148071
15	-313.213937	0.114723
16	-313.629088	0.113572
17	-314.044238	0.112420
18	-314.459389	0.111270
19	-314.874540	0.110120
20	-315.289691	0.108970
21	-315.704841	0.107821
22	-316.119992	0.106673
23	-316.535143	0.105525
24	-316.950293	0.106221
25	-317.365444	0.105144
26	-317.780595	0.104068
27	-318.195745	0.102993
28	-318.610896	0.101918
29	-319.026047	0.100844
30	-319.441198	0.099770
31	-319.856348	0.098697
32	-320.271499	0.097625
33	-320.686650	0.096496
34	-321.101800	0.091351
35	-321.516951	0.079122
36	-321.932102	0.059474
37	-322.347252	0.033656
38	-322.762403	0.003453
39	-323.177554	-0.030354
bisection interval found by 1-dim search: [-323.177554,-322.762403]
No.45	 toolpath -280.997893	[r = -322.805378] is calculated within 5.749611s.
-----
initial linear search begins: 
No.	x	f(x)
0	-302.031118	1.017525
1	-302.446603	1.026336
2	-302.862088	0.958873
3	-303.277573	0.890008
4	-303.693058	0.819083
5	-304.108544	0.748389
6	-304.524029	0.677226
7	-304.939514	0.607890
8	-305.354999	0.539002
9	-305.770484	0.472894
10	-306.185970	0.409779
11	-306.601455	0.350078
12	-307.016940	0.295938
13	-307.432425	0.246533
14	-307.847910	0.202044
15	-308.263396	0.162980
16	-308.678881	0.141206
17	-309.094366	0.140039
18	-309.509851	0.138873
19	-309.925336	0.137707
20	-310.340822	0.136542
21	-310.756307	0.135377
22	-311.171792	0.134214
23	-311.587277	0.133050
24	-312.002762	0.131888
25	-312.418248	0.130725
26	-312.833733	0.129564
27	-313.249218	0.128403
28	-313.664703	0.127242
29	-314.080188	0.126083
30	-314.495674	0.124923
31	-314.911159	0.123765
32	-315.326644	0.121795
33	-315.742129	0.114180
34	-316.157614	0.099351
35	-316.573100	0.077414
36	-316.988585	0.080324
37	-317.404070	0.053301
38	-317.819555	0.021327
39	-318.235041	-0.013613
bisection interval found by 1-dim search: [-318.235041,-317.819555]
No.46	 toolpath -276.266069	[r = -318.075176] is calculated within 5.801139s.
-----
initial linear search begins: 
No.	x	f(x)
0	-297.285148	1.089437
1	-297.700948	1.020106
2	-298.116749	0.949485
3	-298.532549	0.876880
4	-298.948350	0.804622
5	-299.364150	0.731979
6	-299.779951	0.660536
7	-300.195752	0.591111
8	-300.611552	0.523151
9	-301.027353	0.459017
10	-301.443153	0.398413
11	-301.858954	0.342924
12	-302.274754	0.350077
13	-302.690555	0.299252
14	-303.106356	0.253335
15	-303.522156	0.212847
16	-303.937957	0.177770
17	-304.353757	0.166830
18	-304.769558	0.165648
19	-305.185358	0.164467
20	-305.601159	0.163286
21	-306.016960	0.162106
22	-306.432760	0.160927
23	-306.848561	0.159748
24	-307.264361	0.158570
25	-307.680162	0.157392
26	-308.095962	0.156215
27	-308.511763	0.155039
28	-308.927564	0.153863
29	-309.343364	0.152688
30	-309.759165	0.151514
31	-310.174965	0.150340
32	-310.590766	0.147446
33	-311.006566	0.138407
34	-311.422367	0.122152
35	-311.838168	0.098800
36	-312.253968	0.069249
37	-312.669769	0.035502
38	-313.085569	-0.001733
bisection interval found by 1-dim search: [-313.085569,-312.669769]
No.47	 toolpath -271.726630	[r = -313.066891] is calculated within 6.041912s.
-----
initial linear search begins: 
No.	x	f(x)
0	-292.260433	1.166195
1	-292.676563	1.095414
2	-293.092692	1.022559
3	-293.508821	0.949236
4	-293.924950	0.874696
5	-294.341079	0.800534
6	-294.757208	0.727571
7	-295.173337	0.656625
8	-295.589467	0.587113
9	-296.005596	0.521435
10	-296.421725	0.459263
11	-296.837854	0.402208
12	-297.253983	0.350464
13	-297.670112	0.303610
14	-298.086241	0.262176
15	-298.502371	0.225833
16	-298.918500	0.195424
17	-299.334629	0.194154
18	-299.750758	0.192885
19	-300.166887	0.191616
20	-300.583016	0.190347
21	-300.999145	0.189080
22	-301.415275	0.187813
23	-301.831404	0.186546
24	-302.247533	0.187180
25	-302.663662	0.185985
26	-303.079791	0.184792
27	-303.495920	0.183598
28	-303.912049	0.182406
29	-304.328179	0.181214
30	-304.744308	0.180022
31	-305.160437	0.178828
32	-305.576566	0.174628
33	-305.992695	0.164149
34	-306.408824	0.146462
35	-306.824954	0.121413
36	-307.241083	0.090674
37	-307.657212	0.055100
38	-308.073341	0.016746
39	-308.489470	-0.023855
bisection interval found by 1-dim search: [-308.489470,-308.073341]
No.48	 toolpath -266.902946	[r = -308.244832] is calculated within 5.908479s.
-----
initial linear search begins: 
No.	x	f(x)
0	-287.422815	1.158214
1	-287.839255	1.083569
2	-288.255695	1.008571
3	-288.672136	0.932436
4	-289.088576	0.856783
5	-289.505016	0.782434
6	-289.921457	0.792133
7	-290.337897	0.718971
8	-290.754337	0.648718
9	-291.170778	0.580881
10	-291.587218	0.517870
11	-292.003658	0.459306
12	-292.420099	0.405566
13	-292.836539	0.357263
14	-293.252979	0.314383
15	-293.669420	0.276905
16	-294.085860	0.244533
17	-294.502300	0.223846
18	-294.918741	0.222558
19	-295.335181	0.221272
20	-295.751622	0.219986
21	-296.168062	0.218701
22	-296.584502	0.217416
23	-297.000943	0.216132
24	-297.417383	0.214849
25	-297.833823	0.213567
26	-298.250264	0.212285
27	-298.666704	0.211004
28	-299.083144	0.209724
29	-299.499585	0.208444
30	-299.916025	0.206637
31	-300.332465	0.200116
32	-300.748906	0.187181
33	-301.165346	0.166917
34	-301.581786	0.139680
35	-301.998227	0.106364
36	-302.414667	0.110989
37	-302.831107	0.073958
38	-303.247548	0.034159
39	-303.663988	-0.007902
bisection interval found by 1-dim search: [-303.663988,-303.247548]
No.49	 toolpath -262.246459	[r = -303.586719] is calculated within 5.793711s.
-----
initial linear search begins: 
No.	x	f(x)
0	-282.749911	1.228943
1	-283.166647	1.153723
2	-283.583384	1.076535
3	-284.000120	0.998997
4	-284.416856	0.922744
5	-284.833592	0.846173
6	-285.250328	0.772537
7	-285.667064	0.700396
8	-286.083800	0.631533
9	-286.500537	0.567620
10	-286.917273	0.507635
11	-287.334009	0.453583
12	-287.750745	0.404398
13	-288.167481	0.360240
14	-288.584217	0.321587
15	-289.000954	0.288399
16	-289.417690	0.260628
17	-289.834426	0.264002
18	-290.251162	0.251593
19	-290.667898	0.250288
20	-291.084634	0.248984
21	-291.501370	0.247681
22	-291.918107	0.246379
23	-292.334843	0.245077
24	-292.751579	0.243776
25	-293.168315	0.242476
26	-293.585051	0.241176
27	-294.001787	0.239877
28	-294.418523	0.238579
29	-294.835260	0.237282
30	-295.251996	0.234667
31	-295.668732	0.226805
32	-296.085468	0.212537
33	-296.502204	0.190948
34	-296.918940	0.162082
35	-297.335677	0.127719
36	-297.752413	0.088640
37	-298.169149	0.046965
38	-298.585885	0.003603
39	-299.002621	-0.040698
bisection interval found by 1-dim search: [-299.002621,-298.585885]
No.50	 toolpath -257.745129	[r = -298.616001] is calculated within 5.846806s.
-----
initial linear search begins: 
No.	x	f(x)
0	-277.763670	0.310760
1	-278.180716	0.282941
2	-278.597763	0.260631
3	-279.014810	0.982093
4	-279.431856	0.904900
5	-279.848903	0.914117
6	-280.265949	0.838977
7	-280.682996	0.765303
8	-281.100043	0.694896
9	-281.517089	0.628809
10	-281.934136	0.567900
11	-282.351183	0.511791
12	-282.768229	0.461117
13	-283.185276	0.415861
14	-283.602322	0.375655
15	-284.019369	0.340920
16	-284.436416	0.311605
17	-284.853462	0.287651
18	-285.270509	0.282256
19	-285.687556	0.280860
20	-286.104602	0.279464
21	-286.521649	0.278070
22	-286.938695	0.276676
23	-287.355742	0.275283
