The time spent in the parallel computing activating process is 0.000211s.
-----
No.1	 toolpath -521.207649	[r = -600.000000] is calculated within 0.048873s.
26	-402.063028	1.100339
27	-402.813500	0.998469
28	-403.563971	0.994232
29	-404.314443	0.989995
30	-405.064915	0.984772
31	-405.815387	0.830939
32	-406.565858	0.651805
33	-407.316330	0.555736
34	-408.066802	0.308008
35	-408.817274	0.268181
36	-409.567745	0.247022
37	-410.318217	0.046808
38	-411.068689	0.043369
39	-411.819160	0.042716
40	-412.569632	0.042064
41	-413.320104	0.041411
42	-414.070576	0.040758
43	-414.821047	0.040105
44	-415.571519	0.039453
45	-416.321991	0.038801
46	-417.072462	0.038149
47	-417.822934	0.036975
48	-418.573406	-0.074887
bisection interval found by 1-dim search: [-418.573406,-417.822934]
No.24	 toolpath -355.824838	[r = -418.261931] is calculated within 10.816538s.
-----
initial linear search begins: 
No.	x	f(x)
0	-380.723531	5.465920
1	-381.474299	5.084096
2	-382.225067	5.003847
3	-382.975835	4.914034
4	-383.726603	4.764845
5	-384.477371	4.549467
6	-385.228139	4.358389
7	-385.978907	4.174367
8	-386.729675	3.995027
9	-387.480443	3.821307
10	-388.231211	3.623304
11	-388.981979	3.433726
12	-389.732747	3.353804
13	-390.483515	3.212487
14	-391.234283	3.046918
15	-391.985051	2.851091
16	-392.735819	2.675728
17	-393.486587	2.525544
18	-394.237355	2.384675
19	-394.988123	2.226786
20	-395.738891	2.010227
21	-396.489659	1.708761
22	-397.240427	1.528296
23	-397.991195	1.470296
24	-398.741963	1.475143
25	-399.492731	1.222744
26	-400.243499	1.125430
27	-400.994267	1.019005
28	-401.745035	1.014768
29	-402.495803	1.010530
30	-403.246571	1.005223
31	-403.997339	0.851540
32	-404.748107	0.670214
33	-405.498875	0.573846
34	-406.249643	0.324374
35	-407.000411	0.282878
36	-407.751179	0.261800
37	-408.501947	0.060108
38	-409.252715	0.046531
39	-410.003483	0.045877
40	-410.754251	0.045223
41	-411.505019	0.044569
42	-412.255787	0.043916
43	-413.006555	0.043263
44	-413.757323	0.042609
45	-414.508091	0.041956
46	-415.258859	0.041303
47	-416.009627	0.040044
48	-416.760395	-0.071749
bisection interval found by 1-dim search: [-416.760395,-416.009627]
No.25	 toolpath -354.026367	[r = -416.463460] is calculated within 10.477054s.
-----
initial linear search begins: 
No.	x	f(x)
0	-378.910429	5.522735
1	-379.661490	5.135214
2	-380.412550	5.053218
3	-381.163611	4.962253
4	-381.914672	4.813243
5	-382.665732	4.596883
6	-383.416793	4.404619
7	-384.167854	4.219601
8	-384.918914	4.038333
9	-385.669975	3.864507
10	-386.421035	3.665651
11	-387.172096	3.474726
12	-387.923157	3.320102
13	-388.674217	3.174013
14	-389.425278	2.985265
15	-390.176338	2.887382
16	-390.927399	2.711628
17	-391.678460	2.560299
18	-392.429520	2.417769
19	-393.180581	2.259009
20	-393.931642	2.041834
21	-394.682702	1.739442
22	-395.433763	1.557031
23	-396.184823	1.494805
24	-396.935884	1.451828
25	-397.686945	1.248548
26	-398.438005	1.150329
27	-399.189066	1.039373
28	-399.940127	1.035136
29	-400.691187	1.030898
30	-401.442248	1.025658
31	-402.193308	0.870814
32	-402.944369	0.688970
33	-403.695430	0.591094
34	-404.446490	0.341674
35	-405.197551	0.297458
36	-405.948611	0.276007
37	-406.699672	0.073298
38	-407.450733	0.049671
39	-408.201793	0.049016
40	-408.952854	0.048362
41	-409.703915	0.047707
42	-410.454975	0.047053
43	-411.206036	0.046398
44	-411.957096	0.045744
45	-412.708157	0.045089
46	-413.459218	0.044436
47	-414.210278	0.043158
48	-414.961339	-0.069720
bisection interval found by 1-dim search: [-414.961339,-414.210278]
No.26	 toolpath -352.244798	[r = -414.681892] is calculated within 10.541638s.
-----
initial linear search begins: 
No.	x	f(x)
0	-377.114435	5.579065
1	-377.865784	5.185896
2	-378.617133	5.102122
3	-379.368482	5.010648
4	-380.119831	4.861192
5	-380.871181	4.643865
6	-381.622530	4.450424
7	-382.373879	4.264420
8	-383.125228	4.082002
9	-383.876577	3.907309
10	-384.627926	3.707614
11	-385.379275	3.515353
12	-386.130624	3.359455
13	-386.881974	3.212601
14	-387.633323	3.022262
15	-388.384672	2.831139
16	-389.136021	2.667162
17	-389.887370	2.594078
18	-390.638719	2.450549
19	-391.390068	2.290927
20	-392.141418	2.073146
21	-392.892767	1.769842
22	-393.644116	1.585495
23	-394.395465	1.522306
24	-395.146814	1.428737
25	-395.898163	1.274107
26	-396.649512	1.174428
27	-397.400861	1.059543
28	-398.152211	1.055306
29	-398.903560	1.051068
30	-399.654909	1.045893
31	-400.406258	0.891079
32	-401.157607	0.707052
33	-401.908956	0.608899
34	-402.660305	0.358827
35	-403.411655	0.311897
36	-404.163004	0.290535
37	-404.914353	0.087797
38	-405.665702	0.052784
39	-406.417051	0.052129
40	-407.168400	0.051474
41	-407.919749	0.050818
42	-408.671098	0.050162
43	-409.422448	0.049507
44	-410.173797	0.048852
45	-410.925146	0.048197
46	-411.676495	0.047542
47	-412.427844	0.046173
48	-413.179193	-0.067712
bisection interval found by 1-dim search: [-413.179193,-412.427844]
No.27	 toolpath -350.480155	[r = -412.915781] is calculated within 10.469073s.
-----
initial linear search begins: 
No.	x	f(x)
0	-375.334090	5.634931
1	-376.085724	5.236163
2	-376.837358	5.150579
3	-377.588991	5.058605
4	-378.340625	4.909630
5	-379.092259	4.691372
6	-379.843893	4.495822
7	-380.595527	4.308841
8	-381.347161	4.126067
9	-382.098794	3.949729
10	-382.850428	3.749209
11	-383.602062	3.555624
12	-384.353696	3.398458
13	-385.105330	3.250844
14	-385.856963	3.059804
15	-386.608597	2.867494
16	-387.360231	2.702343
17	-388.111865	2.555633
18	-388.863499	2.406887
19	-389.615133	2.223824
20	-390.366766	2.105375
21	-391.118400	1.799974
22	-391.870034	1.614072
23	-392.621668	1.549553
24	-393.373302	1.441425
25	-394.124935	1.299434
26	-394.876569	1.198868
27	-395.628203	1.079521
28	-396.379837	1.075284
29	-397.131471	1.071046
30	-397.883104	1.065935
31	-398.634738	0.911169
32	-399.386372	0.725471
33	-400.138006	0.626544
34	-400.889640	0.375838
35	-401.641274	0.326201
36	-402.392907	0.304470
37	-403.144541	0.102176
38	-403.896175	0.055873
39	-404.647809	0.055216
40	-405.399443	0.054560
41	-406.151076	0.053904
42	-406.902710	0.053248
43	-407.654344	0.052591
44	-408.405978	0.051935
45	-409.157612	0.051280
46	-409.909246	0.050623
47	-410.660879	0.049236
48	-411.412513	-0.064623
bisection interval found by 1-dim search: [-411.412513,-410.660879]
No.28	 toolpath -348.725120	[r = -411.160745] is calculated within 10.738976s.
-----
initial linear search begins: 
No.	x	f(x)
0	-373.564975	5.690493
1	-374.316890	5.286179
2	-375.068806	5.198747
3	-375.820721	5.106280
4	-376.572637	4.956873
5	-377.324552	4.737679
6	-378.076467	4.540959
7	-378.828383	4.353007
8	-379.580298	4.169105
9	-380.332214	3.991902
10	-381.084129	3.790569
11	-381.836044	3.595668
12	-382.587960	3.436611
13	-383.339875	3.288864
14	-384.091791	3.097134
15	-384.843706	2.902855
16	-385.595621	2.736627
17	-386.347537	2.588896
18	-387.099452	2.439228
19	-387.851368	2.255423
20	-388.603283	1.985316
21	-389.355198	1.706196
22	-390.107114	1.642120
23	-390.859029	1.576638
24	-391.610945	1.467726
25	-392.362860	1.324610
26	-393.114776	1.223164
27	-393.866691	1.099375
28	-394.618606	1.095138
29	-395.370522	1.090901
30	-396.122437	1.085713
31	-396.874353	0.931147
32	-397.626268	0.743789
33	-398.378183	0.643357
34	-399.130099	0.391665
35	-399.882014	0.340417
36	-400.633930	0.318782
37	-401.385845	0.115039
38	-402.137760	0.058947
39	-402.889676	0.058289
40	-403.641591	0.057632
41	-404.393507	0.056975
42	-405.145422	0.056318
43	-405.897337	0.055661
44	-406.649253	0.055003
45	-407.401168	0.054347
46	-408.153084	0.053690
47	-408.904999	0.052205
48	-409.656914	-0.061546
bisection interval found by 1-dim search: [-409.656914,-408.904999]
No.29	 toolpath -346.984113	[r = -409.419738] is calculated within 10.517659s.
-----
initial linear search begins: 
No.	x	f(x)
0	-371.810065	5.745649
1	-372.562259	5.335842
2	-373.314452	5.246123
3	-374.066646	5.152927
4	-374.818839	5.003742
5	-375.571033	4.783626
6	-376.323226	4.585743
7	-377.075420	4.396829
8	-377.827613	4.211016
9	-378.579806	4.033745
10	-379.332000	3.831611
11	-380.084193	3.634630
12	-380.836387	3.475085
13	-381.588580	3.325843
14	-382.340774	3.133285
15	-383.092967	2.938726
16	-383.845161	2.770635
17	-384.597354	2.621890
18	-385.349547	2.471308
19	-386.101741	2.287741
20	-386.853934	2.016139
21	-387.606128	1.735448
22	-388.358321	1.636427
23	-389.110515	1.554209
24	-389.862708	1.493818
25	-390.614902	1.349583
26	-391.367095	1.247267
27	-392.119289	1.119063
28	-392.871482	1.114826
29	-393.623675	1.110588
30	-394.375869	1.105466
31	-395.128062	0.949780
32	-395.880256	0.761441
33	-396.632449	0.660761
34	-397.384643	0.408457
35	-398.136836	0.354517
36	-398.889030	0.332515
37	-399.641223	0.127792
38	-400.393417	0.061999
39	-401.145610	0.061340
40	-401.897803	0.060682
41	-402.649997	0.060024
42	-403.402190	0.059366
43	-404.154384	0.058708
44	-404.906577	0.058050
45	-405.658771	0.057392
46	-406.410964	0.056735
47	-407.163158	0.055149
48	-407.915351	-0.059582
bisection interval found by 1-dim search: [-407.915351,-407.163158]
No.30	 toolpath -345.254215	[r = -407.689840] is calculated within 10.756133s.
-----
initial linear search begins: 
No.	x	f(x)
0	-370.066417	5.800477
1	-370.818886	5.385234
2	-371.571354	5.293590
3	-372.323822	5.199918
4	-373.076291	5.050314
5	-373.828759	4.829288
6	-374.581228	4.630247
7	-375.333696	4.440377
8	-376.086165	4.253448
9	-376.838633	4.075324
10	-377.591102	3.871456
11	-378.343570	3.674115
12	-379.096039	3.513320
13	-379.848507	3.363323
14	-380.600975	3.170098
15	-381.353444	2.973578
16	-382.105912	2.805131
17	-382.858381	2.654669
18	-383.610849	2.503914
19	-384.363318	2.318886
20	-385.115786	2.046766
21	-385.868255	1.764518
22	-386.620723	1.663940
23	-387.373192	1.581056
24	-388.125660	1.447232
25	-388.878129	1.319472
26	-389.630597	1.201551
27	-390.383065	1.138617
28	-391.135534	1.134381
29	-391.888002	1.130143
30	-392.640471	1.124945
31	-393.392939	0.969484
32	-394.145408	0.779504
33	-394.897876	0.677321
34	-395.650345	0.424045
35	-396.402813	0.368522
36	-397.155282	0.346623
37	-397.907750	0.141908
38	-398.660218	0.065034
39	-399.412687	0.064375
40	-400.165155	0.063716
41	-400.917624	0.063056
42	-401.670092	0.062398
43	-402.422561	0.061739
44	-403.175029	0.061080
45	-403.927498	0.060421
46	-404.679966	0.059763
47	-405.432435	0.058158
48	-406.184903	-0.057632
bisection interval found by 1-dim search: [-406.184903,-405.432435]
No.31	 toolpath -343.535442	[r = -405.971067] is calculated within 10.451321s.
-----
initial linear search begins: 
No.	x	f(x)
0	-368.334045	5.854977
1	-369.086785	5.434357
2	-369.839526	5.340747
3	-370.592266	5.246607
4	-371.345006	5.096587
5	-372.097747	4.874665
6	-372.850487	4.674471
7	-373.603228	4.483652
8	-374.355968	4.295614
9	-375.108709	4.115782
10	-375.861449	3.911988
11	-376.614190	3.713356
12	-377.366930	3.550673
13	-378.119670	3.399819
14	-378.872411	3.205783
15	-379.625151	3.009008
16	-380.377892	2.838701
17	-381.130632	2.687911
18	-381.883373	2.535581
19	-382.636113	2.349828
20	-383.388854	2.077199
21	-384.141594	1.793407
22	-384.894334	1.691274
23	-385.647075	1.607161
24	-386.399815	1.472920
25	-387.152556	1.344109
26	-387.905296	1.225637
27	-388.658037	1.155880
28	-389.410777	1.151536
29	-390.163518	1.149564
30	-390.916258	1.144434
31	-391.668998	0.987864
32	-392.421739	0.797458
33	-393.174479	0.694503
34	-393.927220	0.440638
35	-394.679960	0.382434
36	-395.432701	0.360171
37	-396.185441	0.154490
38	-396.938181	0.068052
39	-397.690922	0.067392
40	-398.443662	0.066733
41	-399.196403	0.066073
42	-399.949143	0.065413
43	-400.701884	0.064753
44	-401.454624	0.064094
45	-402.207365	0.063434
46	-402.960105	0.062774
47	-403.712845	0.061063
48	-404.465586	-0.054592
bisection interval found by 1-dim search: [-404.465586,-403.712845]
No.32	 toolpath -341.824869	[r = -404.261964] is calculated within 10.452283s.
-----
initial linear search begins: 
No.	x	f(x)
0	-366.611481	5.907131
1	-367.364490	5.483270
2	-368.117500	5.387654
3	-368.870510	5.292393
4	-369.623519	5.142620
5	-370.376529	4.919811
6	-371.129539	4.718469
7	-371.882548	4.526706
8	-372.635558	4.337565
9	-373.388568	4.156882
10	-374.141577	3.951363
11	-374.894587	3.751611
12	-375.647597	3.587825
13	-376.400606	3.436867
14	-377.153616	3.241277
15	-377.906626	3.043451
16	-378.659635	2.872093
17	-379.412645	2.720307
18	-380.165655	2.567079
19	-380.918664	2.380605
20	-381.671674	2.107474
21	-382.424684	1.822151
22	-383.177693	1.718193
23	-383.930703	1.633691
24	-384.683713	1.498473
25	-385.436722	1.368150
26	-386.189732	1.249595
27	-386.942742	1.175678
28	-387.695751	1.171335
29	-388.448761	1.166991
30	-389.201771	1.112984
31	-389.954780	1.007348
32	-390.707790	0.814777
33	-391.460800	0.710859
34	-392.213809	0.456034
35	-392.966819	0.396270
36	-393.719829	0.373642
37	-394.472838	0.167000
38	-395.225848	0.071058
39	-395.978857	0.070397
40	-396.731867	0.069736
41	-397.484877	0.069076
42	-398.237886	0.068415
43	-398.990896	0.067754
44	-399.743906	0.067094
45	-400.496915	0.066434
46	-401.249925	0.065773
47	-402.002935	0.063950
48	-402.755944	-0.053775
bisection interval found by 1-dim search: [-402.755944,-402.002935]
No.33	 toolpath -340.126920	[r = -402.562544] is calculated within 10.456618s.
-----
initial linear search begins: 
No.	x	f(x)
0	-364.898738	5.961030
1	-365.652014	5.531916
2	-366.405290	5.434251
3	-367.158566	5.338533
4	-367.911842	5.188354
5	-368.665119	4.965647
6	-369.418395	4.762187
7	-370.171671	4.569487
8	-370.924947	4.379251
9	-371.678223	4.197718
10	-372.431499	3.992392
11	-373.184775	3.790406
12	-373.938052	3.626032
13	-374.691328	3.473677
14	-375.444604	3.277446
15	-376.197880	3.078484
16	-376.951156	2.905988
17	-377.704432	2.752489
18	-378.457708	2.598369
19	-379.210984	2.411180
20	-379.964261	2.138997
21	-380.717537	1.850714
22	-381.470813	1.745470
23	-382.224089	1.660048
24	-382.977365	1.523857
25	-383.730641	1.392495
26	-384.483917	1.273397
27	-385.237193	1.195342
28	-385.990470	1.190998
29	-386.743746	1.186653
30	-387.497022	1.132980
31	-388.250298	0.908009
32	-389.003574	0.784986
33	-389.756850	0.727842
34	-390.510126	0.472447
35	-391.263403	0.410012
36	-392.016679	0.387496
37	-392.769955	0.180885
38	-393.523231	0.074047
39	-394.276507	0.073385
40	-395.029783	0.072723
41	-395.783059	0.072062
42	-396.536335	0.071401
43	-397.289612	0.070739
44	-398.042888	0.070078
45	-398.796164	0.069417
46	-399.549440	0.068756
47	-400.302716	0.066913
48	-401.055992	-0.050754
bisection interval found by 1-dim search: [-401.055992,-400.302716]
No.34	 toolpath -338.438670	[r = -400.875765] is calculated within 10.460585s.
-----
initial linear search begins: 
No.	x	f(x)
0	-363.198794	6.014595
1	-363.952334	5.579627
2	-364.705873	5.480120
3	-365.459412	5.383705
4	-366.212952	5.233791
5	-366.966491	5.009246
6	-367.720031	4.805625
7	-368.473570	4.611994
8	-369.227110	4.420670
9	-369.980649	4.237425
10	-370.734188	4.031252
11	-371.487728	3.828957
12	-372.241267	3.662696
13	-372.994807	3.509494
14	-373.748346	3.313388
15	-374.501885	3.112476
16	-375.255425	2.938942
17	-376.008964	2.784456
18	-376.762504	2.629450
19	-377.516043	2.441551
20	-378.269583	2.167439
21	-379.023122	1.879095
22	-379.776661	1.772021
23	-380.530201	1.686231
24	-381.283740	1.549074
25	-382.037280	1.416681
26	-382.790819	1.296161
27	-383.544358	1.214867
28	-384.297898	1.210524
29	-385.051437	1.206180
30	-385.804977	1.151954
31	-386.558516	0.926035
32	-387.312056	0.802065
33	-388.065595	0.631759
34	-388.819134	0.425241
35	-389.572674	0.422095
36	-390.326213	0.400782
37	-391.079753	0.193225
38	-391.833292	0.077019
39	-392.586831	0.076356
40	-393.340371	0.075693
41	-394.093910	0.075031
42	-394.847450	0.074369
43	-395.600989	0.073707
44	-396.354529	0.073044
45	-397.108068	0.072383
46	-397.861607	0.071721
47	-398.615147	0.069762
48	-399.368686	-0.048856
bisection interval found by 1-dim search: [-399.368686,-398.615147]
No.35	 toolpath -336.760131	[r = -399.197227] is calculated within 10.517372s.
-----
initial linear search begins: 
No.	x	f(x)
0	-361.507215	6.067886
1	-362.261015	5.627780
2	-363.014816	5.526153
3	-363.768616	5.429296
4	-364.522416	5.278986
5	-365.276216	5.054577
6	-366.030016	4.848837
7	-366.783817	4.654280
8	-367.537617	4.461052
9	-368.291417	4.277781
10	-369.045217	4.070866
11	-369.799018	3.867312
12	-370.552818	3.699158
13	-371.306618	3.545113
14	-372.060418	3.348228
15	-372.814219	3.146284
16	-373.568019	2.971717
17	-374.321819	2.816945
18	-375.075619	2.660363
19	-375.829419	2.471758
20	-376.583220	2.197166
21	-377.337020	1.907330
22	-378.090820	1.798699
23	-378.844620	1.711688
24	-379.598421	1.574155
25	-380.352221	1.440256
26	-381.106021	1.319680
27	-381.859821	1.234283
28	-382.613622	1.229939
29	-383.367422	1.225595
30	-384.121222	1.171713
31	-384.875022	0.944980
32	-385.628822	0.819506
33	-386.382623	0.649042
34	-387.136423	0.439291
35	-387.890223	0.436144
36	-388.644023	0.332643
37	-389.397824	0.079337
38	-390.151624	0.079977
39	-390.905424	0.079314
40	-391.659224	0.078651
41	-392.413024	0.077987
42	-393.166825	0.077325
43	-393.920625	0.076662
44	-394.674425	0.075998
45	-395.428225	0.075335
46	-396.182026	0.074673
47	-396.935826	0.072594
48	-397.689626	-0.046971
bisection interval found by 1-dim search: [-397.689626,-396.935826]
No.36	 toolpath -335.092789	[r = -397.529885] is calculated within 10.459010s.
-----
initial linear search begins: 
No.	x	f(x)
0	-359.826979	6.120838
1	-360.581037	5.676371
2	-361.335095	5.571875
3	-362.089153	5.474585
4	-362.843211	5.323883
5	-363.597269	5.098640
6	-364.351328	4.891769
7	-365.105386	4.696292
8	-365.859444	4.501986
9	-366.613502	4.317874
10	-367.367560	4.110227
11	-368.121618	3.904609
12	-368.875676	3.736037
13	-369.629734	3.581250
14	-370.383793	3.383756
15	-371.137851	3.180694
16	-371.891909	3.005011
17	-372.645967	2.848529
18	-373.400025	2.691824
19	-374.154083	2.502752
20	-374.908141	2.228151
21	-375.662199	1.935385
22	-376.416258	1.825198
23	-377.170316	1.737554
24	-377.924374	1.599068
25	-378.678432	1.464149
26	-379.432490	1.342154
27	-380.186548	1.253561
28	-380.940606	1.249218
29	-381.694665	1.244874
30	-382.448723	1.190447
31	-383.202781	0.963811
32	-383.956839	0.836369
33	-384.710897	0.664969
34	-385.464955	0.453243
35	-386.219013	0.450096
36	-386.973071	0.345761
37	-387.727130	0.082752
38	-388.481188	0.081981
39	-389.235246	0.081211
40	-389.989304	0.081591
41	-390.743362	0.080926
42	-391.497420	0.080263
43	-392.251478	0.079599
44	-393.005536	0.078935
45	-393.759595	0.078271
46	-394.513653	0.077608
47	-395.267711	0.075404
48	-396.021769	-0.043981
bisection interval found by 1-dim search: [-396.021769,-395.267711]
No.37	 toolpath -333.433714	[r = -395.869337] is calculated within 10.714117s.
-----
initial linear search begins: 
No.	x	f(x)
0	-358.153646	6.173554
1	-358.907960	5.724112
2	-359.662274	5.617386
3	-360.416588	5.519668
4	-361.170902	5.368576
5	-361.925215	5.143509
6	-362.679529	4.934511
7	-363.433843	4.738119
8	-364.188157	4.543574
9	-364.942471	4.357788
10	-365.696785	4.149418
11	-366.451098	3.943370
12	-367.205412	3.772756
13	-367.959726	3.617224
14	-368.714040	3.419130
15	-369.468354	3.214959
16	-370.222667	3.037419
17	-370.976981	2.880670
18	-371.731295	2.722390
19	-372.485609	2.532620
20	-373.239923	2.257553
21	-373.994237	1.963317
22	-374.748550	1.851575
23	-375.502864	1.763301
24	-376.257178	1.624441
25	-377.011492	1.487933
26	-377.765806	1.366297
27	-378.520119	1.272747
28	-379.274433	1.268403
29	-380.028747	1.264059
30	-380.783061	1.209985
31	-381.537375	0.982566
32	-382.291689	0.853619
33	-383.046002	0.682069
34	-383.800316	0.467129
35	-384.554630	0.463982
36	-385.308944	0.359848
37	-386.063258	0.086154
38	-386.817571	0.085382
39	-387.571885	0.084611
40	-388.326199	0.083840
41	-389.080513	0.083068
42	-389.834827	0.083190
43	-390.589141	0.082526
44	-391.343454	0.081861
45	-392.097768	0.081197
46	-392.852082	0.080532
47	-393.606396	0.078310
48	-394.360710	-0.041000
bisection interval found by 1-dim search: [-394.360710,-393.606396]
No.38	 toolpath -331.781443	[r = -394.217066] is calculated within 10.429476s.
-----
initial linear search begins: 
No.	x	f(x)
0	-356.488712	1.047470
1	-357.243279	5.771690
2	-357.997846	5.662685
3	-358.752413	5.563867
4	-359.506980	5.413066
5	-360.261547	5.187190
6	-361.016114	4.977063
7	-361.770681	4.779760
8	-362.525248	4.584153
9	-363.279815	4.397523
10	-364.034382	4.188438
11	-364.788950	3.980327
12	-365.543517	3.809314
13	-366.298084	3.653036
14	-367.052651	3.453420
15	-367.807218	3.248236
16	-368.561785	3.070425
17	-369.316352	2.911966
18	-370.070919	2.753577
19	-370.825486	2.563342
20	-371.580053	2.286822
21	-372.334620	1.991128
22	-373.089188	1.877829
23	-373.843755	1.788931
24	-374.598322	1.649130
25	-375.352889	1.511610
26	-376.107456	1.388556
27	-376.862023	1.291838
28	-377.616590	1.287494
29	-378.371157	1.283150
30	-379.125724	1.229434
31	-379.880291	1.000194
32	-380.634858	0.870792
33	-381.389425	0.699095
34	-382.143993	0.480949
35	-382.898560	0.477801
36	-383.653127	0.373874
37	-384.407694	0.089544
38	-385.162261	0.088771
39	-385.916828	0.087998
40	-386.671395	0.087226
41	-387.425962	0.086454
42	-388.180529	0.085681
43	-388.935096	0.084909
44	-389.689663	0.084137
45	-390.444230	0.084111
46	-391.198798	0.083446
47	-391.953365	0.081094
48	-392.707932	-0.039142
bisection interval found by 1-dim search: [-392.707932,-391.953365]
No.39	 toolpath -330.140407	[r = -392.576030] is calculated within 10.397273s.
-----
initial linear search begins: 
No.	x	f(x)
0	-354.835155	1.026245
1	-355.589972	1.031090
2	-356.344790	1.035936
3	-357.099607	1.040782
4	-357.854425	5.457258
5	-358.609242	5.230584
6	-359.364060	5.019335
7	-360.118877	4.821127
8	-360.873695	4.624466
9	-361.628512	4.436994
10	-362.383330	4.226217
11	-363.138147	4.017860
12	-363.892965	3.845633
13	-364.647782	3.687844
14	-365.402600	3.488410
15	-366.157417	3.282131
16	-366.912235	3.102464
17	-367.667052	2.943046
18	-368.421870	2.783795
19	-369.176687	2.592869
20	-369.931505	2.317357
21	-370.686322	2.018757
22	-371.441140	1.903903
23	-372.195957	1.814387
24	-372.950775	1.673650
25	-373.705592	1.535126
26	-374.460410	1.411547
27	-375.215227	1.310793
28	-375.970045	1.306449
29	-376.724862	1.302104
30	-377.479680	1.248751
31	-378.234497	1.018751
32	-378.989315	0.887374
33	-379.744132	0.716012
34	-380.498950	0.494671
35	-381.253767	0.491524
36	-382.008585	0.386775
37	-382.763402	0.099470
38	-383.518220	0.092138
39	-384.273037	0.091365
40	-385.027855	0.090592
41	-385.782672	0.089819
42	-386.537490	0.089046
43	-387.292307	0.088272
44	-388.047125	0.087500
45	-388.801942	0.086727
46	-389.556760	0.085954
47	-390.311577	0.083974
48	-391.066395	-0.037299
bisection interval found by 1-dim search: [-391.066395,-390.311577]
No.40	 toolpath -328.504724	[r = -390.941820] is calculated within 10.457980s.
-----
initial linear search begins: 
No.	x	f(x)
0	-353.188533	1.005104
1	-353.943599	1.009950
2	-354.698665	1.014796
3	-355.453730	1.019643
4	-356.208796	1.024491
5	-356.963862	1.029338
6	-357.718928	5.061453
7	-358.473993	4.861427
8	-359.229059	4.663786
9	-359.984125	4.476319
10	-360.739191	4.264840
11	-361.494256	4.054424
12	-362.249322	3.881135
13	-363.004388	3.722514
14	-363.759454	3.522337
15	-364.514519	3.315056
16	-365.269585	3.134381
17	-366.024651	2.974008
18	-366.779717	2.813897
19	-367.534782	2.622284
20	-368.289848	2.344859
21	-369.044914	2.046288
22	-369.799980	1.929879
23	-370.555045	1.839747
24	-371.310111	1.698078
25	-372.065177	1.558052
26	-372.820243	1.433555
27	-373.575308	1.329670
28	-374.330374	1.325326
29	-375.085440	1.320982
30	-375.840506	1.267098
31	-376.595571	1.036182
32	-377.350637	0.904370
33	-378.105703	0.731611
34	-378.860769	0.508341
35	-379.615834	0.505192
36	-380.370900	0.399621
37	-381.125966	0.111401
38	-381.881032	0.095496
39	-382.636097	0.094721
40	-383.391163	0.093948
41	-384.146229	0.093174
42	-384.901294	0.092400
43	-385.656360	0.091626
44	-386.411426	0.090852
45	-387.166492	0.090079
46	-387.921557	0.089305
47	-388.676623	0.052800
48	-389.431689	-0.215271
bisection interval found by 1-dim search: [-389.431689,-388.676623]
No.41	 toolpath -326.881737	[r = -388.936914] is calculated within 10.513441s.
-----
initial linear search begins: 
No.	x	f(x)
0	-351.168475	0.984732
1	-351.923844	0.989473
2	-352.679213	0.994214
3	-353.434581	0.998956
4	-354.189950	1.003698
5	-354.945319	1.008440
6	-355.700688	1.013184
7	-356.456057	1.017927
8	-357.211425	4.713485
9	-357.966794	4.524117
10	-358.722163	4.311734
11	-359.477532	4.100727
12	-360.232901	3.925179
13	-360.988269	3.766372
14	-361.743638	3.565588
15	-362.499007	3.356071
16	-363.254376	3.174089
17	-364.009744	3.012512
18	-364.765113	2.851389
19	-365.520482	2.659105
20	-366.275851	2.381494
21	-367.031220	2.080784
22	-367.786588	1.961645
23	-368.541957	1.870692
24	-369.297326	1.727884
25	-370.052695	1.587157
26	-370.808064	1.462318
27	-371.563432	1.352802
28	-372.318801	1.348458
29	-373.074170	1.344114
30	-373.829539	1.290478
31	-374.584908	1.058609
32	-375.340276	0.925095
33	-376.095645	0.751986
34	-376.851014	0.525092
35	-377.606383	0.521943
36	-378.361751	0.416406
37	-379.117120	0.127727
38	-379.872489	0.102863
39	-380.627858	0.101184
40	-381.383227	0.099505
41	-382.138595	0.097827
42	-382.893964	0.096515
43	-383.649333	0.095740
44	-384.404702	0.094965
45	-385.160071	0.094190
46	-385.915439	0.093416
47	-386.670808	0.056683
48	-387.426177	-0.210943
bisection interval found by 1-dim search: [-387.426177,-386.670808]
No.42	 toolpath -324.887829	[r = -386.944482] is calculated within 10.392210s.
-----
initial linear search begins: 
No.	x	f(x)
0	-349.161068	0.959534
1	-349.916736	0.964276
2	-350.672404	0.969018
3	-351.428073	0.973761
4	-352.183741	0.978504
5	-352.939409	0.983248
6	-353.695078	0.987992
7	-354.450746	0.992736
8	-355.206414	0.997481
9	-355.962082	1.002227
10	-356.717751	1.006973
11	-357.473419	4.145950
12	-358.229087	3.968983
13	-358.984756	3.808447
14	-359.740424	3.606724
15	-360.496092	3.396004
16	-361.251760	3.213585
17	-362.007429	3.050084
18	-362.763097	2.887900
19	-363.518765	2.694725
20	-364.274433	2.416466
21	-365.030102	2.114145
22	-365.785770	1.993231
23	-366.541438	1.901463
24	-367.297107	1.757521
25	-368.052775	1.615086
26	-368.808443	1.489131
27	-369.564111	1.375796
28	-370.319780	1.371452
29	-371.075448	1.367108
30	-371.831116	1.313727
31	-372.586784	1.080922
32	-373.342453	0.945213
33	-374.098121	0.770987
34	-374.853789	0.541747
35	-375.609458	0.538598
36	-376.365126	0.432055
