The time spent in the parallel computing activating process is 0.000477s.
-----
No.1	 toolpath -2118.237076	[r = -2200.000000] is calculated within 0.032668s.
10	-1246.955207	0.796633
11	-1247.490745	0.736246
12	-1248.026282	0.667602
13	-1248.561820	0.593309
14	-1249.097358	0.514745
15	-1249.632896	0.433026
16	-1250.168434	0.350569
17	-1250.703972	0.267669
18	-1251.239509	0.186066
19	-1251.775047	0.107586
20	-1252.310585	0.034150
21	-1252.846123	-0.032742
bisection interval found by 1-dim search: [-1252.846123,-1252.310585]
No.101	 toolpath -1210.769013	[r = -1252.576785] is calculated within 5.716381s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1225.781672	1.365058
1	-1226.317574	1.288078
2	-1226.853477	1.223943
3	-1227.389379	1.170872
4	-1227.925281	1.125202
5	-1228.461183	1.084272
6	-1228.997086	1.045084
7	-1229.532988	1.005209
8	-1230.068890	0.962435
9	-1230.604792	0.915156
10	-1231.140695	0.861308
11	-1231.676597	0.799396
12	-1232.212499	0.729205
13	-1232.748401	0.653358
14	-1233.284304	0.573226
15	-1233.820206	0.489918
16	-1234.356108	0.405153
17	-1234.892010	0.320648
18	-1235.427913	0.238118
19	-1235.963815	0.157991
20	-1236.499717	0.082898
21	-1237.035620	0.013815
22	-1237.571522	-0.046488
bisection interval found by 1-dim search: [-1237.571522,-1237.035620]
No.102	 toolpath -1195.343506	[r = -1237.152325] is calculated within 5.798835s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1210.339655	1.375363
1	-1210.875908	1.307999
2	-1211.412162	1.251750
3	-1211.948415	1.203718
4	-1212.484669	1.160513
5	-1213.020922	1.119406
6	-1213.557175	1.078216
7	-1214.093429	1.034417
8	-1214.629682	0.986393
9	-1215.165936	0.979776
10	-1215.702189	0.923956
11	-1216.238442	0.860481
12	-1216.774696	0.789338
13	-1217.310949	0.711977
14	-1217.847203	0.629612
15	-1218.383456	0.544736
16	-1218.919709	0.459132
17	-1219.455963	0.373051
18	-1219.992216	0.288243
19	-1220.528470	0.206546
20	-1221.064723	0.129891
21	-1221.600976	0.059765
22	-1222.137230	-0.002625
bisection interval found by 1-dim search: [-1222.137230,-1221.600976]
No.103	 toolpath -1180.304845	[r = -1222.112617] is calculated within 5.790951s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1195.283048	1.452689
1	-1195.819640	1.383204
2	-1196.356231	1.325366
3	-1196.892822	1.275771
4	-1197.429414	1.231018
5	-1197.966005	1.188690
6	-1198.502596	1.146009
7	-1199.039188	1.100751
8	-1199.575779	1.050897
9	-1200.112370	0.994631
10	-1200.648962	0.930916
11	-1201.185553	0.858715
12	-1201.722145	0.780601
13	-1202.258736	0.697230
14	-1202.795327	0.611113
15	-1203.331919	0.524044
16	-1203.868510	0.436255
17	-1204.405101	0.349493
18	-1204.941693	0.265598
19	-1205.478284	0.186499
20	-1206.014876	0.113664
21	-1206.551467	0.048946
22	-1207.088058	-0.007678
bisection interval found by 1-dim search: [-1207.088058,-1206.551467]
No.104	 toolpath -1165.668383	[r = -1207.008932] is calculated within 5.898670s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1180.162612	1.529794
1	-1180.699538	1.459138
2	-1181.236464	1.399644
3	-1181.773391	1.348095
4	-1182.310317	1.301789
5	-1182.847244	1.257934
6	-1183.384170	1.213742
7	-1183.921096	1.166985
8	-1184.458023	1.115647
9	-1184.994949	1.057912
10	-1185.531876	0.992751
11	-1186.068802	0.919084
12	-1186.605728	0.839496
13	-1187.142655	0.754624
14	-1187.679581	0.666998
15	-1188.216508	0.577658
16	-1188.753434	0.488337
17	-1189.290361	0.400768
18	-1189.827287	0.315300
19	-1190.364213	0.234618
20	-1190.901140	0.159617
21	-1191.438066	0.093373
22	-1191.974993	0.035217
23	-1192.511919	-0.014220
bisection interval found by 1-dim search: [-1192.511919,-1191.974993]
No.105	 toolpath -1151.006202	[r = -1192.347800] is calculated within 6.324676s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1165.485427	1.604619
1	-1166.022675	1.532402
2	-1166.559922	1.471360
3	-1167.097170	1.418279
4	-1167.634417	1.370466
5	-1168.171665	1.325131
6	-1168.708912	1.279472
7	-1169.246160	1.231264
8	-1169.783407	1.178489
9	-1170.320654	1.119330
10	-1170.857902	1.052188
11	-1171.395149	0.977684
12	-1171.932397	0.895966
13	-1172.469644	0.810343
14	-1173.006892	0.721253
15	-1173.544139	0.630433
16	-1174.081387	0.539621
17	-1174.618634	0.449811
18	-1175.155881	0.362854
19	-1175.693129	0.280689
20	-1176.230376	0.204771
21	-1176.767624	0.136470
22	-1177.304871	0.076827
23	-1177.842119	0.025908
24	-1178.379366	-0.016534
bisection interval found by 1-dim search: [-1178.379366,-1177.842119]
No.106	 toolpath -1136.814790	[r = -1178.155338] is calculated within 5.980797s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1151.277623	1.612573
1	-1151.815177	1.548843
2	-1152.352731	1.493471
3	-1152.890286	1.443762
4	-1153.427840	1.396555
5	-1153.965394	1.349335
6	-1154.502948	1.300202
7	-1155.040503	1.246779
8	-1155.578057	1.187236
9	-1156.115611	1.119943
10	-1156.653166	1.044494
11	-1157.190720	0.962151
12	-1157.728274	0.874913
13	-1158.265829	0.864284
14	-1158.803383	0.773005
15	-1159.340937	0.681529
16	-1159.878492	0.588498
17	-1160.416046	0.498002
18	-1160.953600	0.409567
19	-1161.491155	0.325914
20	-1162.028709	0.247900
21	-1162.566263	0.178670
22	-1163.103817	0.117515
23	-1163.641372	0.064724
24	-1164.178926	0.021130
25	-1164.716480	-0.000902
bisection interval found by 1-dim search: [-1164.716480,-1164.178926]
No.107	 toolpath -1123.147577	[r = -1164.488125] is calculated within 6.042897s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1137.595816	1.682718
1	-1138.133662	1.617055
2	-1138.671508	1.560637
3	-1139.209354	1.509143
4	-1139.747200	1.460549
5	-1140.285047	1.412327
6	-1140.822893	1.361476
7	-1141.360739	1.306720
8	-1141.898585	1.245859
9	-1142.436431	1.177261
10	-1142.974278	1.100502
11	-1143.512124	1.016827
12	-1144.049970	0.928242
13	-1144.587816	0.836659
14	-1145.125662	0.743104
15	-1145.663508	0.649323
16	-1146.201355	0.556293
17	-1146.739201	0.466600
18	-1147.277047	0.379989
19	-1147.814893	0.300087
20	-1148.352739	0.228192
21	-1148.890586	0.164383
22	-1149.428432	0.109338
23	-1149.966278	0.063089
24	-1150.504124	0.025638
25	-1151.041970	0.019830
26	-1151.579816	0.019397
27	-1152.117663	0.018964
28	-1152.655509	0.018530
29	-1153.193355	0.018097
30	-1153.731201	0.017664
31	-1154.269047	0.017231
32	-1154.806894	0.016798
33	-1155.344740	0.016366
34	-1155.882586	0.015933
35	-1156.420432	0.011884
36	-1156.958278	-0.002423
bisection interval found by 1-dim search: [-1156.958278,-1156.420432]
No.108	 toolpath -1116.022513	[r = -1156.893674] is calculated within 6.653783s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1129.993332	1.721636
1	-1130.531339	1.655136
2	-1131.069346	1.597524
3	-1131.607353	1.545624
4	-1132.145360	1.496257
5	-1132.683366	1.446910
6	-1133.221373	1.395696
7	-1133.759380	1.340221
8	-1134.297387	1.278135
9	-1134.835394	1.208769
10	-1135.373401	1.131243
11	-1135.911407	1.046799
12	-1136.449414	0.958211
13	-1136.987421	0.865094
14	-1137.525428	0.770770
15	-1138.063435	0.676222
16	-1138.601442	0.583197
17	-1139.139448	0.491965
18	-1139.677455	0.405268
19	-1140.215462	0.324528
20	-1140.753469	0.251248
21	-1141.291476	0.187134
22	-1141.829483	0.131246
23	-1142.367489	0.083840
24	-1142.905496	0.045623
25	-1143.443503	0.032109
26	-1143.981510	0.031674
27	-1144.519517	0.031238
28	-1145.057524	0.030802
29	-1145.595530	0.030366
30	-1146.133537	0.029931
31	-1146.671544	0.029495
32	-1147.209551	0.029060
33	-1147.747558	0.028625
34	-1148.285564	0.028189
35	-1148.823571	0.023414
36	-1149.361578	0.008488
37	-1149.899585	-0.018696
bisection interval found by 1-dim search: [-1149.899585,-1149.361578]
No.109	 toolpath -1108.688493	[r = -1149.559653] is calculated within 6.712189s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1122.651607	1.759233
1	-1123.189768	1.691923
2	-1123.727929	1.633526
3	-1124.266090	1.580863
4	-1124.804251	1.530752
5	-1125.342412	1.480676
6	-1125.880572	1.428340
7	-1126.418733	1.372125
8	-1126.956894	1.309819
9	-1127.495055	1.239790
10	-1128.033216	1.161596
11	-1128.571377	1.076464
12	-1129.109538	0.986406
13	-1129.647699	0.893340
14	-1130.185860	0.798285
15	-1130.724021	0.702991
16	-1131.262182	0.608427
17	-1131.800343	0.516451
18	-1132.338503	0.429013
19	-1132.876664	0.347531
20	-1133.414825	0.274053
21	-1133.952986	0.208654
22	-1134.491147	0.152025
23	-1135.029308	0.104196
24	-1135.567469	0.064915
25	-1136.105630	0.044033
26	-1136.643791	0.043595
27	-1137.181952	0.043156
28	-1137.720113	0.042718
29	-1138.258274	0.042280
30	-1138.796435	0.041842
31	-1139.334595	0.041404
32	-1139.872756	0.040966
33	-1140.410917	0.040528
34	-1140.949078	0.040065
35	-1141.487239	0.034543
36	-1142.025400	0.018879
37	-1142.563561	-0.009049
bisection interval found by 1-dim search: [-1142.563561,-1142.025400]
No.110	 toolpath -1101.543671	[r = -1142.414831] is calculated within 6.937376s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1115.499328	1.795361
1	-1116.037638	1.727769
2	-1116.575948	1.668606
3	-1117.114259	1.614824
4	-1117.652569	1.563991
5	-1118.190879	1.513578
6	-1118.729189	1.460550
7	-1119.267499	1.403662
8	-1119.805809	1.340699
9	-1120.344119	1.269416
10	-1120.882429	1.190501
11	-1121.420739	1.104645
12	-1121.959049	1.014643
13	-1122.497359	0.920077
14	-1123.035669	0.824299
15	-1123.573979	0.728284
16	-1124.112289	0.632997
17	-1124.650599	0.540297
18	-1125.188909	0.452137
19	-1125.727219	0.369933
20	-1126.265529	0.295734
21	-1126.803839	0.229613
22	-1127.342149	0.172261
23	-1127.880460	0.123711
24	-1128.418770	0.083703
25	-1128.957080	0.055713
26	-1129.495390	0.055272
27	-1130.033700	0.054831
28	-1130.572010	0.054390
29	-1131.110320	0.053950
30	-1131.648630	0.053509
31	-1132.186940	0.053068
32	-1132.725250	0.052628
33	-1133.263560	0.052188
34	-1133.801870	0.051630
35	-1134.340180	0.045460
36	-1134.878490	0.028998
37	-1135.416800	0.000346
38	-1135.955110	-0.039975
bisection interval found by 1-dim search: [-1135.955110,-1135.416800]
No.111	 toolpath -1094.552474	[r = -1135.423634] is calculated within 6.834497s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1108.500882	1.770842
1	-1109.039337	1.710117
2	-1109.577792	1.655138
3	-1110.116248	1.603462
4	-1110.654703	1.596881
5	-1111.193158	1.545388
6	-1111.731613	1.492074
7	-1112.270068	1.434057
8	-1112.808523	1.370389
9	-1113.346978	1.299010
10	-1113.885433	1.219462
11	-1114.423888	1.132955
12	-1114.962343	1.041506
13	-1115.500798	0.947039
14	-1116.039253	0.850565
15	-1116.577708	0.753025
16	-1117.116163	0.657824
17	-1117.654618	0.564380
18	-1118.193073	0.475463
19	-1118.731528	0.391846
20	-1119.269983	0.316943
21	-1119.808438	0.250113
22	-1120.346893	0.192055
23	-1120.885348	0.142800
24	-1121.423803	0.102345
25	-1121.962258	0.070655
26	-1122.500713	0.066760
27	-1123.039168	0.066317
28	-1123.577623	0.065874
29	-1124.116078	0.065431
30	-1124.654534	0.064987
31	-1125.192989	0.064544
32	-1125.731444	0.064101
33	-1126.269899	0.063659
34	-1126.808354	0.062943
35	-1127.346809	0.056067
36	-1127.885264	0.038896
37	-1128.423719	0.009536
38	-1128.962174	-0.031145
bisection interval found by 1-dim search: [-1128.962174,-1128.423719]
No.112	 toolpath -1087.689802	[r = -1128.562013] is calculated within 6.748016s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1101.632192	1.805979
1	-1102.170788	1.744103
2	-1102.709385	1.688430
3	-1103.247981	1.636063
4	-1103.786577	1.584056
5	-1104.325174	1.530101
6	-1104.863770	1.472574
7	-1105.402367	1.408703
8	-1105.940963	1.337829
9	-1106.479560	1.258027
10	-1107.018156	1.171632
11	-1107.556752	1.080058
12	-1108.095349	0.985237
13	-1108.633945	0.888182
14	-1109.172542	0.789829
15	-1109.711138	0.693598
16	-1110.249735	0.598883
17	-1110.788331	0.587273
18	-1111.326928	0.497663
19	-1111.865524	0.413990
20	-1112.404120	0.337753
21	-1112.942717	0.270229
22	-1113.481313	0.211478
23	-1114.019910	0.161531
24	-1114.558506	0.120384
25	-1115.097103	0.088000
26	-1115.635699	0.078099
27	-1116.174295	0.077653
28	-1116.712892	0.077207
29	-1117.251488	0.076761
30	-1117.790085	0.076316
31	-1118.328681	0.075870
32	-1118.867278	0.075425
33	-1119.405874	0.074979
34	-1119.944470	0.074042
35	-1120.483067	0.066475
36	-1121.021663	0.048608
37	-1121.560260	0.018552
38	-1122.098856	-0.023172
bisection interval found by 1-dim search: [-1122.098856,-1121.560260]
No.113	 toolpath -1080.946301	[r = -1121.817461] is calculated within 6.853747s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1094.880733	1.840518
1	-1095.419468	1.777911
2	-1095.958202	1.721530
3	-1096.496937	1.668478
4	-1097.035671	1.615803
5	-1097.574406	1.561196
6	-1098.113141	1.502561
7	-1098.651875	1.438545
8	-1099.190610	1.366452
9	-1099.729344	1.286658
10	-1100.268079	1.199641
11	-1100.806813	1.107428
12	-1101.345548	1.011135
13	-1101.884282	0.913399
14	-1102.423017	0.815188
15	-1102.961751	0.717453
16	-1103.500486	0.622054
17	-1104.039221	0.530946
18	-1104.577955	0.446176
19	-1105.116690	0.367940
20	-1105.655424	0.298949
21	-1106.194159	0.238188
22	-1106.732893	0.186267
23	-1107.271628	0.143187
24	-1107.810362	0.108910
25	-1108.349097	0.089341
26	-1108.887831	0.088869
27	-1109.426566	0.088397
28	-1109.965301	0.087924
29	-1110.504035	0.087959
30	-1111.042770	0.087511
31	-1111.581504	0.087063
32	-1112.120239	0.086615
33	-1112.658973	0.086167
34	-1113.197708	0.084948
35	-1113.736442	0.076699
36	-1114.275177	0.058150
37	-1114.813911	0.027688
38	-1115.352646	-0.014637
bisection interval found by 1-dim search: [-1115.352646,-1114.813911]
No.114	 toolpath -1074.307345	[r = -1115.179557] is calculated within 7.009585s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1088.236075	1.874050
1	-1088.774945	1.811194
2	-1089.313814	1.754117
3	-1089.852684	1.699998
4	-1090.391553	1.646653
5	-1090.930423	1.591375
6	-1091.469293	1.532549
7	-1092.008162	1.467384
8	-1092.547032	1.395240
9	-1093.085902	1.314156
10	-1093.624771	1.226469
11	-1094.163641	1.133586
12	-1094.702510	1.037444
13	-1095.241380	0.938213
14	-1095.780250	0.839334
15	-1096.319119	0.740927
16	-1096.857989	0.645637
17	-1097.396859	0.553808
18	-1097.935728	0.467641
19	-1098.474598	0.388730
20	-1099.013468	0.319072
21	-1099.552337	0.257639
22	-1100.091207	0.205048
23	-1100.630076	0.161297
24	-1101.168946	0.126349
25	-1101.707816	0.101022
26	-1102.246685	0.100547
27	-1102.785555	0.100072
28	-1103.324425	0.099597
29	-1103.863294	0.099122
30	-1104.402164	0.098648
31	-1104.941033	0.098173
32	-1105.479903	0.097698
33	-1106.018773	0.096573
34	-1106.557642	0.088717
35	-1107.096512	0.070886
36	-1107.635382	0.041107
37	-1108.174251	-0.000597
bisection interval found by 1-dim search: [-1108.174251,-1107.635382]
No.115	 toolpath -1067.767659	[r = -1108.168463] is calculated within 6.714272s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1081.217892	1.909925
1	-1081.756904	1.846317
2	-1082.295915	1.788507
3	-1082.834927	1.733671
4	-1083.373938	1.679632
5	-1083.912949	1.623675
6	-1084.451961	1.564192
7	-1084.990972	1.498378
8	-1085.529984	1.424979
9	-1086.068995	1.343888
10	-1086.608006	1.255552
11	-1087.147018	1.162004
12	-1087.686029	1.064353
13	-1088.225041	0.965252
14	-1088.764052	0.865663
15	-1089.303063	0.766529
16	-1089.842075	0.669714
17	-1090.381086	0.577178
18	-1090.920098	0.490302
19	-1091.459109	0.411270
20	-1091.998120	0.340315
21	-1092.537132	0.278612
22	-1093.076143	0.225240
23	-1093.615155	0.180416
24	-1094.154166	0.144985
25	-1094.693177	0.117992
26	-1095.232189	0.112949
27	-1095.771200	0.112471
28	-1096.310212	0.111993
29	-1096.849223	0.111515
30	-1097.388235	0.111038
31	-1097.927246	0.110560
32	-1098.466257	0.110083
33	-1099.005269	0.108613
34	-1099.544280	0.100139
35	-1100.083292	0.081683
36	-1100.622303	0.051295
37	-1101.161314	0.008969
38	-1101.700326	-0.042700
bisection interval found by 1-dim search: [-1101.700326,-1101.161314]
No.116	 toolpath -1060.859997	[r = -1101.261853] is calculated within 6.813303s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1074.304345	1.945275
1	-1074.843495	1.880492
2	-1075.382645	1.821984
3	-1075.921795	1.766851
4	-1076.460945	1.712128
5	-1077.000096	1.655504
6	-1077.539246	1.594881
7	-1078.078396	1.528368
8	-1078.617546	1.454902
9	-1079.156696	1.372484
10	-1079.695846	1.283452
11	-1080.234996	1.189207
12	-1080.774147	1.090855
13	-1081.313297	0.991059
14	-1081.852447	0.890775
15	-1082.391597	0.790942
16	-1082.930747	0.693429
17	-1083.469897	0.600195
18	-1084.009048	0.512622
19	-1084.548198	0.432893
20	-1085.087348	0.361239
21	-1085.626498	0.298843
22	-1086.165648	0.244403
23	-1086.704798	0.199247
24	-1087.243949	0.163123
25	-1087.783099	0.135430
26	-1088.322249	0.125241
27	-1088.861399	0.124760
28	-1089.400549	0.124279
29	-1089.939699	0.123798
30	-1090.478849	0.123318
31	-1091.018000	0.122837
32	-1091.557150	0.122357
33	-1092.096300	0.120471
34	-1092.635450	0.111302
35	-1093.174600	0.092148
36	-1093.713750	0.061062
37	-1094.252901	0.018039
38	-1094.792051	-0.034331
bisection interval found by 1-dim search: [-1094.792051,-1094.252901]
No.117	 toolpath -1054.046381	[r = -1094.448237] is calculated within 7.366748s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1067.483929	1.104378
1	-1068.023216	1.003107
2	-1068.562502	1.806584
3	-1069.101788	1.751316
4	-1069.641074	1.694445
5	-1070.180360	1.633860
6	-1070.719646	1.567656
7	-1071.258933	1.494123
8	-1071.798219	1.412193
9	-1072.337505	1.401397
10	-1072.876791	1.311736
11	-1073.416077	1.216032
12	-1073.955363	1.117833
13	-1074.494649	1.017362
14	-1075.033936	0.915537
15	-1075.573222	0.815016
16	-1076.112508	0.717613
17	-1076.651794	0.622893
18	-1077.191080	0.535313
19	-1077.730366	0.454216
20	-1078.269653	0.382397
21	-1078.808939	0.318793
22	-1079.348225	0.264036
23	-1079.887511	0.218122
24	-1080.426797	0.181010
25	-1080.966083	0.152626
26	-1081.505369	0.137440
27	-1082.044656	0.136956
28	-1082.583942	0.136472
29	-1083.123228	0.135989
30	-1083.662514	0.135505
31	-1084.201800	0.135021
32	-1084.741086	0.134538
33	-1085.280373	0.132164
34	-1085.819659	0.122310
35	-1086.358945	0.102467
36	-1086.898231	0.070694
37	-1087.437517	0.026983
38	-1087.976803	-0.026079
bisection interval found by 1-dim search: [-1087.976803,-1087.437517]
No.118	 toolpath -1047.319524	[r = -1087.721380] is calculated within 6.755991s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1060.750402	1.062605
1	-1061.289821	1.036372
2	-1061.829241	0.934119
3	-1062.368660	0.832495
4	-1062.908080	0.733378
5	-1063.447500	0.638740
6	-1063.986919	0.549283
7	-1064.526339	0.468562
8	-1065.065758	0.395893
9	-1065.605178	0.332016
10	-1066.144597	0.276955
11	-1066.684017	0.230400
12	-1067.223436	0.192983
13	-1067.762856	0.164420
14	-1068.302276	0.144299
15	-1068.841695	0.753205
16	-1069.381115	0.657766
17	-1069.920534	0.568407
18	-1070.459954	0.485924
19	-1070.999373	0.411519
20	-1071.538793	0.346431
21	-1072.078212	0.289687
22	-1072.617632	0.283048
23	-1073.157052	0.236455
24	-1073.696471	0.198664
25	-1074.235891	0.169599
26	-1074.775310	0.149561
27	-1075.314730	0.149073
28	-1075.854149	0.148586
29	-1076.393569	0.148099
30	-1076.932989	0.147612
31	-1077.472408	0.147126
32	-1078.011828	0.146639
33	-1078.551247	0.143705
34	-1079.090667	0.133174
35	-1079.630086	0.112652
36	-1080.169506	0.080200
37	-1080.708925	0.035810
38	-1081.248345	-0.017494
bisection interval found by 1-dim search: [-1081.248345,-1080.708925]
No.119	 toolpath -1040.675286	[r = -1081.077142] is calculated within 6.778698s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1054.099618	1.096988
1	-1054.639169	0.993068
2	-1055.178719	0.891032
3	-1055.718270	0.790146
4	-1056.257820	0.693239
5	-1056.797371	0.601663
6	-1057.336921	0.517699
7	-1057.876472	0.442359
8	-1058.416022	0.375726
9	-1058.955573	0.317436
10	-1059.495123	0.268036
11	-1060.034673	0.227488
12	-1060.574224	0.195906
13	-1061.113774	0.189227
14	-1061.653325	0.168435
15	-1062.192875	0.163565
16	-1062.732426	0.162744
17	-1063.271976	0.161922
18	-1063.811527	0.161101
19	-1064.351077	0.160280
20	-1064.890628	0.159382
21	-1065.430178	0.154478
22	-1065.969729	0.141691
23	-1066.509279	0.118653
24	-1067.048830	0.083484
25	-1067.588380	0.036583
26	-1068.127931	-0.018919
bisection interval found by 1-dim search: [-1068.127931,-1067.588380]
No.120	 toolpath -1034.080580	[r = -1067.950364] is calculated within 6.104745s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1040.960029	1.164063
1	-1041.499835	1.058812
2	-1042.039642	0.954583
3	-1042.579449	0.853201
4	-1043.119255	0.754922
5	-1043.659062	0.661954
6	-1044.198869	0.576586
7	-1044.738676	0.499847
8	-1045.278482	0.431336
9	-1045.818289	0.371721
10	-1046.358096	0.321333
11	-1046.897902	0.279387
12	-1047.437709	0.246418
13	-1047.977516	0.221981
14	-1048.517323	0.206008
15	-1049.057129	0.203911
16	-1049.596936	0.203062
17	-1050.136743	0.202213
18	-1050.676549	0.201364
19	-1051.216356	0.200425
20	-1051.756163	0.195838
21	-1052.295969	0.183920
22	-1052.835776	0.162432
23	-1053.375583	0.129354
24	-1053.915390	0.083729
25	-1054.455196	0.029037
26	-1054.995003	-0.032411
bisection interval found by 1-dim search: [-1054.995003,-1054.455196]
No.121	 toolpath -1021.249114	[r = -1054.717192] is calculated within 6.225517s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1027.714107	1.231653
1	-1028.254169	1.125061
2	-1028.794230	1.019482
3	-1029.334292	0.916743
4	-1029.874354	0.817082
5	-1030.414415	0.722711
6	-1030.954477	0.635931
7	-1031.494539	0.557783
8	-1032.034600	0.487858
9	-1032.574662	0.426832
10	-1033.114724	0.374699
11	-1033.654786	0.331694
12	-1034.194847	0.297116
13	-1034.734909	0.271489
14	-1035.274971	0.254118
15	-1035.815032	0.245795
16	-1036.355094	0.244936
17	-1036.895156	0.244077
18	-1037.435218	0.243219
19	-1037.975279	0.241800
20	-1038.515341	0.235923
21	-1039.055403	0.222731
22	-1039.595464	0.199992
23	-1040.135526	0.165379
24	-1040.675588	0.118807
25	-1041.215650	0.062393
26	-1041.755711	-0.000391
bisection interval found by 1-dim search: [-1041.755711,-1041.215650]
No.122	 toolpath -1008.286051	[r = -1041.755184] is calculated within 6.401204s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1014.739769	1.217907
1	-1015.280078	1.110536
2	-1015.820386	1.005533
3	-1016.360694	0.903092
4	-1016.901002	0.806161
5	-1017.441311	0.715514
6	-1017.981619	0.634090
7	-1018.521927	0.560771
8	-1019.062236	0.495829
9	-1019.602544	0.440238
10	-1020.142852	0.393442
11	-1020.683160	0.355374
12	-1021.223469	0.326102
13	-1021.763777	0.305184
14	-1022.304085	0.301144
15	-1022.844394	0.290512
16	-1023.384702	0.286462
17	-1023.925010	0.285590
18	-1024.465318	0.284718
19	-1025.005627	0.282300
20	-1025.545935	0.275118
21	-1026.086243	0.260616
22	-1026.626552	0.236573
23	-1027.166860	0.200648
24	-1027.707168	0.152775
25	-1028.247477	0.095051
26	-1028.787785	0.030959
27	-1029.328093	-0.036587
bisection interval found by 1-dim search: [-1029.328093,-1028.787785]
No.123	 toolpath -995.571394	[r = -1029.039471] is calculated within 6.428687s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1002.012115	1.282848
1	-1002.552663	1.174183
2	-1003.093210	1.067879
3	-1003.633757	0.964110
4	-1004.174304	0.865842
5	-1004.714851	0.773830
6	-1005.255398	0.691054
7	-1005.795945	0.616379
8	-1006.336492	0.550074
9	-1006.877039	0.493133
10	-1007.417587	0.444989
11	-1007.958134	0.405572
12	-1008.498681	0.374774
13	-1009.039228	0.352692
14	-1009.579775	0.338704
15	-1010.120322	0.331525
16	-1010.660869	0.328563
17	-1011.201416	0.327006
18	-1011.741964	0.324073
19	-1012.282511	0.317074
20	-1012.823058	0.303437
21	-1013.363605	0.280706
22	-1013.904152	0.246833
23	-1014.444699	0.200492
24	-1014.985246	0.143840
25	-1015.525793	0.080079
26	-1016.066341	0.011610
27	-1016.606888	-0.058342
bisection interval found by 1-dim search: [-1016.606888,-1016.066341]
No.124	 toolpath -983.086796	[r = -1016.154496] is calculated within 6.465319s.
-----
initial linear search begins: 
No.	x	f(x)
0	-989.115195	1.348631
1	-989.655981	1.238656
2	-990.196767	1.130148
3	-990.737553	1.025922
4	-991.278339	0.925519
5	-991.819125	0.832907
6	-992.359911	0.748140
7	-992.900697	0.672169
8	-993.441483	0.605030
9	-993.982269	0.546326
10	-994.523055	0.496888
11	-995.063841	0.456173
12	-995.604627	0.424265
13	-996.145413	0.400697
14	-996.686199	0.385414
15	-997.226985	0.376935
16	-997.767771	0.372674
17	-998.308557	0.369833
18	-998.849343	0.365589
19	-999.390129	0.357295
20	-999.930915	0.342362
21	-1000.471701	0.318330
22	-1001.012487	0.283159
23	-1001.553273	0.235522
24	-1002.094059	0.177574
25	-1002.634845	0.112519
26	-1003.175631	0.042748
27	-1003.716417	-0.028501
bisection interval found by 1-dim search: [-1003.716417,-1003.175631]
No.125	 toolpath -970.434832	[r = -1003.502532] is calculated within 6.433988s.
-----
initial linear search begins: 
No.	x	f(x)
0	-976.451653	1.413222
1	-976.992671	1.301962
2	-977.533688	1.192150
3	-978.074706	1.086615
4	-978.615723	0.984872
5	-979.156741	0.890915
6	-979.697759	0.804793
7	-980.238776	0.727473
8	-980.779794	0.658509
9	-981.320811	0.598933
10	-981.861829	0.548154
11	-982.402846	0.506097
12	-982.943864	0.472652
13	-983.484882	0.447947
14	-984.025899	0.431252
15	-984.566917	0.421543
16	-985.107934	0.415988
17	-985.648952	0.411855
18	-986.189970	0.406374
19	-986.730987	0.396850
20	-987.272005	0.380703
21	-987.813022	0.355472
22	-988.354040	0.319122
23	-988.895058	0.270308
24	-989.436075	0.211163
25	-989.977093	0.144354
26	-990.518110	0.073306
27	-991.059128	0.000783
28	-991.600145	-0.070693
bisection interval found by 1-dim search: [-991.600145,-991.059128]
No.126	 toolpath -957.999352	[r = -991.067053] is calculated within 6.661995s.
-----
initial linear search begins: 
No.	x	f(x)
0	-964.004940	1.393450
1	-964.546182	1.282455
2	-965.087424	1.173422
3	-965.628667	1.069356
4	-966.169909	0.971673
5	-966.711151	0.882333
6	-967.252393	0.801121
7	-967.793636	0.728822
8	-968.334878	0.665439
9	-968.876120	0.611302
10	-969.417362	0.565545
11	-969.958605	0.528725
12	-970.499847	0.500503
13	-971.041089	0.480519
